Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Tampa Bay Bucs,Zyon McCollum,CB,27,81,Star,715,4,Sam Houston,"6'2""",199,32690000,16090000,5250000,3,0,93,95,96,60,79,26,15,10,8,72,64,25,28,24,19,63,48,71,40,33,33,29,29,45,30,40,53,73,67,64,78,79,78,68,20,20
Tampa Bay Bucs,Tykee Smith,SS,25,80,Star,734,2,Georgia,"5'10""",202,4720000,930000,1540000,2,0,90,92,83,58,79,33,34,32,25,75,61,12,20,10,10,60,67,72,33,35,30,30,25,56,47,53,54,79,75,85,81,79,81,66,12,10
Tampa Bay Bucs,Benjamin Morrison,CB,22,80,Superstar,1126,1,Notre Dame,"6'0""",193,5590000,2600000,1860000,3,0,93,95,91,57,71,15,9,7,8,79,75,23,24,21,19,67,58,78,37,35,25,35,25,43,25,33,44,69,58,53,70,81,82,82,24,22
Tampa Bay Bucs,Chase McLaughlin,K,30,79,Normal,276,7,Illinois,"6'0""",190,9240000,4560000,3800000,3,0,73,77,64,39,64,41,33,25,20,40,12,12,10,10,10,45,15,15,15,15,16,10,16,15,10,10,15,20,20,12,15,15,20,10,98,87
Tampa Bay Bucs,Kenny Gainwell,HB,27,79,Normal,393,5,Memphis,"5'9""",200,8660000,5340000,7000000,2,0,89,86,87,70,84,47,41,33,23,71,57,57,71,65,58,89,80,87,71,32,19,56,35,33,10,10,25,37,30,23,15,12,16,15,47,45
Tampa Bay Bucs,Yaya Diaby,REDG,27,79,Superstar,912,3,Louisville,"6'4""",270,17410000,15450000,3910000,3,0,89,93,77,74,84,23,6,6,6,45,44,22,25,21,14,47,25,45,31,40,40,35,35,73,82,73,84,84,81,80,82,36,45,40,27,23
Tampa Bay Bucs,Cody Mauch,RG,27,78,Star,464,3,North Dakota State,"6'6""",303,6940000,2440000,4280000,1,0,70,77,73,87,80,46,45,43,41,50,48,49,42,37,33,55,39,41,41,79,79,80,82,86,51,34,44,51,45,51,44,10,11,10,15,15
Tampa Bay Bucs,Josiah Trotter,MIKE,21,77,Star,571,0,Missouri,"6'2""",237,6500000,4360000,1970000,4,0,90,90,82,76,75,12,6,6,6,62,25,16,27,22,17,54,38,55,46,48,69,68,43,81,62,65,75,86,84,84,80,62,65,49,22,17
Tampa Bay Bucs,A'Shawn Robinson,DT,31,77,Normal,307,10,Alabama,"6'3""",320,3150000,6850000,10000000,1,0,64,67,57,85,84,23,6,6,6,42,37,15,13,5,3,39,13,23,33,45,46,44,44,89,76,63,78,79,89,82,87,18,26,13,17,17
Tampa Bay Bucs,Calijah Kancey,DT,25,77,Normal,415,3,Pittsburgh,"6'0""",280,20420000,8510000,4600000,2,0,83,91,82,84,74,25,6,6,6,52,42,21,35,28,24,43,17,42,35,40,40,35,35,75,71,79,81,81,82,83,73,19,29,10,14,12
Tampa Bay Bucs,Al-Quadin Muhammad,REDG,31,76,Normal,425,9,Miami,"6'4""",250,1800000,3450000,5250000,1,0,79,81,72,78,84,34,6,6,6,41,24,12,14,7,3,37,18,39,33,45,45,45,45,83,82,74,78,83,81,79,83,31,42,17,20,19
Tampa Bay Bucs,Graham Barton,C,24,76,Star,416,2,Duke,"6'5""",314,6070000,7930000,3820000,2,0,74,82,73,87,83,21,9,6,5,32,15,18,21,16,12,28,20,29,32,79,79,78,77,85,24,22,33,39,37,44,30,12,11,12,25,17
Tampa Bay Bucs,Keionte Scott,CB,25,76,Superstar,943,0,Miami,"5'11""",191,4370000,1160000,1170000,4,0,95,93,87,55,71,27,6,6,6,65,65,46,47,45,39,60,58,71,35,35,35,35,35,49,33,39,51,74,58,58,73,78,73,72,15,13
Tampa Bay Bucs,Ted Hurst III,WR,22,75,Star,748,0,Georgia State,"6'4""",206,5400000,1480000,1250000,4,0,93,92,87,65,78,34,25,21,16,79,85,78,75,77,76,75,74,76,54,51,38,33,28,47,25,32,38,44,45,39,43,41,42,33,25,25
Tampa Bay Bucs,Cade Otton,TE,27,75,Star,418,4,Washington,"6'5""",247,21210000,8760000,4130000,3,0,81,83,70,77,78,30,25,20,14,87,80,72,70,65,59,72,58,60,69,65,63,62,60,70,28,26,42,45,39,42,41,14,21,12,21,19
Tampa Bay Bucs,Jalen McMillan,WR,24,74,Normal,531,2,Washington,"6'1""",197,4700000,920000,1530000,2,0,90,92,85,60,78,24,20,15,10,82,78,71,78,77,75,75,76,80,50,41,23,30,26,39,10,10,27,31,29,22,12,10,17,14,15,19
Tampa Bay Bucs,Chris Braswell,REDG,24,74,Normal,538,2,Alabama,"6'3""",255,5020000,1730000,1840000,2,0,86,90,78,79,71,31,6,6,6,51,41,12,10,3,2,48,33,46,39,45,45,45,45,81,77,74,78,78,82,78,71,41,47,25,15,17
Tampa Bay Bucs,Demonte Capehart,DT,24,74,Star,619,0,Clemson,"6'5""",313,4370000,480000,1000000,4,0,77,79,62,90,68,26,6,6,6,30,25,25,15,13,3,47,19,25,48,45,45,45,45,82,75,72,81,76,81,79,66,27,23,21,14,29
Tampa Bay Bucs,Ben Bredeson,LG,28,74,Normal,233,6,Michigan,"6'5""",315,15170000,6810000,8760000,2,0,70,59,52,86,78,17,6,6,6,12,10,10,10,5,5,20,14,10,10,72,72,81,83,81,10,10,15,19,20,12,10,10,11,10,19,16
Tampa Bay Bucs,Ifeatu Melifonwu,SS,27,74,Normal,440,5,Syracuse,"6'3""",213,1080000,0,1080000,1,0,88,90,82,64,76,46,41,38,33,73,62,42,34,32,30,59,51,72,50,35,35,35,35,60,34,42,56,76,67,69,74,68,75,70,28,23
Tampa Bay Bucs,Ryan Stonehouse,P,27,74,Normal,229,4,Colorado State,"5'10""",178,13520000,0,1230000,10,0,84,85,58,46,55,28,32,26,23,24,15,14,16,14,12,24,10,24,10,17,16,12,12,12,10,10,19,23,22,16,17,11,12,10,99,80
Tampa Bay Bucs,Tez Johnson,WR,24,73,Normal,616,1,Oregon,"5'10""",165,4190000,120000,1030000,3,0,91,91,93,58,65,63,49,43,44,83,76,66,75,74,75,75,71,83,29,48,14,22,22,43,18,17,22,19,19,18,37,21,28,21,27,22
Tampa Bay Bucs,Christian Rozeboom,WILL,29,73,Normal,337,6,South Dakota State,"6'2""",230,1210000,330000,1540000,1,0,81,85,77,67,83,22,6,6,6,70,37,12,26,5,5,50,30,50,37,45,45,45,45,75,51,57,69,84,83,80,82,61,67,46,16,20
Tampa Bay Bucs,SirVocea Dennis,SAM,26,73,Star,467,3,Pittsburgh,"6'0""",230,3500000,290000,1210000,1,0,85,89,81,66,76,48,46,44,42,63,61,25,15,11,9,61,55,63,44,45,45,45,45,67,64,74,73,82,85,77,78,56,65,65,14,12
Tampa Bay Bucs,Trey Palmer,WR,25,72,Normal,421,3,Nebraska,"6'0""",192,19210000,0,1790000,10,0,95,92,80,54,71,25,15,10,6,83,80,72,73,75,76,72,71,73,46,54,26,30,22,47,13,20,36,46,46,40,31,33,39,37,18,15
Tampa Bay Bucs,Lewis Cine,SS,26,72,Normal,342,4,Georgia,"6'2""",202,20000000,0,1360000,10,0,92,93,83,58,60,21,6,6,6,61,58,12,15,13,10,64,53,69,49,18,35,25,35,65,27,32,59,79,76,89,66,64,75,63,34,35
Tampa Bay Bucs,Sean Tucker,HB,24,71,Normal,251,3,Syracuse,"5'10""",210,3520000,0,3520000,1,0,92,90,82,76,77,26,24,21,17,69,65,46,61,51,43,88,80,77,82,44,45,50,50,49,13,15,30,29,35,44,26,15,21,15,22,21
Tampa Bay Bucs,Mohamed Kamara,LEDG,26,70,Normal,499,2,Colorado State,"6'1""",253,2260000,0,1070000,2,0,87,91,72,73,71,25,10,8,6,25,25,16,10,6,5,30,30,50,40,40,40,35,35,79,69,71,75,77,77,78,69,41,46,37,20,17
Tampa Bay Bucs,Elijah Roberts,DT,24,70,Normal,361,1,SMU,"6'4""",295,4190000,400000,1100000,3,0,80,83,76,83,69,22,13,12,21,28,18,15,15,8,7,40,26,31,26,45,45,45,45,84,76,72,75,74,79,76,68,29,37,24,27,25
Tampa Bay Bucs,Kelvin Joseph,CB,26,70,Normal,311,5,Kentucky,"6'1""",192,18600000,2000000,2230000,10,0,93,93,88,58,58,22,6,6,6,68,65,38,29,22,20,53,51,76,32,35,35,35,35,49,28,40,49,72,62,65,63,71,69,73,19,12
Tampa Bay Bucs,Luke Wysong,WR,23,70,Normal,620,0,Arizona,"5'10""",186,0,0,0,0,0,93,93,90,56,54,38,28,24,20,78,76,72,72,74,71,76,73,80,42,45,22,28,20,38,21,23,29,31,31,28,28,22,26,25,34,29
Tampa Bay Bucs,David Walker,LEDG,26,69,Normal,433,1,Central Arkansas,"6'1""",263,3720000,960000,1120000,3,0,83,85,79,78,71,25,6,6,6,60,55,28,30,26,23,58,42,59,46,45,45,45,45,75,72,65,71,81,75,79,69,56,62,44,24,20
Tampa Bay Bucs,Billy Schrauth,LG,22,69,Normal,333,0,Notre Dame,"6'5""",310,4370000,480000,1000000,4,0,64,69,61,87,68,17,6,6,6,25,25,12,13,5,5,22,10,10,28,75,73,73,74,82,36,37,27,42,35,28,28,15,15,10,21,23
Tampa Bay Bucs,Josh Hayes,CB,27,69,Normal,353,3,Kansas State,"6'0""",190,3830000,200000,1190000,1,0,91,91,81,58,69,27,6,6,6,67,64,39,21,11,10,55,60,67,40,35,35,35,35,44,31,36,45,74,53,79,73,71,69,67,21,15
Tampa Bay Bucs,Elijah Klein,C,26,68,Normal,267,2,UTEP,"6'4""",319,4010000,130000,1100000,2,0,62,64,59,83,75,26,19,15,12,31,23,19,21,13,11,42,22,19,31,73,71,77,77,82,10,10,10,15,33,25,18,12,12,10,29,24
Tampa Bay Bucs,Brandon Smith,MIKE,25,66,Normal,208,4,Penn State,"6'3""",240,14300000,0,1250000,10,0,88,90,84,69,63,24,21,11,11,53,55,13,17,8,5,49,38,47,37,45,45,45,45,68,52,59,64,79,76,84,62,64,64,60,16,13
Tampa Bay Bucs,Desmond Ridder,QB,27,66,Normal,418,4,Cincinnati,"6'3""",207,15000000,0,1510000,10,0,88,89,78,64,54,89,82,79,73,48,21,15,20,15,11,57,56,61,45,18,13,14,15,23,10,10,21,27,27,17,12,10,12,10,19,15
Tampa Bay Bucs,Nadame Tucker,LEDG,26,66,Normal,463,0,W. Michigan,"6'3""",250,0,0,0,0,0,81,87,69,74,58,21,6,6,6,49,46,13,10,10,10,45,34,37,35,45,45,45,45,84,72,71,74,80,77,78,57,32,45,39,17,43
Tampa Bay Bucs,JJ Roberts,FS,24,65,Normal,259,1,Marshall,"5'11""",192,2490000,30000,890000,2,0,91,93,85,62,59,24,6,6,6,63,58,22,25,20,15,62,54,64,51,35,35,35,35,59,33,32,49,71,68,76,55,64,67,58,18,14
Tampa Bay Bucs,John Bullock,SAM,25,65,Normal,231,1,Nebraska,"6'0""",230,3750000,10000,1010000,2,0,85,85,79,69,67,21,6,6,6,58,49,25,25,23,21,56,39,50,45,45,45,45,45,69,51,53,62,80,81,80,62,61,66,48,15,15
Tampa Bay Bucs,Kameron Johnson,WR,24,64,Normal,276,2,Barton,"5'10""",170,2660000,10000,1070000,1,0,90,92,82,63,66,40,33,26,20,77,73,62,67,66,64,69,67,79,38,41,21,24,17,33,10,10,24,32,26,19,25,20,27,21,19,13
Tampa Bay Bucs,Javin Wright,MIKE,26,64,Normal,227,0,Nebraska,"6'4""",232,2980000,130000,890000,3,0,85,88,85,70,52,25,6,6,6,61,50,12,15,5,5,62,38,56,42,45,45,45,45,74,56,52,64,80,81,82,49,63,68,44,22,20
Tampa Bay Bucs,BJ Green II,LEDG,23,64,Normal,405,1,Colorado,"6'1""",270,0,0,0,0,0,82,89,73,80,52,21,7,6,5,35,32,12,10,5,3,27,24,19,35,40,35,35,30,79,64,67,68,79,77,77,52,44,50,20,36,31
Tampa Bay Bucs,Marcus Banks,FS,25,64,Normal,286,2,Mississippi State,"6'0""",190,0,0,0,0,0,91,91,87,63,63,26,16,13,10,65,58,16,25,21,16,62,56,72,46,34,34,34,34,47,35,42,46,64,64,52,55,63,65,63,20,15
Tampa Bay Bucs,Devin Culp,TE,26,63,Normal,193,2,Washington,"6'4""",237,4010000,90000,1090000,2,0,89,92,74,68,69,30,15,10,6,76,72,65,59,53,47,71,67,68,65,51,50,50,49,57,17,17,29,28,33,27,22,14,21,17,18,15
Tampa Bay Bucs,Bauer Sharp,TE,23,63,Normal,226,0,LSU,"6'5""",249,4370000,280000,950000,4,0,85,83,82,71,57,57,40,34,31,77,79,65,63,57,53,66,68,71,59,56,55,55,54,58,20,20,25,28,25,25,29,19,21,18,27,26
Tampa Bay Bucs,Dominic DeLuca,WILL,24,63,Normal,260,0,Penn State,"6'1""",228,0,0,0,0,0,85,87,83,68,56,15,6,6,6,61,47,15,15,5,5,60,24,35,32,45,45,45,45,68,56,51,63,82,75,78,56,61,66,47,14,12
Tampa Bay Bucs,Trevian Thomas,CB,24,63,Normal,347,1,Arkansas State,"5'11""",196,0,0,0,0,0,90,91,81,62,55,25,6,6,6,65,63,24,24,18,12,55,49,69,27,35,35,30,30,43,28,33,43,69,52,57,53,67,68,69,12,18
Tampa Bay Bucs,Blayne Taylor,WR,24,62,Normal,321,1,Abilene Christian,"6'4""",212,0,0,0,0,0,91,87,75,66,68,30,26,22,19,75,79,66,65,67,67,71,69,72,45,42,30,30,20,41,19,22,32,38,31,36,25,21,25,26,23,19
Tampa Bay Bucs,Paul Rubelt,RT,25,61,Normal,213,0,UCF,"6'10""",313,0,0,0,0,0,73,71,52,84,59,19,6,6,6,22,15,14,12,5,5,43,15,10,21,67,67,70,71,73,44,36,31,21,30,38,29,13,15,10,14,10
Tampa Bay Bucs,Evan Deckers,LS,27,58,Normal,71,3,Duke,"6'3""",252,1070000,0,1070000,1,0,67,62,56,62,55,35,6,6,6,67,60,33,43,38,24,65,20,45,46,44,39,50,55,54,10,10,41,24,39,12,34,14,23,32,29,18
