Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Pittsburgh Steelers,DK Metcalf,WR,28,85,Superstar,826,7,Ole Miss,"6'4""",229,103500000,46500000,31000000,4,0,94,93,82,79,88,34,18,13,10,87,92,91,82,83,84,69,85,82,80,49,31,42,23,48,10,10,38,34,33,30,19,15,29,15,18,13
Pittsburgh Steelers,Michael Pittman,WR,28,83,Star,703,6,USC,"6'4""",223,31300000,27680000,8860000,3,0,88,86,84,71,95,48,39,33,28,89,93,87,83,81,78,71,78,77,68,55,35,43,35,56,10,10,41,40,55,42,16,14,20,20,22,15
Pittsburgh Steelers,Jaylen Warren,HB,27,83,Star,589,4,Oklahoma State,"5'8""",215,8750000,8500000,7030000,2,0,90,94,80,75,87,27,24,21,18,71,59,59,61,58,56,95,88,87,78,50,37,57,28,52,11,12,26,34,34,23,20,14,19,16,21,20
Pittsburgh Steelers,Jaquan Brisker,SS,27,82,Star,580,4,Penn State,"6'1""",204,1210000,4280000,5490000,1,0,89,91,86,68,78,29,6,6,6,71,68,31,34,29,26,60,58,74,44,35,35,35,35,67,40,45,67,87,80,88,79,72,75,65,19,17
Pittsburgh Steelers,Patrick Queen,MIKE,27,81,Star,501,6,LSU,"6'0""",237,27230000,21120000,17190000,5,0,87,88,85,73,88,27,6,6,6,71,55,38,55,48,37,73,52,72,64,45,45,45,45,78,59,67,74,89,87,91,86,58,65,53,20,20
Pittsburgh Steelers,DeShon Elliott,SS,29,80,Normal,389,8,Texas,"6'1""",210,5330000,10910000,6080000,2,0,87,87,78,57,83,24,6,6,6,76,60,25,20,10,10,66,41,70,42,35,35,35,35,67,44,52,57,84,84,83,81,65,74,73,18,17
Pittsburgh Steelers,Pat Freiermuth,TE,27,79,Star,539,5,Penn State,"6'5""",258,28480000,21820000,6940000,3,0,83,82,76,78,79,30,50,15,10,88,84,73,73,68,65,78,67,65,83,61,60,63,63,72,49,44,55,59,58,58,41,32,41,26,72,62
Pittsburgh Steelers,Nick Herbig,REDG,24,79,Superstar,874,3,Wisconsin,"6'2""",240,63790000,40020000,5420000,5,0,84,90,77,74,81,25,10,8,6,43,41,21,22,16,11,42,30,50,40,40,40,35,35,67,86,77,75,85,80,82,80,48,62,37,20,17
Pittsburgh Steelers,Mason McCormick,LG,26,78,Normal,552,2,South Dakota State,"6'5""",315,4010000,770000,1260000,2,0,70,79,61,90,75,28,9,7,6,26,15,11,10,7,5,20,10,30,33,81,82,82,82,85,30,20,35,32,37,35,24,10,10,10,19,19
Pittsburgh Steelers,Derrick Harmon,DT,23,78,Star,547,1,Oregon,"6'5""",313,4620000,13330000,4070000,3,0,74,76,76,93,79,27,15,10,7,27,18,20,16,13,10,35,27,25,41,45,45,45,45,87,79,68,82,78,74,82,81,14,18,16,33,18
Pittsburgh Steelers,Germie Bernard,WR,22,77,Star,772,0,Alabama,"6'1""",206,6400000,4120000,1910000,4,0,91,94,92,71,64,50,50,45,38,85,82,77,82,83,82,77,78,83,59,55,33,31,28,49,25,20,30,33,33,31,24,23,28,29,22,22
Pittsburgh Steelers,Troy Fautanu,LT,25,77,Normal,558,2,Washington,"6'4""",317,4960000,9790000,4100000,2,0,72,79,70,87,78,13,8,6,5,35,33,25,25,22,21,35,20,15,40,79,81,81,81,87,44,33,47,27,39,41,23,9,11,13,37,32
Pittsburgh Steelers,Max Iheanachor,LT,22,77,Star,687,0,Arizona State,"6'6""",321,9160000,11480000,3750000,4,0,75,77,64,88,78,14,6,6,6,28,17,18,16,5,5,24,18,10,24,79,80,80,82,83,10,10,24,21,26,46,22,11,16,10,10,12
Pittsburgh Steelers,Asante Samuel Jr,CB,26,77,Normal,520,5,Florida State,"5'10""",180,1210000,2780000,3990000,1,0,91,93,91,54,74,43,29,24,18,74,69,20,23,13,10,54,42,68,33,35,35,35,35,43,29,36,44,75,49,52,73,79,84,68,25,25
Pittsburgh Steelers,Darnell Washington,TE,25,77,Normal,480,3,Georgia,"6'7""",295,26970000,18920000,3470000,5,0,84,86,86,81,70,32,15,10,6,78,80,62,64,57,52,72,68,67,72,75,71,64,65,74,30,34,51,51,55,56,15,18,23,26,15,21
Pittsburgh Steelers,Payton Wilson,WILL,26,76,Star,535,2,N.C. State,"6'4""",238,4680000,890000,1520000,2,0,92,93,87,67,76,29,25,17,18,73,71,31,34,32,26,64,56,65,57,41,37,35,25,70,63,72,65,86,85,87,76,63,67,69,27,28
Pittsburgh Steelers,Kaleb Johnson,HB,23,75,Star,536,1,Iowa,"6'1""",224,5070000,1250000,1430000,3,0,88,90,92,76,65,24,10,13,9,66,54,45,58,50,44,89,83,80,83,38,35,51,45,39,32,34,34,37,38,32,36,33,29,25,32,17
Pittsburgh Steelers,Cole Holcomb,WILL,30,75,Normal,367,7,North Carolina,"6'1""",240,4370000,620000,1980000,2,0,87,88,86,72,70,27,6,6,6,65,47,30,30,25,21,60,45,33,32,45,45,45,45,73,54,46,72,86,88,77,69,66,70,50,18,35
Pittsburgh Steelers,Brandin Echols,CB,28,75,Normal,391,5,Kentucky,"5'10""",175,18790000,3540000,3910000,6,0,91,93,87,52,74,32,19,14,12,63,56,33,45,40,37,62,45,74,33,35,35,35,35,39,29,38,43,66,64,47,73,71,75,75,21,16
Pittsburgh Steelers,Jack Sawyer,LEDG,24,74,Star,725,1,Ohio State,"6'4""",260,4190000,930000,1230000,3,0,80,86,71,77,76,17,11,10,8,49,44,12,15,10,5,50,33,33,33,45,45,45,45,80,78,66,77,85,82,84,76,37,48,33,32,25
Pittsburgh Steelers,Daylen Everette,CB,22,74,Star,697,0,Georgia,"6'1""",196,5400000,1440000,1240000,4,0,93,93,88,63,74,25,6,6,6,64,63,37,41,36,31,61,53,69,34,35,35,35,35,51,36,35,53,74,64,63,72,66,75,71,18,16
Pittsburgh Steelers,Gennings Dunker,LG,23,74,Star,496,0,Iowa,"6'5""",319,5360000,1320000,1210000,4,0,66,67,65,89,77,14,6,6,6,25,29,13,15,5,5,25,10,10,25,76,75,79,78,81,10,10,24,26,37,27,28,10,12,10,16,25
Pittsburgh Steelers,Taysom Hill,TE,36,74,Normal,275,9,BYU,"6'2""",221,2420000,0,2420000,1,0,88,87,82,82,72,84,81,74,74,79,78,66,67,62,57,78,82,85,86,61,59,58,56,75,44,53,54,68,57,68,41,53,59,45,69,54
Pittsburgh Steelers,Malik Harrison,MIKE,28,73,Normal,234,6,Ohio State,"6'3""",247,5920000,4080000,6790000,1,0,85,85,83,75,75,47,34,27,22,58,48,20,26,21,16,55,36,55,50,45,45,45,45,79,71,61,74,83,83,83,74,56,65,55,55,46
Pittsburgh Steelers,Starling Thomas V,CB,26,73,Normal,407,3,UAB,"5'10""",194,2500000,0,2500000,1,0,93,90,82,56,73,31,29,24,19,65,61,35,39,34,30,52,62,73,33,35,35,30,25,40,32,42,42,70,63,70,74,73,71,69,15,18
Pittsburgh Steelers,Roman Wilson,WR,25,72,Normal,440,2,Michigan,"6'0""",185,4720000,970000,1550000,2,0,93,94,86,56,63,26,20,15,10,82,83,72,74,73,75,74,71,74,34,47,25,32,20,46,10,10,26,32,27,25,15,12,17,17,19,15
Pittsburgh Steelers,Broderick Jones,LT,25,72,Normal,316,3,Georgia,"6'5""",311,23500000,12170000,5280000,2,0,73,83,76,86,74,24,6,6,6,34,26,15,15,9,5,35,15,10,15,74,72,75,73,86,58,43,55,61,54,66,57,12,15,10,14,16
Pittsburgh Steelers,Drew Allar,QB,22,71,Normal,792,0,Penn State,"6'5""",228,5320000,1760000,1290000,4,0,80,85,77,67,73,90,86,82,77,53,30,17,37,27,28,64,73,61,65,20,10,15,15,20,31,23,23,24,26,24,68,21,23,19,36,35
Pittsburgh Steelers,Cameron Johnston,P,34,70,Normal,145,8,Ohio State,"5'11""",194,1300000,0,1300000,1,0,75,72,60,48,57,28,15,15,15,30,12,12,10,10,10,25,20,10,15,20,23,20,24,23,10,10,26,25,35,12,10,21,29,10,91,76
Pittsburgh Steelers,Israel Mukuamu,FS,26,70,Normal,339,5,South Carolina,"6'4""",205,1080000,0,1080000,1,0,87,89,78,65,70,31,19,13,12,72,75,32,21,17,10,59,54,71,35,35,35,35,35,54,28,35,49,72,66,55,69,71,73,80,28,23
Pittsburgh Steelers,Jamin Davis,WILL,27,70,Normal,342,5,Kentucky,"6'3""",234,1080000,0,1080000,1,0,88,92,83,73,63,24,6,6,6,68,52,12,18,9,5,52,21,36,28,29,45,23,45,80,58,69,69,83,84,79,63,49,55,44,20,20
Pittsburgh Steelers,Brock Hoffman,RG,27,70,Normal,224,4,Virginia Tech,"6'4""",302,1750000,750000,2500000,1,0,60,71,60,81,76,22,7,6,5,21,12,12,10,5,5,35,5,10,15,74,72,76,77,83,35,25,29,34,32,34,31,9,9,10,14,10
Pittsburgh Steelers,Logan Lee,DT,26,70,Normal,475,2,Iowa,"6'5""",286,0,0,0,0,0,71,73,78,83,70,23,6,6,6,40,23,13,12,7,3,38,20,19,32,45,45,45,45,81,73,68,75,79,81,81,68,17,26,21,16,10
Pittsburgh Steelers,Yahya Black,DT,24,69,Normal,335,1,Iowa,"6'6""",336,4190000,360000,1090000,3,0,60,66,63,87,69,15,11,10,8,22,18,12,16,13,10,37,22,21,30,45,45,45,45,83,70,62,76,76,81,80,68,9,14,12,22,21
Pittsburgh Steelers,Eli Heidenreich,HB,23,69,Normal,445,0,Navy,"6'0""",198,0,0,0,0,0,91,93,90,69,49,61,37,30,25,73,67,57,69,62,55,91,76,80,67,47,39,47,30,47,34,33,40,49,42,42,38,31,38,37,36,31
Pittsburgh Steelers,Kaden Wetjen,WR,24,68,Normal,368,0,Iowa,"5'9""",193,4370000,1120000,1160000,4,0,90,91,85,58,74,26,22,14,13,77,74,66,66,65,64,68,75,82,50,38,25,20,22,33,17,18,19,25,20,21,22,18,22,19,24,19
Pittsburgh Steelers,Gabe Rubio,DT,23,68,Normal,345,0,Notre Dame,"6'5""",321,4370000,240000,940000,4,0,64,65,64,86,65,24,6,6,6,48,31,20,15,13,2,39,17,26,28,45,45,45,45,85,71,63,78,76,81,79,62,23,26,17,13,17
Pittsburgh Steelers,Spencer Anderson,RG,26,68,Normal,259,3,Maryland,"6'5""",305,3830000,50000,1150000,1,0,67,70,63,88,74,26,8,7,6,21,22,12,12,5,5,24,21,14,26,68,65,76,78,83,27,10,24,15,35,37,26,12,12,10,15,14
Pittsburgh Steelers,Donte Kent,CB,24,68,Normal,527,1,Central Michigan,"5'10""",187,0,0,0,0,0,93,93,79,56,61,20,24,7,17,65,60,30,30,28,27,53,49,75,30,26,25,35,25,37,23,30,47,72,62,49,62,69,69,68,20,15
Pittsburgh Steelers,Josh Wallace,CB,26,67,Normal,454,2,Michigan,"5'11""",189,0,0,0,0,0,86,91,83,60,65,25,25,22,20,67,65,27,26,16,11,61,58,69,41,15,33,25,25,53,28,37,52,72,63,69,63,70,71,69,18,17
Pittsburgh Steelers,Jack Driscoll,RT,29,66,Normal,174,6,Auburn,"6'5""",312,1210000,180000,1390000,1,0,70,73,61,83,77,25,6,6,6,36,25,22,26,16,8,29,17,19,37,70,68,70,66,79,33,27,29,30,36,42,26,12,15,10,22,20
Pittsburgh Steelers,Kevin Jobity Jr.,DT,22,66,Normal,358,0,Syracuse,"6'4""",300,0,0,0,0,0,71,81,65,82,63,21,6,6,6,34,26,13,15,6,3,35,18,25,45,45,45,45,45,84,69,61,73,73,79,76,62,15,17,15,16,14
Pittsburgh Steelers,Xavier Weaver,WR,25,66,Normal,439,2,Colorado,"6'1""",185,0,0,0,0,0,91,94,83,56,58,47,38,32,27,78,77,66,67,66,65,76,76,79,50,38,17,23,10,34,10,10,26,32,27,30,16,13,17,13,21,18
Pittsburgh Steelers,Will Howard,QB,24,65,Normal,531,1,Ohio State,"6'4""",236,3990000,240000,1060000,3,0,81,83,78,68,66,86,82,78,78,42,19,26,20,18,16,63,53,50,38,25,35,27,37,30,42,39,39,47,41,42,37,21,21,16,21,23
Pittsburgh Steelers,Carson Bruener,MIKE,25,65,Normal,229,1,Washington,"6'1""",227,4190000,120000,1030000,3,0,86,90,81,67,64,25,21,18,15,48,47,22,24,21,18,61,40,49,43,45,45,45,45,68,44,46,58,80,76,74,66,60,66,47,21,18
Pittsburgh Steelers,Jacoby Windmon,LEDG,25,65,Normal,431,2,Michigan State,"6'1""",250,0,0,0,0,0,84,89,73,70,58,26,6,6,6,57,33,12,18,9,5,50,22,30,38,45,45,45,45,70,66,63,68,84,82,78,55,62,68,50,16,12
Pittsburgh Steelers,Jaheim Bell,TE,25,65,Normal,335,2,Florida State,"6'2""",241,0,0,0,0,0,85,91,81,70,54,20,15,10,11,78,74,66,66,62,60,73,71,73,70,53,50,51,50,59,10,10,33,39,33,26,15,10,15,15,17,13
Pittsburgh Steelers,Robert Spears-Jennings,SS,22,65,Normal,324,0,Oklahoma,"6'2""",205,0,0,0,0,0,93,92,79,62,63,22,6,6,6,65,60,44,48,45,38,62,59,65,54,35,35,35,35,55,37,46,57,74,62,71,61,63,67,66,21,25
Pittsburgh Steelers,Tyrek Funderburk,CB,25,65,Normal,403,2,Appalachian State,"5'11""",186,0,0,0,0,0,92,93,83,58,62,27,6,6,6,60,60,13,22,20,15,61,60,72,32,35,35,35,35,51,22,29,43,63,51,50,64,65,63,64,21,15
Pittsburgh Steelers,Dylan Cook,RT,28,64,Normal,188,4,Montana,"6'6""",305,2080000,0,1070000,1,0,69,64,61,80,68,19,6,6,6,22,21,10,15,11,5,23,14,12,30,67,63,73,69,76,41,34,55,45,45,55,34,10,12,10,15,11
Pittsburgh Steelers,Tamon Lynum,CB,24,62,Normal,321,0,Pittsburgh,"6'2""",185,0,0,0,0,0,89,89,74,55,61,21,6,6,6,67,62,33,21,18,15,61,58,68,36,35,35,35,35,67,32,38,47,68,50,60,57,66,64,65,16,14
Pittsburgh Steelers,Sebastian Castro,FS,25,62,Normal,244,1,Iowa,"5'11""",203,0,0,0,0,0,86,90,80,59,60,34,25,22,19,64,59,27,27,18,19,64,53,64,47,35,35,35,35,54,31,34,48,71,63,75,58,64,68,63,19,18
Pittsburgh Steelers,Riley Nowakowski,TE,24,61,Normal,190,0,Indiana,"6'2""",250,4370000,440000,990000,4,0,84,80,72,72,60,24,20,15,10,80,73,62,60,54,50,70,61,64,62,59,57,57,57,63,36,40,58,56,56,50,41,45,49,33,27,25
Pittsburgh Steelers,Christian Kuntz,LS,32,61,Normal,66,6,Duquesne,"6'1""",228,3430000,310000,1310000,1,0,79,85,78,76,52,25,15,6,6,61,42,16,29,24,22,44,40,49,45,45,45,45,45,65,58,53,62,76,76,80,51,39,49,45,20,20
Pittsburgh Steelers,Greg Crippen,C,24,58,Normal,147,0,Michigan,"6'4""",309,3090000,20000,890000,3,0,58,75,55,82,58,10,6,6,6,32,14,12,11,5,5,30,14,10,28,68,68,71,70,74,28,21,33,29,40,37,28,9,12,10,14,12
