Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Green Bay Pack,Luke Musgrave,TE,25,71,Normal,292,3,Oregon State,"6'6""",253,5300000,3160000,2690000,1,0,89,90,82,75,65,23,15,10,6,87,78,62,66,64,64,73,56,58,63,61,59,58,58,67,43,47,50,46,60,50,38,14,23,24,18,14
Green Bay Pack,Karl Brooks,DT,26,71,Normal,252,3,Bowling Green State,"6'3""",296,6360000,210000,3720000,1,0,70,79,67,84,74,23,8,7,6,44,37,11,12,6,5,41,14,26,26,45,45,45,45,84,75,66,76,73,78,86,75,22,30,27,10,9
Green Bay Pack,Damien Martinez,HB,22,70,Normal,421,1,Miami,"6'0""",217,880000,0,880000,1,0,89,91,78,74,68,26,16,23,19,64,52,45,55,51,46,92,81,78,83,42,36,46,45,49,32,24,37,41,41,38,33,24,29,24,31,32
Green Bay Pack,Collin Oliver,REDG,23,70,Normal,544,1,Oklahoma State,"6'2""",240,3750000,400000,980000,3,0,87,91,82,77,66,29,22,13,15,50,42,32,34,29,26,49,33,47,41,45,45,45,45,78,69,72,77,75,73,75,64,51,58,42,25,24
Green Bay Pack,Sean Rhyan,C,25,70,Normal,191,4,UCLA,"6'5""",321,9200000,23780000,6660000,3,0,63,72,65,84,76,28,21,15,12,35,28,15,18,14,10,45,27,14,31,75,74,73,76,87,10,10,25,35,43,42,21,10,10,10,26,22
Green Bay Pack,Josh Whyle,TE,26,70,Normal,287,3,Cincinnati,"6'7""",248,1260000,590000,1850000,1,0,83,85,83,71,70,30,15,10,6,84,80,64,65,63,55,71,60,71,66,63,56,60,57,66,10,10,41,43,37,38,18,10,15,17,18,14
Green Bay Pack,Jaden Crumedy,DT,26,70,Normal,475,2,Mississippi State,"6'4""",301,0,0,0,0,0,73,81,61,84,61,23,6,6,6,34,28,15,13,5,3,37,13,21,32,45,45,44,44,86,68,69,77,77,82,82,63,29,45,13,17,17
Green Bay Pack,Domani Jackson,CB,23,68,Normal,441,0,Alabama,"6'1""",194,4370000,240000,940000,4,0,93,93,89,65,61,27,6,6,6,64,65,30,27,28,27,58,55,70,35,35,35,35,35,46,30,38,45,70,54,59,60,68,69,66,14,12
Green Bay Pack,Darian Kinnard,RT,26,68,Normal,178,4,Kentucky,"6'5""",322,1310000,1440000,2750000,1,0,61,71,49,86,60,21,6,6,6,23,12,12,10,5,5,24,17,13,31,78,79,69,72,87,19,12,29,19,32,37,10,8,8,10,14,12
Green Bay Pack,Will Sheppard,WR,24,68,Normal,528,1,Colorado,"6'3""",196,0,0,0,0,0,86,91,80,68,67,28,15,10,12,79,82,68,74,72,71,71,75,78,51,47,24,29,28,45,21,22,27,28,29,24,29,21,28,22,23,17
Green Bay Pack,Shemar Bartholomew,CB,26,68,Normal,494,2,Georgia Southern,"6'0""",200,0,0,0,0,0,91,93,79,60,71,27,8,8,8,71,61,19,24,16,12,61,52,71,33,35,35,30,30,49,31,38,52,76,54,63,71,66,68,60,21,19
Green Bay Pack,Kaden Davis,WR,27,68,Normal,468,1,NW Missouri State,"6'1""",193,0,0,0,0,0,91,94,87,66,61,22,15,15,12,81,77,66,72,70,71,74,71,76,35,44,19,25,21,43,10,10,27,32,27,29,18,15,20,14,22,20
Green Bay Pack,Ty'Ron Hopper,WILL,25,67,Normal,203,2,Missouri,"6'2""",228,4560000,1080000,1540000,2,0,83,87,77,66,73,35,31,26,25,58,54,13,15,7,5,55,21,56,44,45,45,40,40,67,72,66,67,86,72,79,75,52,64,52,15,14
Green Bay Pack,Warren Brinson,DT,24,67,Normal,294,1,Georgia,"6'5""",315,4190000,200000,1050000,3,0,70,75,65,83,66,24,6,6,6,19,18,13,17,15,12,39,21,18,32,45,45,45,45,82,77,72,79,73,77,77,63,10,14,11,14,25
Green Bay Pack,Kamal Hadden,CB,25,67,Normal,478,2,Tennessee,"6'1""",192,0,0,0,0,0,87,94,81,65,64,35,15,10,6,72,67,24,26,21,16,58,64,71,47,32,28,30,25,44,31,39,47,64,51,65,61,63,74,73,20,19
Green Bay Pack,Kitan Oladapo,SS,25,67,Normal,368,2,Oregon State,"6'2""",216,0,0,0,0,0,86,89,79,68,62,27,9,8,6,66,61,12,15,13,10,65,55,66,57,35,33,25,23,65,47,36,63,84,73,85,58,67,68,66,28,26
Green Bay Pack,Jacob Monk,C,25,66,Normal,218,2,Duke,"6'3""",308,3860000,290000,1140000,2,0,69,76,67,83,73,25,15,11,10,27,26,12,15,8,5,25,5,10,15,70,65,70,68,80,23,21,21,36,28,39,26,11,10,9,25,19
Green Bay Pack,Kyle McCord,QB,23,66,Normal,663,1,Syracuse,"6'3""",220,880000,0,880000,1,0,75,76,76,62,68,87,84,78,77,29,31,26,24,18,18,58,51,43,30,24,27,20,27,23,36,36,35,51,36,31,40,16,15,17,21,29
Green Bay Pack,Jaylin Simpson,FS,26,66,Normal,254,2,Auburn,"6'0""",179,2010000,0,1000000,1,0,90,92,83,53,60,35,34,23,21,74,67,33,33,23,15,62,67,69,41,35,31,30,26,51,37,43,49,73,60,63,59,70,72,74,22,21
Green Bay Pack,Nick Niemann,MIKE,28,66,Normal,164,5,Iowa,"6'3""",234,1310000,790000,2100000,1,0,88,90,86,71,66,21,6,6,6,57,52,41,31,28,21,52,33,37,37,45,45,45,45,69,39,41,60,78,82,74,68,55,63,38,20,20
Green Bay Pack,Brenton Cox,LEDG,26,66,Normal,264,3,Florida,"6'4""",250,1140000,330000,1470000,1,0,78,88,65,81,64,25,6,6,6,48,43,20,15,7,5,42,29,45,47,45,45,40,40,72,71,65,75,76,73,84,60,41,46,51,20,14
Green Bay Pack,MJ Devonshire,CB,25,66,Normal,440,2,Pittsburgh,"5'11""",186,0,0,0,0,0,91,93,83,51,64,24,16,12,8,73,61,29,35,33,25,55,72,84,30,25,21,20,15,39,21,35,38,64,42,56,65,62,67,69,22,18
Green Bay Pack,Kaden Prather,WR,23,66,Normal,453,1,Maryland,"6'4""",210,0,0,0,0,0,90,90,87,67,70,11,12,10,10,79,78,65,67,66,65,70,70,71,54,43,27,25,29,35,32,33,42,52,46,42,24,30,33,20,30,26
Green Bay Pack,Nazir Stackhouse,DT,24,66,Normal,352,1,Georgia,"6'4""",327,0,0,0,0,0,67,70,63,85,66,20,6,6,6,38,18,15,16,7,5,36,17,18,32,45,45,45,45,84,66,58,72,74,80,78,65,18,21,18,16,12
Green Bay Pack,Ramel Keyton,WR,25,66,Normal,440,2,Tennessee,"6'2""",197,0,0,0,0,0,90,91,81,62,66,21,15,10,6,77,77,68,67,66,68,73,76,78,48,44,13,32,19,42,10,10,29,34,27,27,14,18,24,10,20,15
Green Bay Pack,Brant Banks,LT,26,65,Normal,322,1,Rice,"6'7""",306,1000000,0,1000000,1,0,65,72,59,83,64,15,6,6,6,25,15,12,15,5,5,25,9,10,21,71,71,73,73,80,16,10,24,22,26,25,13,11,12,10,15,13
Green Bay Pack,Travis Glover,RT,26,64,Normal,262,2,Georgia State,"6'6""",317,0,0,0,0,0,63,69,50,86,69,19,11,8,6,25,12,12,10,7,5,22,11,10,21,73,68,69,70,80,42,35,37,38,44,40,24,9,8,10,9,8
Green Bay Pack,John Williams,LG,24,63,Normal,198,1,Cincinnati,"6'4""",322,3720000,80000,900000,3,0,67,71,54,87,65,20,6,6,6,22,17,18,11,5,5,21,8,11,27,68,67,70,68,78,29,14,27,21,29,26,29,10,10,10,18,13
Green Bay Pack,Cal Adomitis,LS,28,61,Normal,80,4,Pittsburgh,"6'2""",238,1080000,0,1080000,1,0,73,81,66,69,50,27,29,14,12,64,59,49,55,52,47,65,33,44,34,50,40,52,45,59,24,16,43,50,54,53,13,15,13,10,12,11
Green Bay Pack,Messiah Swinson,TE,26,60,Normal,233,2,Arizona State,"6'7""",259,0,0,0,0,0,77,75,66,72,61,23,13,10,6,76,76,65,62,55,51,73,52,65,64,57,53,61,60,62,18,13,42,44,41,46,45,28,35,35,24,22
