Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Washington Commanders,Ben Sinnott,TE,24,70,Normal,285,2,Kansas State,"6'4""",250,5140000,2050000,1960000,2,0,83,89,88,70,64,26,15,10,5,81,78,67,68,62,56,74,70,71,72,59,53,57,52,62,54,45,50,55,55,58,40,33,46,31,23,18
Washington Commanders,Darius Rush,CB,26,70,Normal,449,3,South Carolina,"6'2""",198,1070000,0,1070000,1,0,93,93,85,53,61,50,43,41,38,72,71,55,52,49,46,63,66,72,48,35,35,25,25,51,40,45,46,69,50,68,61,72,70,77,20,15
Washington Commanders,Brandon Coleman,LT,25,70,Normal,345,2,TCU,"6'5""",320,2060000,0,2060000,1,0,73,77,71,85,72,23,11,10,7,26,26,19,12,11,7,27,28,20,35,77,71,75,78,85,35,31,35,41,27,42,21,10,10,9,17,11
Washington Commanders,Cam Jackson,DT,24,70,Normal,483,1,Florida,"6'6""",328,0,0,0,0,0,67,70,60,87,69,24,14,12,10,17,18,19,15,13,10,35,24,20,33,45,45,45,45,85,69,53,77,74,80,78,70,10,12,13,21,18
Washington Commanders,Daniel Brunskill,C,32,69,Normal,254,9,San Diego State,"6'5""",300,1080000,0,1080000,1,0,71,63,59,81,78,27,6,6,6,53,46,35,39,29,21,49,32,48,39,75,73,76,77,79,10,10,20,29,33,38,15,12,15,10,21,20
Washington Commanders,Jordan Magee,MIKE,25,68,Normal,273,2,Temple,"6'2""",228,3880000,370000,1160000,2,0,87,91,87,64,66,54,50,46,42,56,53,20,10,6,5,66,55,67,57,45,40,35,35,66,54,65,67,80,80,77,65,61,67,45,18,14
Washington Commanders,Kain Medrano,WILL,25,67,Normal,275,1,UCLA,"6'3""",230,4190000,200000,1050000,3,0,90,92,85,71,67,22,24,21,18,50,49,22,24,21,18,61,39,47,42,40,40,40,40,70,49,52,66,79,77,77,64,55,61,45,21,18
Washington Commanders,Jamie Sheriff,LEDG,26,67,Normal,505,2,South Alabama,"6'1""",254,0,0,0,0,0,82,87,77,78,67,20,6,6,6,43,38,16,10,5,5,42,22,38,28,45,45,45,45,78,68,63,71,77,77,75,64,39,48,37,21,22
Washington Commanders,James Burnip,P,25,67,Normal,191,1,Alabama,"6'6""",235,0,0,0,0,0,71,69,61,54,51,33,28,26,27,27,12,12,10,10,10,23,10,10,10,13,16,14,13,20,11,11,14,27,28,27,19,10,10,10,90,75
Washington Commanders,Tyler Owens,SS,25,66,Normal,253,2,Texas Tech,"6'2""",213,2820000,10000,1070000,1,0,93,94,79,63,63,22,6,6,6,65,62,15,20,16,12,64,54,71,35,35,35,35,35,50,27,36,54,72,62,59,58,63,70,64,19,17
Washington Commanders,Anfernee Orji,SAM,25,66,Normal,198,3,Vanderbilt,"6'2""",230,1350000,0,1350000,1,0,87,93,83,67,66,24,15,12,10,63,60,23,25,20,15,54,44,67,45,35,35,30,30,68,46,58,64,82,75,80,64,53,64,55,29,29
Washington Commanders,Sataoa Laumea,LG,25,66,Normal,313,2,Utah,"6'4""",319,0,0,0,0,0,67,70,66,84,68,22,18,15,11,41,15,19,15,9,5,44,6,10,25,70,71,65,70,83,55,25,47,39,40,49,25,12,11,11,29,25
Washington Commanders,Kalen DeLoach,MIKE,25,66,Normal,330,2,Florida State,"6'0""",216,0,0,0,0,0,88,89,75,72,62,30,15,10,10,61,48,15,20,10,10,62,46,62,52,35,35,35,35,71,43,49,56,80,76,78,65,66,68,62,11,11
Washington Commanders,Javontae Jean-Baptiste,LEDG,26,66,Normal,464,2,Notre Dame,"6'5""",260,0,0,0,0,0,84,85,67,77,67,18,9,6,5,52,29,42,43,38,34,30,33,41,49,40,40,48,49,80,64,63,72,78,75,74,69,31,30,22,34,29
Washington Commanders,Nicholas Petit-Frere,RT,26,65,Normal,204,4,Ohio State,"6'5""",316,1080000,0,1080000,1,0,67,72,56,86,76,15,6,6,6,25,14,10,10,5,5,34,15,10,28,72,70,65,63,82,10,10,24,25,29,32,23,10,11,10,18,17
Washington Commanders,Alijah Clark,FS,23,65,Normal,319,1,Syracuse,"6'1""",187,0,0,0,0,0,89,93,83,64,60,24,6,6,6,65,57,30,30,27,24,57,50,63,43,35,35,35,35,52,33,34,48,74,65,76,57,66,65,66,19,15
Washington Commanders,Branson Taylor,LG,24,65,Normal,290,1,Pittsburgh,"6'6""",330,0,0,0,0,0,63,68,60,85,67,14,6,6,6,18,18,13,16,5,5,24,11,10,30,70,69,71,70,81,42,38,42,28,30,36,23,12,15,10,18,16
Washington Commanders,Tyler Cooper,RG,25,64,Normal,265,1,Minnesota,"6'5""",302,0,0,0,0,0,67,68,59,84,60,16,6,6,6,24,15,15,15,5,5,20,9,10,25,70,70,72,70,83,15,10,21,22,25,29,15,11,12,10,15,11
Washington Commanders,Tyreem Powell,WILL,24,64,Normal,282,1,Rutgers,"6'5""",239,0,0,0,0,0,75,91,67,68,61,31,20,17,14,57,50,28,28,26,24,62,42,47,44,45,45,45,45,69,55,58,66,81,79,78,59,57,63,43,21,17
Washington Commanders,Kevin Cline,RT,25,63,Normal,244,0,Boston College,"6'6""",316,0,0,0,0,0,55,71,49,89,55,15,6,6,6,26,13,13,13,5,5,26,18,10,24,71,71,70,70,77,29,30,31,24,39,44,18,12,13,10,10,12
Washington Commanders,Giovanni Ricci,FB,29,62,Normal,107,6,W. Michigan,"6'3""",240,1210000,0,1210000,1,0,77,79,77,69,62,41,37,33,29,68,73,44,59,53,44,74,51,72,68,55,48,60,51,56,15,17,29,37,31,27,21,14,20,15,20,22
