Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Detroit Lions,Cade Mays,C,27,75,Normal,355,4,Tennessee,"6'6""",325,10200000,9160000,2760000,3,0,64,68,60,82,78,20,6,6,6,21,15,15,15,5,5,19,7,10,20,77,75,83,81,83,21,15,24,22,21,23,22,10,10,10,11,10
Detroit Lions,Christian Izien,SS,26,75,Normal,397,3,Rutgers,"5'9""",200,1250000,700000,1950000,1,0,92,90,85,52,76,25,26,25,22,68,63,32,48,45,39,57,44,70,31,30,30,30,30,45,34,44,46,80,66,77,77,71,74,64,12,11
Detroit Lions,Levi Onwuzurike,DT,28,74,Normal,459,5,Washington,"6'3""",304,1210000,0,1210000,1,0,78,81,73,87,74,25,6,6,6,28,16,13,15,8,4,32,21,29,29,45,45,45,45,83,68,76,76,77,83,79,72,21,30,19,15,10
Detroit Lions,Derrick Barnes,SAM,27,74,Normal,249,5,Purdue,"6'1""",245,10000000,11520000,9260000,2,0,85,82,71,79,78,25,15,12,6,59,56,26,38,24,10,69,50,64,68,45,45,46,46,79,72,66,73,83,84,85,74,58,66,42,21,20
Detroit Lions,Malcolm Rodriguez,WILL,27,74,Normal,406,4,Oklahoma State,"5'11""",225,1400000,0,1400000,1,0,86,89,78,80,68,45,47,44,40,58,37,15,20,10,6,58,47,52,39,45,45,45,45,86,48,53,72,86,84,81,69,53,62,36,20,19
Detroit Lions,Avonte Maddox,FS,30,73,Normal,284,8,Pittsburgh,"5'9""",191,1300000,180000,1480000,1,0,91,91,91,55,72,27,6,6,6,71,67,27,37,27,24,62,48,83,25,40,35,35,40,45,25,39,44,71,59,61,72,72,77,74,19,10
Detroit Lions,Ennis Rakestraw Jr,CB,24,73,Normal,473,2,Missouri,"6'0""",183,4720000,1730000,1760000,2,0,89,93,87,57,69,26,21,14,11,58,54,25,16,14,10,53,65,72,32,35,27,35,21,44,29,37,45,68,67,61,70,76,74,70,11,10
Detroit Lions,Isaac TeSlaa,WR,24,73,Normal,495,1,Arkansas,"6'4""",214,5080000,1550000,1500000,3,0,91,91,88,65,75,69,48,48,47,83,86,72,74,75,69,69,69,73,54,48,29,23,21,39,31,35,41,43,28,43,29,23,30,21,18,32
Detroit Lions,Devin White,WILL,21,73,Normal,463,7,LSU,"6'0""",252,1080000,0,1080000,1,0,87,88,80,76,71,23,6,6,6,69,46,26,24,19,12,62,34,65,47,45,45,45,45,80,62,68,68,84,83,84,68,60,68,53,18,14
Detroit Lions,Payton Turner,LEDG,27,73,Normal,599,5,Houston,"6'6""",270,1140000,0,1140000,1,0,79,83,82,82,68,28,6,6,6,37,21,16,15,7,4,39,16,36,30,45,45,45,45,86,75,66,73,82,84,86,63,23,34,16,15,15
Detroit Lions,Jakorian Bennett,CB,26,73,Normal,542,3,Maryland,"5'11""",195,3830000,0,1140000,1,0,95,97,89,54,65,29,23,21,20,75,73,25,21,14,11,58,65,74,29,35,35,31,31,39,29,37,38,68,53,60,64,72,68,63,14,14
Detroit Lions,Tyler Conklin,TE,31,72,Normal,348,8,Central Michigan,"6'3""",254,1300000,0,1300000,1,0,83,83,77,66,74,30,20,15,10,87,82,67,66,58,54,74,70,67,74,63,58,59,58,66,20,18,24,26,28,27,12,15,17,10,19,17
Detroit Lions,Christian Mahogany,LG,25,72,Normal,383,2,Boston College,"6'3""",327,3860000,130000,1100000,2,0,68,76,60,89,65,26,7,6,5,28,22,14,15,11,9,21,23,22,31,77,78,74,75,85,34,23,32,25,27,38,24,8,9,10,19,12
Detroit Lions,Ben Bartch,LG,28,72,Normal,352,6,St. John's,"6'6""",309,1210000,0,1210000,1,0,67,60,68,85,75,25,6,6,6,54,44,34,40,33,24,56,40,36,46,76,74,72,71,83,15,10,15,22,29,35,15,12,15,10,37,27
Detroit Lions,Thomas Harper,SS,25,71,Normal,397,2,Notre Dame,"5'10""",195,2820000,0,1070000,1,0,89,94,80,60,66,25,20,15,10,57,61,20,22,18,15,59,52,67,42,35,35,35,35,47,36,42,44,73,68,55,65,76,71,66,20,15
Detroit Lions,Rock Ya-Sin,CB,30,71,Normal,254,7,Temple,"5'11""",192,1640000,1560000,3200000,1,0,89,87,84,68,67,27,6,6,6,69,63,17,22,12,10,59,55,71,25,35,35,35,35,52,24,36,51,75,52,55,63,77,75,83,20,18
Detroit Lions,Damone Clark,MIKE,26,71,Normal,321,4,LSU,"6'3""",240,1210000,180000,1390000,1,0,89,89,79,67,67,24,19,13,10,57,52,31,32,29,25,58,44,61,40,45,45,45,45,81,49,46,68,81,91,81,63,65,65,46,16,15
Detroit Lions,Tyre West,LEDG,23,70,Normal,555,0,Tennessee,"6'2""",283,4370000,160000,920000,4,0,78,82,71,83,63,21,17,18,10,35,31,16,17,15,10,50,46,31,39,45,45,45,45,81,69,62,79,80,82,84,63,17,23,27,27,20
Detroit Lions,Mekhi Wingo,DT,23,70,Normal,364,2,LSU,"6'1""",288,4010000,130000,1110000,2,0,77,86,73,79,66,27,6,6,6,45,39,12,10,3,2,40,10,10,50,45,45,45,45,86,72,67,76,79,83,82,64,15,20,10,35,25
Detroit Lions,Jimmy Rolder,WILL,22,70,Normal,338,0,Michigan,"6'2""",238,4370000,1120000,1160000,4,0,86,90,83,69,70,39,6,6,6,60,58,31,42,37,32,55,33,35,42,44,59,60,45,68,51,49,67,83,81,80,69,61,61,48,11,14
Detroit Lions,Kendrick Law,WR,22,70,Normal,634,0,Kentucky,"5'11""",203,0,0,0,0,0,91,92,92,66,55,31,22,18,15,80,77,71,69,69,68,72,76,81,55,49,34,30,28,39,19,21,22,22,24,23,29,18,20,20,33,30
Detroit Lions,Miles Frazier,RG,24,69,Normal,307,1,LSU,"6'6""",325,3950000,320000,1080000,3,0,64,71,59,89,70,21,6,6,6,43,46,28,34,30,26,37,30,24,28,72,73,71,72,83,42,38,42,28,28,36,29,22,24,10,16,14
Detroit Lions,Juice Scruggs,C,26,69,Normal,219,3,Penn State,"6'3""",308,4650000,1410000,1930000,1,0,65,74,60,87,75,17,6,6,6,36,15,14,15,7,5,31,15,10,25,71,69,76,77,85,51,39,46,47,48,52,45,10,10,10,28,24
Detroit Lions,Joshua Dobbs,QB,31,68,Normal,524,9,Tennessee,"6'3""",220,1430000,0,1430000,1,0,87,85,84,74,59,85,83,81,76,52,40,28,30,20,10,57,74,74,73,20,15,24,20,36,10,10,27,34,33,39,18,18,25,15,20,15
Detroit Lions,Sione Vaki,HB,25,68,Normal,400,2,Utah,"6'0""",216,0,0,0,0,0,89,91,83,74,69,48,47,42,35,69,55,58,64,56,49,84,75,81,77,42,38,53,39,65,43,52,61,77,69,78,64,57,70,59,35,33
Detroit Lions,Keith Abney II,CB,21,68,Normal,551,0,Arizona State,"5'10""",188,0,0,0,0,0,91,91,86,57,64,26,6,6,6,65,64,39,39,38,33,59,57,71,36,35,35,35,35,44,37,35,45,68,56,60,65,71,72,65,17,15
Detroit Lions,Ahmed Hassanein,REDG,24,68,Normal,562,1,Boise State,"6'3""",275,0,0,0,0,0,80,81,76,83,72,25,14,8,7,36,23,15,15,10,7,43,22,32,27,45,45,45,45,79,71,69,71,75,73,76,71,24,31,26,23,18
Detroit Lions,Jha'Quan Jackson,WR,26,68,Normal,494,2,Tulane,"5'9""",188,0,0,0,0,0,92,92,85,54,65,22,15,10,6,80,76,66,71,70,68,73,70,78,36,37,23,29,20,36,10,10,20,35,26,12,14,12,19,15,18,14
Detroit Lions,Giovanni Manu,LT,25,67,Normal,318,2,Univ. British Columbia,"6'7""",354,3680000,730000,1250000,2,0,70,75,50,86,49,29,15,12,9,37,35,28,24,23,22,44,37,23,45,76,77,69,74,82,41,23,39,42,43,49,16,7,7,8,21,15
Detroit Lions,Dominic Lovett,WR,23,67,Normal,493,1,Georgia,"5'10""",185,0,0,0,0,0,92,92,80,62,66,12,12,10,10,82,76,70,69,68,69,73,71,72,55,38,17,24,21,31,21,24,28,27,33,23,44,67,50,30,21,21
Detroit Lions,Luke Altmyer,QB,23,66,Normal,663,0,Illinois,"6'1""",210,3090000,0,880000,3,0,82,86,82,61,40,88,83,77,76,56,32,16,44,24,26,53,69,63,61,34,30,41,28,34,25,26,22,35,23,23,66,23,24,21,19,17
Detroit Lions,Nick Whiteside,CB,26,66,Normal,418,1,Saginaw Valley,"6'1""",200,0,0,0,0,0,89,90,81,54,63,25,6,6,6,67,66,23,25,19,13,58,51,71,28,35,35,33,35,50,25,31,42,69,52,57,61,67,74,69,15,15
Detroit Lions,Dan Jackson,SS,25,66,Normal,338,1,Georgia,"6'0""",194,0,0,0,0,0,91,93,80,62,62,24,6,6,6,64,58,26,29,22,18,64,53,65,46,35,35,35,35,55,34,33,52,78,63,77,58,64,68,65,19,15
Detroit Lions,Blake Watson,HB,26,66,Normal,321,2,Memphis,"5'9""",195,0,0,0,0,0,91,91,80,72,67,37,25,20,16,70,57,55,65,58,52,84,75,76,76,44,24,50,32,39,10,10,33,43,34,28,26,18,25,22,29,18
Detroit Lions,Brandon Codrington,CB,25,66,Normal,440,2,North Carolina Central,"5'9""",185,0,0,0,0,0,93,92,82,61,63,26,6,6,6,57,56,15,25,22,19,62,55,76,32,35,35,35,35,54,36,26,52,74,64,68,64,63,66,67,15,12
Detroit Lions,Brock Wright,TE,27,65,Normal,175,5,Notre Dame,"6'4""",255,5530000,3570000,4730000,1,0,85,88,72,79,74,26,15,10,6,79,76,60,64,58,53,73,45,58,55,59,60,58,58,68,10,10,35,34,43,26,16,11,14,13,22,21
Detroit Lions,Skyler Gill-Howard,DT,23,65,Normal,326,0,Texas Tech,"6'1""",280,0,0,0,0,0,70,70,67,81,65,13,6,6,6,50,28,27,17,15,2,52,14,26,44,45,45,45,45,86,71,68,74,76,79,77,62,27,22,28,13,14
Detroit Lions,Deven Eastern,DT,23,64,Normal,300,0,Minnesota,"6'5""",315,0,0,0,0,0,67,75,56,85,60,17,6,6,6,34,29,25,19,17,2,42,15,29,43,45,45,45,45,88,73,66,75,76,75,77,58,23,24,21,17,27
