Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Chicago Bears,T.J. Edwards,WILL,30,81,Star,478,7,Wisconsin,"6'0""",228,17900000,9090000,10830000,2,0,85,84,80,72,84,42,39,36,32,72,48,12,15,5,5,65,31,30,47,45,45,45,45,86,62,57,74,92,89,81,84,65,71,44,20,20
Chicago Bears,Gervon Dexter Sr,DT,24,81,Star,764,3,Florida,"6'6""",326,28960000,9240000,2130000,5,0,76,80,67,85,85,14,6,6,6,52,46,14,13,8,5,45,24,24,44,45,45,40,40,89,85,71,82,83,89,82,82,10,12,14,12,9
Chicago Bears,Luther Burden III,WR,22,80,Star,916,1,Missouri,"6'0""",210,6330000,4600000,2480000,3,0,92,92,93,69,78,11,12,10,10,88,82,76,78,78,77,76,78,84,62,48,29,27,28,44,23,25,24,39,35,32,35,30,41,25,25,30
Chicago Bears,Cairo Santos,K,34,79,Normal,261,12,Tulane,"5'8""",173,15900000,4700000,3760000,2,0,72,73,66,33,67,26,33,15,15,25,15,15,15,15,15,35,15,10,10,17,16,17,17,16,10,10,26,42,22,25,29,20,14,10,94,86
Chicago Bears,Dillon Thieneman,SS,22,79,Superstar,723,0,Oregon,"6'0""",201,10020000,9760000,3570000,4,0,92,93,88,64,79,21,6,6,6,68,60,35,44,41,34,63,61,67,60,35,35,35,35,59,40,45,53,77,73,79,77,76,74,67,22,24
Chicago Bears,Kyle Monangai,HB,24,78,Normal,674,1,Rutgers,"5'8""",207,4190000,120000,1030000,3,0,86,88,81,77,78,24,10,27,21,68,46,46,53,46,37,96,83,82,92,43,32,49,44,41,28,30,33,38,36,35,26,22,24,21,30,22
Chicago Bears,Cole Kmet,TE,27,78,Star,481,6,Notre Dame,"6'6""",257,34940000,18800000,7770000,2,0,85,84,73,76,78,49,39,37,34,88,84,73,71,69,64,73,60,61,75,63,61,61,61,69,42,51,56,58,48,48,38,27,33,27,24,15
Chicago Bears,Jonah Jackson,LG,29,78,Normal,314,6,Ohio State,"6'3""",319,20500000,30760000,12750000,2,0,68,64,56,86,90,11,6,6,6,29,15,15,15,5,5,31,5,10,25,81,79,78,80,85,35,22,29,30,37,20,31,12,13,10,14,12
Chicago Bears,Coby Bryant,FS,27,78,Normal,371,4,Cincinnati,"6'1""",193,25500000,14460000,5960000,3,0,90,90,83,63,80,27,6,6,6,75,70,19,24,16,12,62,49,74,29,15,33,10,33,43,20,25,52,77,67,63,82,70,81,79,21,19
Chicago Bears,Shemar Turner,REDG,23,77,Superstar,970,1,Texas A&M,"6'3""",290,5160000,2020000,1630000,3,0,80,85,72,88,77,27,15,10,8,29,24,12,15,13,10,41,29,30,39,45,45,45,45,76,85,67,77,78,76,82,76,15,20,20,27,19
Chicago Bears,Garrett Bradbury,C,31,76,Normal,292,7,N.C. State,"6'3""",300,3700000,1000000,4700000,1,0,76,80,68,90,81,30,6,6,6,56,40,41,29,21,14,46,38,22,49,78,76,78,78,79,43,34,42,41,44,42,30,12,15,10,21,20
Chicago Bears,Tyrique Stevenson,CB,26,76,Star,535,3,Miami,"6'0""",212,6640000,1830000,4080000,1,0,91,95,82,60,70,26,6,6,6,72,62,23,20,15,10,58,49,67,39,35,35,35,35,52,35,40,52,77,68,78,72,76,79,81,24,22
Chicago Bears,Beanie Bishop Jr,FS,26,75,Normal,501,2,West Virginia,"5'9""",182,1080000,0,1080000,1,0,92,94,84,68,70,35,6,6,6,76,72,19,22,19,17,63,54,65,25,35,24,30,20,49,29,35,51,76,69,58,68,75,71,73,14,13
Chicago Bears,Austin Booker,LEDG,23,74,Normal,662,2,Kansas,"6'5""",245,3810000,330000,1150000,2,0,79,83,74,76,78,25,6,6,6,34,30,24,17,10,6,34,29,46,36,45,45,45,45,80,69,79,77,82,82,75,76,38,45,36,21,22
Chicago Bears,Ozzy Trapilo,C,24,74,Normal,364,1,Boston College,"6'8""",312,5460000,2240000,1750000,3,0,65,74,61,87,77,14,6,6,6,24,20,21,15,5,5,34,6,15,29,78,77,81,77,83,29,23,28,26,21,24,22,14,16,10,22,27
Chicago Bears,Zavion Thomas,WR,22,74,Normal,607,0,LSU,"5'10""",192,5200000,1580000,1230000,4,0,96,93,91,63,58,30,20,15,10,84,79,82,71,74,73,73,78,84,49,50,30,32,31,41,16,17,23,24,23,24,23,21,22,24,29,26
Chicago Bears,Jedrick Wills Jr,LT,27,74,Normal,597,6,Alabama,"6'4""",307,1210000,0,1210000,1,0,72,68,66,92,85,21,6,6,6,33,22,18,23,13,7,27,8,18,27,71,70,79,83,86,10,10,28,27,29,25,26,11,17,12,19,28
Chicago Bears,Cam Lewis,SS,29,74,Normal,294,6,Buffalo,"5'9""",183,3500000,2500000,2250000,2,0,90,90,89,51,80,35,6,6,6,60,58,30,22,12,10,60,52,73,19,35,35,35,35,50,32,35,52,75,59,60,78,72,75,68,14,13
Chicago Bears,Braxton Jones,C,27,74,Normal,278,4,Southern Utah,"6'5""",303,2000000,2340000,4340000,1,0,73,80,64,88,82,22,6,6,6,26,23,13,16,12,10,35,15,10,25,73,76,78,76,86,44,40,46,48,40,35,34,10,12,10,30,26
Chicago Bears,Marcus Davenport,REDG,29,74,Normal,436,8,UTSA,"6'6""",285,3000000,0,3500000,1,0,83,85,75,82,76,23,6,6,6,24,15,12,10,8,5,31,30,36,28,45,45,45,45,83,76,67,78,82,79,78,73,34,42,26,18,16
Chicago Bears,Malik Muhammad,CB,21,73,Normal,593,0,Texas,"6'0""",182,4370000,1080000,1150000,4,0,92,93,85,58,69,27,6,6,6,64,62,42,42,38,35,60,51,70,35,35,35,35,35,46,32,34,46,73,62,61,74,73,70,70,19,17
Chicago Bears,Tory Taylor,P,29,73,Normal,205,2,Iowa,"6'4""",225,4010000,730000,1250000,2,0,81,83,65,61,59,41,28,25,22,45,12,12,10,10,10,51,10,25,25,25,15,20,15,21,10,10,28,44,39,49,15,10,13,15,95,77
Chicago Bears,Logan Jones,C,24,72,Normal,316,0,Iowa,"6'3""",299,5060000,3400000,1550000,4,0,66,68,72,83,78,18,6,6,6,37,14,15,10,5,5,29,10,18,36,78,73,78,76,81,39,34,49,45,42,32,40,15,14,10,15,15
Chicago Bears,D'Marco Jackson,WILL,28,72,Normal,273,4,Appalachian State,"6'1""",233,4420000,3050000,3040000,2,0,87,92,77,69,68,25,6,6,6,62,44,27,27,23,17,53,51,55,54,45,45,45,45,85,58,52,68,83,83,78,73,61,67,41,14,15
Chicago Bears,Neville Gallimore,DT,29,71,Normal,224,6,Oklahoma,"6'2""",302,5370000,4620000,4000000,2,0,79,81,71,80,74,29,6,6,6,34,25,17,15,7,5,38,12,29,27,45,45,45,45,84,71,77,73,77,84,78,71,16,24,15,20,15
Chicago Bears,Jawhar Jordan,HB,27,71,Normal,450,2,Louisville,"5'10""",185,0,0,0,0,0,88,90,85,63,72,24,20,15,10,65,48,45,56,49,39,90,76,79,68,28,18,50,25,30,10,10,27,34,31,23,13,10,16,14,16,10
Chicago Bears,Scott Miller,WR,29,70,Normal,378,7,Bowling Green State,"5'9""",174,1070000,0,1070000,1,0,93,91,84,54,64,35,35,30,18,84,81,67,72,71,74,72,66,76,30,43,12,26,10,36,10,10,24,36,27,18,24,19,26,18,17,13
Chicago Bears,Terell Smith,CB,27,70,Normal,384,3,Minnesota,"6'0""",204,3830000,250000,1200000,1,0,92,95,83,63,64,26,6,6,6,65,63,25,33,26,16,56,67,70,48,35,35,35,35,58,35,45,56,74,64,79,68,65,70,77,19,11
Chicago Bears,Kevin King,SS,31,70,Normal,171,8,Washington,"6'3""",200,2000000,0,2500000,1,0,89,92,90,69,65,35,15,10,6,69,76,40,37,27,20,65,49,74,34,32,32,30,25,55,23,31,59,73,60,48,62,71,67,74,20,22
Chicago Bears,Jahdae Walker,WR,24,69,Normal,462,1,Texas A&M,"6'3""",206,2960000,10000,1000000,2,0,91,91,92,60,62,28,20,15,10,77,78,65,71,72,73,73,74,77,46,35,25,26,19,36,10,10,26,39,30,29,17,14,19,18,19,15
Chicago Bears,Keyshaun Elliott,WILL,22,69,Normal,354,0,Arizona State,"6'2""",233,4370000,440000,990000,4,0,86,86,83,73,67,14,6,6,6,60,64,34,43,38,33,68,37,52,45,41,68,55,46,76,50,56,68,81,81,79,69,55,64,48,18,14
Chicago Bears,Jordan van den Berg,DT,24,68,Normal,341,0,Georgia Tech,"6'3""",310,4370000,200000,930000,4,0,74,84,65,89,63,25,6,6,6,30,26,24,16,13,2,47,13,26,40,45,45,45,45,83,69,61,72,73,77,78,61,29,26,25,15,24
Chicago Bears,Ruben Hyppolite II,SAM,24,68,Normal,268,1,Maryland,"6'0""",236,4190000,850000,1210000,3,0,88,91,84,68,71,24,6,6,6,61,58,29,32,27,24,60,41,54,43,45,45,45,45,72,57,58,66,80,80,79,68,58,64,47,23,19
Chicago Bears,Salvon Ahmed,HB,27,68,Normal,268,6,Washington,"5'11""",197,1080000,0,1080000,1,0,90,90,83,62,68,30,25,20,15,65,44,46,56,53,50,86,77,81,61,30,19,54,35,36,10,12,30,41,31,20,30,31,27,22,16,10
Chicago Bears,Tony Fields II,MIKE,27,68,Normal,286,5,West Virginia,"6'0""",222,1080000,0,1080000,1,0,85,90,77,64,75,25,6,6,6,66,52,41,35,32,31,59,31,45,36,45,44,45,44,75,44,60,62,84,79,84,77,60,62,40,19,19
Chicago Bears,Jelani Woods,TE,27,68,Normal,248,4,Virginia,"6'7""",253,1500000,0,1500000,1,0,85,87,83,78,52,79,67,61,62,79,83,63,64,62,61,72,66,71,70,64,61,61,59,62,15,20,35,40,38,37,15,12,20,35,15,14
Chicago Bears,Daniel Hardy,LEDG,27,67,Normal,251,4,Montana State,"6'3""",255,2720000,2270000,2130000,2,0,82,90,88,71,61,23,6,6,6,33,25,15,15,10,5,38,29,37,35,45,45,45,45,74,61,64,65,75,81,84,59,25,36,32,17,15
Chicago Bears,Theo Benedet,RT,24,67,Normal,343,2,Univ. British Columbia,"6'7""",304,0,0,0,0,0,68,73,61,83,70,11,6,6,6,22,15,12,17,5,5,25,9,10,21,76,76,70,70,79,15,10,25,25,25,25,14,12,12,10,21,11
Chicago Bears,Marcus Harris,DT,25,67,Normal,378,2,Auburn,"6'2""",295,0,0,0,0,0,67,70,59,83,65,19,6,6,6,36,20,24,15,7,3,40,19,24,41,45,45,45,45,86,72,67,75,78,81,83,64,22,31,18,25,21
Chicago Bears,Jordan McFadden,LG,26,66,Normal,197,3,Clemson,"6'2""",303,1140000,100000,1240000,1,0,73,76,61,82,73,11,5,5,5,26,14,12,13,7,5,38,8,11,20,65,62,73,71,75,12,13,15,22,35,22,19,10,11,10,12,13
Chicago Bears,Luke Newman,RG,24,66,Normal,316,1,Michigan State,"6'3""",308,0,0,0,0,0,70,74,61,87,69,13,6,6,6,23,11,11,10,5,5,23,14,11,29,71,70,69,68,79,39,26,35,32,30,36,25,13,15,10,16,14
Chicago Bears,Jacoby Jones,WR,25,66,Normal,438,1,UCF,"6'3""",228,0,0,0,0,0,86,91,82,64,66,30,22,16,10,80,79,68,73,72,70,72,70,72,55,41,21,28,23,43,10,10,26,31,22,23,23,18,24,22,18,19
Chicago Bears,Beau Gardner,LS,24,65,Normal,136,0,Georgia,"6'5""",249,3090000,0,880000,3,0,70,72,75,68,56,23,10,10,10,57,43,24,36,33,30,55,22,55,46,45,45,46,49,74,34,36,41,56,48,57,48,54,56,36,12,13
Chicago Bears,Sam Roush,TE,22,65,Normal,202,0,Stanford,"6'5""",267,4770000,2560000,1340000,4,0,82,89,81,80,65,26,22,18,15,75,72,61,60,53,49,71,60,65,64,62,62,60,61,67,51,47,51,51,51,50,42,23,30,23,36,33
Chicago Bears,Josh Blackwell,CB,27,65,Normal,193,4,Duke,"5'11""",179,3450000,1520000,2600000,1,0,94,92,91,53,56,24,22,20,16,59,52,35,34,30,24,55,55,72,30,35,35,35,35,37,26,32,38,69,47,54,52,65,62,71,13,12
Chicago Bears,Brandon Hill,FS,25,65,Normal,165,3,Pittsburgh,"5'11""",195,3000000,1000000,1720000,2,0,91,95,87,55,60,26,6,6,6,60,55,25,34,31,27,54,57,74,41,30,30,25,25,48,26,37,53,63,67,87,57,62,66,69,23,19
Chicago Bears,Ale Kaho,MIKE,26,65,Normal,300,1,UCLA,"6'2""",230,0,0,0,0,0,86,89,82,66,62,22,6,6,6,52,45,24,23,22,21,56,41,49,45,45,44,45,45,70,49,50,63,80,81,78,60,57,66,46,18,16
Chicago Bears,Case Keenum,QB,38,64,Normal,305,14,Houston,"6'1""",220,2950000,2550000,2200000,2,0,76,71,72,54,65,85,82,79,75,33,10,15,10,10,10,62,54,53,36,17,10,21,27,25,10,10,22,24,14,12,22,10,12,10,22,24
Chicago Bears,Dean Clark,FS,25,64,Normal,286,1,Fresno State,"6'1""",206,0,0,0,0,0,89,90,81,65,58,24,6,6,6,69,62,37,35,34,33,61,51,67,45,35,35,35,35,57,32,36,46,73,63,74,56,64,68,61,19,17
Chicago Bears,Alijah Huzzie,CB,25,64,Normal,372,1,North Carolina,"5'10""",195,0,0,0,0,0,93,94,67,64,65,15,12,22,8,46,25,30,22,23,23,52,32,48,32,46,51,51,41,44,31,23,43,61,43,46,60,68,73,60,35,33
Chicago Bears,Zion Childress,SS,24,63,Normal,267,1,Kentucky,"5'11""",203,0,0,0,0,0,88,91,81,57,60,35,26,20,16,62,62,24,27,19,17,56,49,70,30,35,35,30,30,48,27,33,43,72,55,57,58,70,69,68,14,13
Chicago Bears,Tysheem Johnson,FS,23,63,Normal,271,1,Oregon,"5'10""",195,0,0,0,0,0,86,92,85,59,60,24,6,6,6,64,61,22,28,24,20,61,53,61,30,35,35,35,35,57,31,35,48,72,64,74,57,62,66,62,15,16
Chicago Bears,Jailin Walker,MIKE,23,63,Normal,263,1,Indiana,"6'1""",218,0,0,0,0,0,92,93,73,71,61,21,6,6,6,54,50,23,25,22,19,57,36,47,47,45,45,45,45,69,48,50,61,80,79,81,59,56,61,47,19,19
Chicago Bears,Kyle Hergel,RG,26,62,Normal,223,2,Boston College,"6'3""",315,0,0,0,0,0,59,69,57,88,66,22,10,6,5,26,14,15,13,5,5,27,7,11,22,65,63,69,71,81,10,10,28,29,34,33,25,12,11,8,13,14
