Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Atlanta Falcons,Jalon Walker,LEDG,22,80,Superstar,994,1,Georgia,"6'1""",243,4190000,16340000,4660000,3,0,86,92,85,80,73,21,18,18,18,51,40,36,39,33,28,49,30,51,29,45,45,45,45,70,71,82,77,84,84,78,73,36,48,36,27,25
Atlanta Falcons,Xavier Watts,SS,24,80,Star,775,1,Notre Dame,"6'0""",205,5040000,1120000,1400000,3,0,86,88,82,62,81,31,25,21,17,76,66,36,40,35,30,65,59,71,52,35,35,35,35,57,36,33,55,81,77,78,80,72,83,67,20,17
Atlanta Falcons,Avieon Terrell,CB,21,79,Superstar,1079,0,Clemson,"5'11""",184,6340000,3920000,1860000,4,0,92,91,92,61,78,25,6,6,6,72,63,43,52,47,42,64,56,72,32,35,35,35,35,48,34,38,51,74,71,67,78,78,74,73,18,16
Atlanta Falcons,Brian Robinson Jr,HB,27,78,Normal,461,4,Alabama,"6'1""",228,1210000,1280000,2490000,1,0,87,90,79,81,75,29,29,20,18,65,44,47,52,45,37,94,85,83,86,38,25,54,40,43,11,12,38,45,39,39,15,12,17,13,19,17
Atlanta Falcons,Matthew Bergeron,LG,26,78,Star,462,3,Syracuse,"6'5""",315,11960000,11390000,4800000,3,0,63,75,71,89,78,23,6,6,6,31,12,19,25,14,10,28,9,17,29,83,78,78,79,86,20,15,25,21,30,35,13,10,9,10,33,31
Atlanta Falcons,Jake Bailey,P,29,77,Normal,244,7,Stanford,"6'2""",212,6230000,2760000,2220000,3,0,81,83,65,43,66,44,26,23,17,39,15,15,15,15,15,40,10,16,12,7,10,9,10,10,10,10,23,24,29,12,26,10,27,10,91,86
Atlanta Falcons,Samson Ebukam,LEDG,31,76,Normal,520,9,Eastern Washington,"6'3""",240,1300000,1330000,2630000,1,0,83,87,78,83,73,25,6,6,6,52,43,17,23,13,7,41,26,57,52,45,45,45,45,84,67,78,80,82,82,83,70,48,61,36,20,20
Atlanta Falcons,Tua Tagovailoa,QB,28,76,Normal,1202,6,Alabama,"6'1""",220,1210000,0,1210000,1,0,82,83,78,61,72,87,90,85,85,32,20,16,19,15,11,68,70,70,54,22,20,16,13,27,10,10,23,32,28,25,18,11,17,10,21,14
Atlanta Falcons,Clark Phillips III,CB,24,76,Normal,520,3,Utah,"5'10""",183,6360000,770000,3860000,1,0,89,94,89,60,75,23,15,12,10,76,67,28,29,24,21,57,65,75,30,35,35,35,35,41,31,39,41,70,55,58,78,80,75,63,13,11
Atlanta Falcons,Mike Hughes,CB,29,75,Normal,336,8,UCF,"5'10""",189,10960000,6750000,5460000,2,0,88,89,90,66,77,23,6,6,6,76,74,24,35,30,26,72,63,81,44,35,35,35,35,57,23,31,47,72,64,69,77,73,78,82,22,24
Atlanta Falcons,Michael Penix Jr,QB,26,75,Star,815,2,Washington,"6'2""",216,4010000,18850000,6230000,2,0,84,89,78,57,71,92,86,87,80,30,15,15,15,14,12,68,50,58,29,12,12,15,15,12,10,10,18,28,18,12,17,12,15,10,22,21
Atlanta Falcons,Zachariah Branch,WR,22,75,Star,747,0,Georgia,"5'9""",177,5290000,1710000,1270000,4,0,95,95,93,64,52,34,27,23,18,85,82,70,72,75,80,75,76,83,39,45,24,28,27,34,15,18,20,23,22,24,26,22,24,20,28,27
Atlanta Falcons,Austin Hooper,TE,31,75,Normal,358,10,Stanford,"6'4""",254,1490000,1730000,3220000,1,0,84,83,79,73,80,26,15,10,6,87,82,70,65,61,56,75,64,69,70,62,58,59,59,68,17,17,29,31,34,27,22,14,21,17,21,19
Atlanta Falcons,Jawaan Taylor,RT,28,75,Normal,304,7,Florida,"6'5""",312,2720000,1900000,4620000,1,0,66,59,63,87,82,19,6,6,6,35,12,12,10,5,5,30,6,10,34,70,73,81,83,86,10,10,36,27,38,43,10,12,12,10,22,20
Atlanta Falcons,Azeez Ojulari,LEDG,26,74,Normal,589,5,Georgia,"6'3""",240,1210000,180000,1390000,1,0,85,89,79,77,73,23,6,6,6,50,48,31,29,24,19,53,33,46,33,45,45,45,45,87,68,75,79,82,78,81,76,43,51,32,14,12
Atlanta Falcons,Layden Robinson,LG,25,73,Normal,447,2,Texas A&M,"6'4""",315,1000000,0,1000000,1,0,72,72,60,88,80,21,8,5,5,40,30,15,22,21,11,40,31,25,33,76,75,69,75,84,10,10,16,24,36,39,26,11,11,10,11,10
Atlanta Falcons,Brandon Dorlus,DT,25,73,Normal,416,2,Oregon,"6'3""",295,4010000,810000,1270000,2,0,77,82,70,84,73,22,6,6,6,35,20,17,13,6,3,26,12,29,38,44,44,44,45,87,77,72,79,78,79,81,70,22,29,23,21,19
Atlanta Falcons,Billy Bowman Jr,CB,23,73,Normal,551,1,Oklahoma,"5'10""",192,4050000,970000,1240000,3,0,92,92,89,61,70,24,6,6,6,70,62,34,36,31,27,62,54,64,46,35,35,35,35,58,38,38,52,78,63,75,67,71,76,66,19,15
Atlanta Falcons,Olamide Zaccheaus,WR,29,73,Normal,359,7,Virginia,"5'8""",193,2990000,1490000,2040000,2,0,90,88,84,54,77,31,19,12,7,84,80,72,77,76,76,72,75,82,35,45,23,35,19,44,15,23,35,39,35,25,30,15,23,10,13,15
Atlanta Falcons,Jahan Dotson,WR,26,73,Normal,331,4,Penn State,"5'11""",182,9000000,6000000,5000000,2,0,92,93,84,61,76,48,44,34,30,83,83,70,72,74,75,74,72,82,35,38,15,27,13,40,10,10,21,36,25,21,27,20,28,19,18,15
Atlanta Falcons,Christian Harris,WILL,25,73,Normal,319,4,Alabama,"6'1""",232,1480000,1170000,2650000,1,0,89,93,84,69,73,25,6,6,6,69,62,37,35,31,29,55,37,57,45,45,45,45,45,81,55,62,67,84,78,86,73,66,67,58,22,24
Atlanta Falcons,Zach Harrison,DT,25,73,Normal,369,3,Ohio State,"6'6""",272,4500000,1050000,1760000,1,0,83,87,73,81,74,23,20,14,13,46,49,32,29,26,24,35,34,44,45,45,45,40,40,85,78,69,76,76,81,85,71,35,44,44,15,12
Atlanta Falcons,Bralen Trice,REDG,25,72,Normal,469,2,Washington,"6'4""",274,4460000,1130000,1610000,2,0,82,85,77,76,70,27,6,6,6,28,30,23,15,8,4,30,16,26,35,45,45,45,45,80,73,77,74,80,79,76,71,43,49,24,22,19
Atlanta Falcons,Sydney Brown,SS,26,72,Normal,310,3,Illinois,"5'10""",211,4410000,1320000,1820000,1,0,90,95,83,69,71,42,34,28,24,76,69,35,37,33,24,65,63,72,44,35,35,25,25,51,39,48,58,75,64,85,69,71,66,71,32,31
Atlanta Falcons,Cam Sample,REDG,26,71,Normal,536,5,Tulane,"6'3""",272,1080000,0,1080000,1,0,77,80,69,78,70,27,6,6,6,35,24,13,14,6,3,36,15,35,25,45,45,45,45,83,75,67,76,82,84,80,73,38,47,36,30,30
Atlanta Falcons,Maason Smith,DT,23,70,Normal,252,2,LSU,"6'6""",310,5140000,2850000,2840000,2,0,72,75,64,83,64,28,6,6,6,39,15,20,10,3,2,46,14,35,54,45,45,45,45,84,72,71,79,79,84,81,62,24,47,19,30,20
Atlanta Falcons,JD Bertrand,SAM,26,70,Normal,328,2,Notre Dame,"6'1""",235,4010000,330000,1150000,2,0,83,87,75,70,70,25,9,7,6,53,46,25,18,8,6,56,27,54,56,45,45,40,35,78,65,54,75,82,78,81,71,60,64,62,25,24
Atlanta Falcons,Kendal Daniels,WILL,23,70,Normal,365,0,Oklahoma,"6'5""",242,4370000,760000,1070000,4,0,86,88,81,70,69,26,6,6,6,65,65,37,43,38,33,57,39,50,43,48,71,68,44,64,54,54,66,83,81,79,71,59,70,43,18,19
Atlanta Falcons,Wanya Morris,LT,25,70,Normal,368,3,Oklahoma,"6'5""",307,4350000,1040000,1700000,1,0,69,70,63,83,74,21,7,7,7,23,15,15,16,7,5,20,11,15,28,77,73,72,74,77,10,10,33,36,30,29,10,12,12,13,12,10
Atlanta Falcons,DeMarcco Hellams,FS,26,70,Normal,319,3,Alabama,"6'1""",203,3410000,90000,1160000,1,0,87,92,76,70,69,38,35,31,25,71,71,52,55,49,47,68,67,73,52,35,35,35,35,64,45,49,63,76,75,84,69,67,66,71,25,15
Atlanta Falcons,Tyler Goodson,HB,25,69,Normal,315,4,Iowa,"5'9""",197,1140000,0,1140000,1,0,91,92,87,57,66,30,25,20,15,67,58,43,62,54,45,81,73,83,50,27,17,42,24,35,10,10,20,37,24,22,20,18,20,20,25,21
Atlanta Falcons,Johnny Wilson,WR,25,69,Normal,441,2,Florida State,"6'7""",231,2290000,0,1050000,2,0,88,90,82,70,71,27,15,10,6,79,82,74,71,71,72,72,76,77,63,46,35,46,30,50,10,10,29,30,31,32,13,15,18,20,19,15
Atlanta Falcons,Matthew Hayball,P,29,69,Normal,218,2,Vanderbilt,"6'0""",189,0,0,0,0,0,74,72,63,51,53,39,37,32,26,38,14,12,12,12,12,47,14,18,21,20,18,20,19,22,10,10,28,24,29,33,24,18,26,13,91,77
Atlanta Falcons,Ainias Smith,WR,25,69,Normal,562,2,Texas A&M,"5'9""",176,0,0,0,0,0,87,91,89,60,49,26,15,10,10,81,80,69,75,73,72,75,74,81,51,43,20,25,15,39,10,10,31,38,32,27,24,24,30,23,19,13
Atlanta Falcons,Dylan Drummond,WR,26,67,Normal,363,1,Eastern Michigan,"6'0""",190,1980000,0,1000000,1,0,88,89,88,57,62,28,20,18,13,80,79,70,72,71,72,71,71,74,43,41,19,27,20,42,10,10,29,31,28,25,14,18,23,15,20,20
Atlanta Falcons,Anterio Thompson,DT,23,67,Normal,315,0,Washington,"6'2""",306,4370000,240000,940000,4,0,78,76,58,88,64,27,6,6,6,36,26,26,14,12,2,43,17,29,46,45,45,45,45,80,69,63,72,75,79,79,61,29,16,45,14,23
Atlanta Falcons,Ethan Onianwa,RG,23,67,Normal,288,0,Ohio State,"6'6""",333,4370000,120000,910000,4,0,65,66,55,84,63,10,6,6,6,27,28,13,14,5,5,25,10,10,24,70,74,70,74,81,31,29,25,32,37,27,27,12,14,10,25,26
Atlanta Falcons,Channing Tindall,MIKE,26,67,Normal,239,4,Georgia,"6'2""",232,1210000,0,1210000,1,0,90,93,75,69,64,29,15,10,9,49,45,19,25,20,15,55,32,61,49,45,45,45,45,77,59,54,65,84,82,86,64,57,53,46,19,17
Atlanta Falcons,Nate Carter,HB,24,67,Normal,373,1,Michigan State,"5'10""",202,0,0,0,0,0,91,89,79,74,68,25,21,15,12,67,51,47,59,52,44,85,77,77,78,37,31,45,25,36,20,26,33,38,36,37,29,15,20,22,15,14
Atlanta Falcons,Chase Roberts,WR,25,67,Normal,478,0,BYU,"6'4""",210,0,0,0,0,0,84,89,86,68,64,64,52,47,41,76,79,72,70,72,71,71,75,77,58,53,20,27,25,49,36,39,45,46,49,47,29,34,39,38,31,28
Atlanta Falcons,Kristian Wilkerson,WR,29,66,Normal,257,6,SE Missouri State,"6'1""",214,1080000,0,1080000,1,0,87,92,90,60,65,25,21,18,14,78,77,63,69,66,64,67,69,77,49,41,27,32,19,42,16,18,28,40,39,43,29,28,33,31,19,14
Atlanta Falcons,Daequan Hardy,CB,25,66,Normal,440,2,Penn State,"5'10""",179,0,0,0,0,0,93,93,85,53,60,21,24,21,15,70,59,30,40,35,28,64,76,77,43,30,24,26,21,44,28,33,42,64,55,50,55,64,68,60,12,11
Atlanta Falcons,Michael Jerrell,RT,27,65,Normal,189,2,Findlay,"6'5""",309,4010000,160000,1150000,2,0,74,81,53,82,53,16,5,5,5,23,19,15,12,11,7,24,13,10,25,72,70,70,66,78,12,18,31,34,36,33,15,9,12,10,18,17
Atlanta Falcons,Cooper Rush,QB,32,65,Normal,477,9,Central Michigan,"6'3""",225,1080000,0,1080000,1,0,73,74,69,62,66,85,84,80,75,28,22,19,14,14,12,61,36,42,32,18,20,15,14,26,10,10,23,30,29,18,20,12,18,11,19,15
Atlanta Falcons,Harold Perkins Jr.,MIKE,21,65,Normal,253,0,LSU,"6'1""",220,4370000,200000,930000,4,0,88,91,82,68,63,24,6,6,6,60,62,16,25,20,15,68,56,65,51,46,60,64,41,68,57,61,67,83,77,76,66,53,61,46,15,16
Atlanta Falcons,Charlie Woerner,TE,28,65,Normal,173,6,Georgia,"6'5""",250,7980000,4000000,5750000,1,0,82,82,76,77,72,34,22,16,11,73,74,62,64,56,51,71,54,55,66,62,57,61,59,73,36,42,56,58,58,63,58,50,57,50,17,13
Atlanta Falcons,Cobee Bryant,CB,24,65,Normal,409,1,Kansas,"6'0""",180,0,0,0,0,0,88,92,79,62,60,26,6,6,6,69,68,24,33,27,21,60,50,69,27,35,35,30,30,40,26,31,47,70,48,55,58,69,71,70,13,15
Atlanta Falcons,Ja'Quinden Jackson,HB,24,65,Normal,315,1,Arkansas,"6'2""",236,0,0,0,0,0,83,86,80,74,70,76,61,57,58,64,51,47,54,48,39,86,78,79,80,40,28,49,32,45,20,26,31,38,29,28,30,18,23,23,29,21
Atlanta Falcons,James Brockermeyer,C,24,64,Normal,219,0,Miami,"6'3""",298,2870000,260000,890000,3,0,62,70,53,83,74,22,6,6,6,22,15,15,10,5,5,24,9,10,22,72,69,68,70,76,15,10,24,26,25,24,35,11,13,10,18,15
Atlanta Falcons,Tanner McLachlan,TE,27,64,Normal,303,2,Arizona,"6'5""",244,0,0,0,0,0,85,90,71,74,61,28,20,15,10,78,77,64,63,60,53,72,66,67,68,57,53,55,51,60,10,10,38,42,40,39,18,15,18,20,18,15
Atlanta Falcons,Liam McCullough,LS,29,63,Normal,76,5,Ohio State,"6'2""",247,4870000,890000,1430000,3,0,75,78,63,64,55,39,24,18,10,55,44,20,45,38,34,66,27,36,38,45,43,55,49,68,10,10,44,48,56,52,35,20,20,15,19,17
Atlanta Falcons,Ethan Downs,REDG,23,63,Normal,373,1,Oklahoma,"6'4""",263,0,0,0,0,0,83,87,65,83,51,21,6,6,6,35,22,15,15,7,5,33,20,32,31,45,45,45,45,64,68,66,68,76,76,79,53,32,42,31,15,13
Atlanta Falcons,Javion Cohen,RG,24,63,Normal,247,2,Miami,"6'4""",305,0,0,0,0,0,61,66,48,83,59,16,31,22,31,29,26,27,18,15,10,23,31,47,47,69,66,73,74,79,42,26,41,27,40,30,18,31,42,35,25,29
Atlanta Falcons,Grayson Murphy,REDG,25,63,Normal,366,2,UCLA,"6'2""",260,0,0,0,0,0,85,88,80,76,52,38,15,10,5,50,37,23,15,5,5,50,46,44,36,33,17,35,21,75,58,66,68,77,70,77,65,34,41,45,17,15
Atlanta Falcons,Dartanyan Tinsley,LG,25,62,Normal,226,1,Cincinnati,"6'3""",320,0,0,0,0,0,56,67,59,88,57,13,6,6,6,23,14,12,10,5,5,24,11,10,25,68,69,67,69,79,25,20,27,34,34,35,14,12,10,10,13,13
