Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Cleveland Browns,Cedric Tillman,WR,26,74,Normal,397,3,Tennessee,"6'3""",215,6520000,1240000,3940000,1,0,88,90,79,70,84,22,20,15,15,86,82,76,76,75,75,74,73,76,56,52,31,33,28,49,10,10,31,34,35,26,17,10,10,10,19,15
Cleveland Browns,Shedeur Sanders,QB,24,73,Normal,1020,1,Colorado,"6'2""",212,4190000,440000,1110000,3,0,78,81,81,65,66,93,85,82,80,32,26,25,21,15,18,61,68,65,50,15,30,27,30,23,35,34,36,33,37,33,42,31,32,32,21,27
Cleveland Browns,Mike Hall Jr,DT,23,73,Normal,368,2,Ohio State,"6'2""",300,4920000,2120000,1920000,2,0,81,85,67,79,73,30,6,6,6,33,27,12,10,5,3,36,24,34,49,45,45,45,45,83,75,73,79,77,85,80,73,21,27,13,16,12
Cleveland Browns,Damarri Mathis,CB,27,73,Superstar,719,4,Pittsburgh,"5'11""",195,1080000,0,1080000,1,0,92,92,84,61,71,29,6,6,6,67,63,32,30,25,20,55,53,73,33,35,35,30,30,47,34,40,47,67,48,68,69,74,73,76,13,11
Cleveland Browns,Austin Barber,RT,23,72,Normal,360,0,Florida,"6'7""",318,5220000,1620000,1240000,4,0,68,74,61,85,74,16,6,6,6,25,14,17,2,5,5,26,13,10,27,78,76,71,79,84,40,41,41,45,45,52,21,25,26,20,10,12
Cleveland Browns,Isaiah McGuire,LEDG,25,72,Normal,375,3,Missouri,"6'4""",271,6360000,690000,3840000,1,0,79,88,75,79,71,20,6,6,6,34,32,13,15,9,6,35,20,38,35,45,45,45,45,82,76,65,77,79,79,87,70,29,42,40,16,15
Cleveland Browns,Andre Szmyt,K,27,71,Normal,233,1,Syracuse,"6'0""",200,1000000,0,1000000,1,0,73,71,64,41,55,29,37,28,27,29,12,12,10,10,10,64,11,10,13,14,10,16,10,10,10,10,15,19,13,12,12,12,12,10,94,76
Cleveland Browns,Elijah Chatman,DT,25,71,Normal,409,2,SMU,"6'0""",278,2030000,0,1070000,1,0,82,79,56,88,65,19,16,13,11,44,37,17,7,7,7,52,26,29,30,45,45,24,25,86,73,65,76,77,83,80,64,28,36,24,20,17
Cleveland Browns,Myles Harden,CB,24,70,Normal,464,2,South Dakota,"5'11""",195,3780000,90000,1090000,2,0,89,94,90,59,53,24,23,22,19,71,62,35,32,30,27,55,62,75,30,35,30,30,25,43,28,34,49,74,69,73,56,72,69,70,11,11
Cleveland Browns,Zak Zinter,LG,25,70,Normal,261,2,Michigan,"6'6""",315,4570000,1150000,1560000,2,0,63,65,54,88,74,21,9,7,6,22,15,15,15,7,5,40,22,16,30,73,72,72,74,84,41,28,39,35,44,50,31,8,9,10,15,11
Cleveland Browns,Raheim Sanders,HB,23,70,Normal,393,1,South Carolina,"6'0""",230,2960000,0,1000000,2,0,90,89,84,72,69,22,18,15,10,67,49,48,60,52,42,88,79,81,78,37,28,49,35,55,27,31,37,34,34,32,39,25,31,27,22,19
Cleveland Browns,Tyre Phillips,RG,29,70,Normal,285,6,Mississippi State,"6'5""",330,1210000,0,1210000,1,0,68,63,48,88,79,15,6,6,6,30,12,12,10,5,5,52,34,29,51,72,75,71,73,85,10,10,34,21,34,20,10,12,12,10,22,20
Cleveland Browns,Bub Means,WR,25,70,Normal,606,2,Pittsburgh,"6'2""",215,0,0,0,0,0,91,92,81,67,74,40,20,15,15,82,81,68,73,71,70,69,73,80,54,44,30,35,23,47,10,10,32,33,36,34,21,20,29,15,19,15
Cleveland Browns,Nathaniel Watson,SAM,26,69,Normal,326,2,Mississippi State,"6'2""",233,2370000,0,1070000,1,0,84,87,72,68,70,17,14,11,7,62,58,14,15,8,6,54,49,54,56,45,41,35,35,78,72,59,72,78,85,83,65,58,64,56,15,14
Cleveland Browns,Isaiah Bond,WR,22,69,Normal,468,1,Texas,"5'11""",185,2960000,30000,1010000,2,0,93,94,77,60,69,23,18,14,10,80,78,66,71,72,73,75,73,79,35,41,18,22,24,36,10,10,25,37,24,26,33,23,30,27,18,22
Cleveland Browns,Julian Okwara,REDG,28,69,Normal,406,6,Notre Dame,"6'5""",250,1210000,0,1210000,1,0,85,87,77,81,65,23,6,6,6,54,43,13,14,6,5,57,20,36,34,45,45,45,45,85,66,73,71,79,73,80,61,45,51,23,16,11
Cleveland Browns,Kendrick Green,LG,27,69,Normal,273,5,Illinois,"6'4""",315,2380000,0,1210000,1,0,75,79,57,86,79,25,6,6,6,23,16,15,10,5,5,29,9,10,25,72,70,67,65,86,45,24,48,41,48,33,26,12,12,10,11,11
Cleveland Browns,Malachi Corley,WR,24,69,Normal,570,2,W. Kentucky,"5'11""",215,0,0,0,0,0,88,90,85,66,61,42,36,28,22,85,79,71,73,70,68,70,76,82,60,49,30,43,27,51,11,11,36,41,40,36,24,26,31,25,23,22
Cleveland Browns,KT Leveston,RG,26,68,Normal,286,2,Kansas State,"6'4""",337,3500000,80000,1040000,2,0,60,65,55,85,71,13,10,5,5,29,12,12,12,8,6,29,19,14,28,75,75,71,71,81,10,10,35,25,35,35,10,12,11,10,13,10
Cleveland Browns,Dillon Gabriel,QB,25,68,Normal,559,1,Oregon,"6'0""",205,4190000,2010000,1410000,3,0,83,86,79,58,70,84,85,82,76,41,18,28,21,16,18,62,65,59,34,18,29,24,25,31,30,32,33,39,35,30,29,24,48,22,49,37
Cleveland Browns,Myles Bryant,SS,28,68,Normal,213,6,Washington,"5'9""",192,1210000,180000,1390000,1,0,90,86,88,52,71,42,16,6,6,71,61,31,32,26,22,61,50,71,27,35,35,35,35,53,26,35,54,77,64,73,70,66,62,66,16,12
Cleveland Browns,Tyler Hall,CB,27,68,Normal,352,6,Wyoming,"5'10""",190,1080000,0,1080000,1,0,90,85,82,56,68,31,6,6,6,61,63,24,35,30,23,57,58,78,38,35,35,35,35,52,38,44,58,75,58,64,71,73,71,70,19,18
Cleveland Browns,Dawand Jones,LT,25,68,Normal,320,3,Ohio State,"6'8""",375,1140000,340000,1480000,1,0,61,65,42,95,76,15,6,6,6,22,21,12,10,5,5,33,25,12,45,69,66,72,77,93,35,10,42,15,40,55,15,9,9,10,9,9
Cleveland Browns,Parker Brailsford,C,22,67,Normal,274,0,Alabama,"6'2""",289,4370000,520000,1010000,4,0,72,80,72,83,70,15,6,6,6,29,17,15,10,5,5,28,10,21,26,71,71,74,77,78,38,38,42,41,44,45,36,12,15,10,19,18
Cleveland Browns,Justin Jefferson,MIKE,23,67,Normal,287,0,Alabama,"6'0""",223,4370000,520000,1010000,4,0,87,90,85,69,67,24,6,6,6,54,39,25,39,34,29,60,35,39,45,45,62,63,43,75,49,49,63,81,79,79,66,63,62,49,16,16
Cleveland Browns,Taylen Green,QB,24,67,Normal,684,0,Arkansas,"6'6""",227,4370000,320000,960000,4,0,92,91,86,66,28,91,79,82,74,65,64,49,60,57,55,62,77,73,66,40,36,47,45,23,38,45,36,33,21,35,66,24,25,17,32,31
Cleveland Browns,Winston Reid,WILL,27,67,Normal,353,2,Weber State,"6'0""",225,0,0,0,0,0,85,88,73,77,63,28,15,10,6,62,57,12,22,12,6,62,42,64,50,45,45,45,45,77,58,50,67,81,79,77,65,47,56,48,20,15
Cleveland Browns,Keilan Robinson,HB,26,67,Normal,349,2,Texas,"5'9""",191,0,0,0,0,0,92,91,86,69,62,28,20,15,10,65,47,46,57,52,44,83,74,80,70,27,15,45,31,29,10,10,28,34,36,28,16,11,16,14,15,14
Cleveland Browns,Michael Burton,FB,34,66,Normal,117,11,Rutgers,"6'0""",247,1300000,100000,1400000,1,0,80,77,74,82,66,30,15,10,5,62,49,54,45,35,27,74,29,60,76,68,59,65,48,70,25,30,28,43,45,63,15,10,15,15,14,14
Cleveland Browns,Joe Royer,TE,24,66,Normal,294,0,Cincinnati,"6'5""",247,4370000,400000,980000,4,0,84,87,82,75,54,27,20,15,10,83,77,66,65,59,55,70,67,68,64,59,59,57,57,62,22,18,24,21,24,25,24,20,25,22,25,24
Cleveland Browns,Luke Wypler,C,25,66,Normal,210,3,Ohio State,"6'3""",303,3410000,170000,1180000,1,0,68,77,63,85,72,20,6,6,6,29,31,25,25,20,15,34,25,23,29,68,63,72,67,71,20,18,25,35,26,32,15,10,10,12,19,15
Cleveland Browns,Gage Larvadain,WR,23,66,Normal,453,1,South Carolina,"5'8""",171,0,0,0,0,0,90,92,79,62,63,29,18,17,15,78,77,64,69,67,68,71,73,78,36,39,22,31,23,37,19,10,26,32,25,26,22,13,17,13,21,18
Cleveland Browns,Edefuan Ulofoshio,MIKE,26,66,Normal,328,2,Washington,"6'1""",236,0,0,0,0,0,87,91,84,71,60,22,18,14,13,58,56,15,23,13,7,52,37,59,50,45,40,44,41,67,68,65,65,83,80,75,57,66,62,57,36,35
Cleveland Browns,Brenden Bates,TE,26,64,Normal,224,2,Kentucky,"6'4""",255,1070000,0,1070000,1,0,82,80,80,75,66,24,22,15,11,74,72,65,61,54,50,72,54,59,63,64,62,63,59,71,10,10,35,37,34,35,25,10,10,10,15,12
Cleveland Browns,Easton Mascarenas-Arnold,WILL,23,64,Normal,285,1,USC,"5'11""",227,0,0,0,0,0,86,90,88,73,59,13,6,6,6,37,37,15,20,7,5,54,21,37,39,45,45,45,45,76,61,54,62,79,79,77,57,55,61,48,15,11
Cleveland Browns,Chris Edmonds,SS,25,62,Normal,244,1,Arizona State,"6'2""",215,0,0,0,0,0,90,89,79,59,59,25,6,6,6,63,59,23,31,22,17,62,52,65,45,35,35,35,35,54,32,33,55,71,62,75,57,65,68,71,16,15
Cleveland Browns,Carsen Ryan,TE,23,62,Normal,268,0,BYU,"6'3""",255,0,0,0,0,0,82,87,82,77,62,25,12,21,34,80,71,63,59,51,47,73,65,67,63,59,58,58,58,62,49,45,53,55,53,52,42,38,38,24,35,32
Cleveland Browns,Jack Conley,LG,25,62,Normal,226,1,Boston College,"6'7""",333,0,0,0,0,0,62,67,55,83,59,16,6,6,6,22,15,13,12,5,5,26,9,10,20,69,69,67,68,80,15,10,21,25,27,27,15,10,11,10,14,12
Cleveland Browns,Donovan McMillon,FS,24,62,Normal,247,1,Pittsburgh,"6'2""",203,0,0,0,0,0,90,86,84,65,58,24,6,6,6,69,57,22,24,14,12,61,51,61,48,35,35,35,35,57,35,32,51,74,65,75,55,61,64,57,19,15
Cleveland Browns,Kingsley Eguakun,C,25,58,Normal,181,2,Florida,"6'4""",304,0,0,0,0,0,61,68,65,84,60,25,15,10,6,40,15,23,38,38,37,34,31,23,28,67,67,69,67,78,10,10,29,24,29,36,25,12,12,12,22,23
Cleveland Browns,Rex Sunahara,LS,29,56,Normal,63,2,West Virginia,"6'6""",242,1070000,0,1070000,1,0,69,77,67,62,50,38,12,12,12,55,42,26,40,34,29,58,25,21,33,53,39,60,58,59,34,25,25,62,38,48,28,15,25,21,29,18
