Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Dallas Cowboys,KaVontae Turpin,WR,21,80,Normal,706,5,TCU,"5'9""",160,8400000,5040000,4640000,2,0,97,94,91,48,83,41,35,28,24,84,81,86,75,75,76,72,81,87,36,30,12,22,10,32,9,10,11,24,12,13,17,25,24,10,15,12
Dallas Cowboys,Bryan Anger,P,37,79,Normal,219,14,California,"6'3""",202,4400000,2000000,4100000,1,0,73,74,60,55,68,50,30,30,25,65,35,15,15,15,15,60,26,54,25,25,17,19,19,22,12,14,17,39,34,22,28,11,25,10,92,87
Dallas Cowboys,Malik Hooker,FS,30,79,Normal,333,9,Ohio State,"6'2""",212,2750000,3800000,6550000,1,0,87,88,85,76,84,26,15,10,10,81,76,22,26,16,11,68,48,69,46,18,34,13,34,59,34,38,51,74,77,82,82,67,75,61,20,19
Dallas Cowboys,DeMarvion Overshown,WILL,26,78,Normal,526,3,Texas,"6'2""",220,23480000,10530000,1710000,8,0,88,92,78,64,82,22,6,6,6,66,66,34,38,33,27,59,51,66,45,40,40,35,35,67,52,67,71,89,82,90,79,70,70,65,18,16
Dallas Cowboys,Trent Sieg,LS,30,77,Normal,263,8,Colorado State,"6'3""",240,3890000,550000,1480000,2,0,75,67,75,72,68,29,6,6,6,47,45,27,30,26,20,58,25,52,45,50,46,53,54,67,24,26,46,49,65,45,46,24,25,16,17,20
Dallas Cowboys,Jaishawn Barham,WILL,22,77,Star,658,0,Michigan,"6'4""",240,5380000,1400000,1230000,4,0,87,89,82,73,75,21,6,6,6,65,36,13,26,21,16,58,35,49,46,46,63,65,43,77,70,69,77,84,84,81,73,66,70,44,18,17
Dallas Cowboys,LT Overton,DT,21,77,Star,770,0,Alabama,"6'3""",274,4370000,760000,1070000,4,0,77,80,65,87,74,21,6,6,6,53,27,29,17,15,2,49,13,49,44,45,45,45,45,85,74,73,83,80,82,81,77,26,21,24,14,22
Dallas Cowboys,Dee Winters,WILL,25,77,Normal,427,3,TCU,"5'11""",227,6360000,130000,3700000,1,0,89,93,81,66,77,30,15,10,10,65,62,40,52,48,45,62,57,71,47,35,35,35,35,62,42,56,64,85,85,87,76,72,71,54,11,11
Dallas Cowboys,Ryan Flournoy,WR,26,76,Normal,718,2,SE Missouri State,"6'1""",200,2030000,0,1070000,1,0,92,92,84,62,78,29,20,15,15,89,82,77,78,77,75,72,76,78,48,52,33,33,28,52,10,10,28,34,31,29,15,13,18,15,19,15
Dallas Cowboys,Cooper Beebe,C,25,76,Normal,437,2,Kansas State,"6'4""",335,4780000,1130000,1610000,2,0,71,75,69,87,78,10,7,6,5,32,24,22,21,16,12,30,14,15,28,82,82,76,75,83,28,21,33,39,40,37,28,9,12,9,14,12
Dallas Cowboys,Jaydon Blue,HB,22,76,Normal,586,1,Texas,"5'9""",195,4190000,410000,1100000,3,0,93,95,89,65,67,31,24,19,15,71,60,60,68,64,59,84,78,86,79,36,27,53,39,40,25,27,30,43,30,27,37,29,31,26,24,25
Dallas Cowboys,Donovan Ezeiruaku,REDG,22,75,Normal,576,1,Boston College,"6'3""",248,6120000,4010000,2300000,3,0,83,89,85,77,73,22,9,6,6,38,21,14,15,8,7,42,23,34,28,45,45,45,45,81,69,77,78,84,77,77,74,33,43,28,21,15
Dallas Cowboys,Shavon Revel Jr,CB,25,75,Superstar,786,1,East Carolina,"6'2""",194,4920000,1360000,1470000,3,0,93,94,90,66,62,29,6,6,6,72,71,26,25,22,19,58,49,78,34,35,25,35,25,59,33,34,56,78,65,70,70,76,79,77,25,24
Dallas Cowboys,Terence Steele,RT,29,75,Normal,252,6,Texas Tech,"6'6""",310,12000000,26760000,8720000,3,0,74,75,57,88,73,22,6,6,6,41,25,14,27,12,10,40,5,10,25,84,83,72,75,83,10,10,25,24,32,20,15,15,20,10,17,12
Dallas Cowboys,Tyler Guyton,LT,24,74,Star,518,2,Oklahoma,"6'7""",327,6750000,6370000,3580000,2,0,67,75,71,85,84,25,12,9,7,33,25,15,21,17,15,39,18,41,25,80,75,78,78,87,23,24,29,39,28,33,33,16,14,13,9,8
Dallas Cowboys,Devin Moore,CB,22,74,Normal,627,0,Florida,"6'3""",198,4370000,1160000,1170000,4,0,90,93,86,58,74,21,6,6,6,62,62,33,28,28,35,61,58,68,36,35,35,35,35,57,32,38,51,72,60,59,71,74,75,75,16,14
Dallas Cowboys,P.J. Locke,SS,29,74,Normal,254,7,Texas,"5'10""",210,2000000,1970000,3970000,1,0,90,86,80,66,78,27,15,10,10,67,62,23,20,10,10,58,40,64,31,16,33,25,34,69,52,58,57,78,69,83,77,66,74,64,21,18
Dallas Cowboys,Joe Milton,QB,26,73,Superstar,1417,2,Tennessee,"6'5""",246,4010000,180000,1070000,2,0,88,87,79,64,59,99,88,80,73,27,10,13,10,10,10,60,51,56,60,17,10,12,14,24,10,10,22,24,24,21,16,10,12,10,22,21
Dallas Cowboys,Sam Williams,REDG,27,73,Normal,448,4,Ole Miss,"6'4""",261,1400000,1100000,2500000,1,0,88,90,81,79,70,20,6,6,6,42,30,13,10,7,5,35,19,27,33,45,45,45,45,85,74,64,67,82,79,79,67,30,40,24,12,14
Dallas Cowboys,Markquese Bell,SS,27,73,Normal,288,4,Florida A&M,"6'3""",205,5000000,3760000,2830000,2,0,91,94,77,68,71,36,33,31,28,66,61,27,34,31,29,57,52,64,43,35,35,34,34,63,44,54,67,78,76,85,70,64,69,64,13,11
Dallas Cowboys,Hunter Luepke,FB,26,73,Normal,243,3,North Dakota State,"6'1""",238,5530000,2510000,3000000,2,0,86,91,83,69,71,43,35,31,23,76,62,56,66,66,58,74,58,68,71,62,59,59,52,64,44,35,49,57,49,55,35,21,28,18,20,21
Dallas Cowboys,Caelen Carson,CB,24,72,Normal,536,2,Wake Forest,"6'0""",193,3860000,250000,1130000,2,0,88,93,89,52,70,27,19,11,6,68,56,27,26,16,14,54,59,70,26,25,16,15,12,45,33,27,52,78,68,69,70,67,73,74,18,17
Dallas Cowboys,Anthony Smith,WR,24,72,Normal,602,0,East Carolina,"6'2""",189,4370000,160000,920000,4,0,92,94,85,57,61,60,49,40,42,81,84,77,75,72,76,69,72,78,47,46,27,29,27,38,18,19,24,25,26,23,26,19,24,18,62,60
Dallas Cowboys,Jonathan Mingo,WR,25,72,Normal,526,3,Ole Miss,"6'2""",220,1140000,0,1140000,1,0,90,92,82,71,72,30,15,10,6,80,82,75,81,76,76,71,74,72,58,50,24,32,23,49,10,10,39,45,43,38,27,26,36,28,25,18
Dallas Cowboys,Shemar James,MIKE,22,70,Normal,349,1,Florida,"6'2""",222,4190000,410000,1100000,3,0,83,82,81,73,71,27,6,6,6,60,53,25,27,24,21,64,41,54,43,45,45,45,45,72,56,58,71,82,86,81,68,57,63,46,22,19
Dallas Cowboys,Israel Abanikanda,HB,23,70,Normal,374,3,Pittsburgh,"5'11""",215,2260000,0,1070000,2,0,92,90,83,67,66,24,20,15,10,61,46,53,52,46,37,86,75,81,61,48,25,46,36,38,18,19,37,48,43,30,40,37,45,40,18,13
Dallas Cowboys,Luke Schoonmaker,TE,27,69,Normal,252,3,Michigan,"6'5""",250,4690000,1530000,1980000,1,0,85,88,89,72,66,37,15,10,6,80,79,63,64,57,52,73,53,60,62,64,63,61,61,66,18,25,43,55,52,47,40,34,39,34,18,14
Dallas Cowboys,Marist Liufau,LEDG,25,69,Normal,600,2,Notre Dame,"6'2""",234,0,0,0,0,0,84,88,78,73,68,26,23,21,19,60,54,29,31,29,24,62,28,57,53,45,45,40,41,78,72,61,75,83,76,88,67,68,66,63,28,24
Dallas Cowboys,Kevin Coleman Jr.,WR,22,69,Normal,587,0,Missouri,"5'10""",178,0,0,0,0,0,89,89,90,59,60,27,20,18,15,84,80,68,70,69,67,77,74,80,45,48,29,31,26,43,17,18,23,25,25,24,24,20,23,24,29,28
Dallas Cowboys,Phil Mafah,HB,23,68,Normal,343,1,Clemson,"6'1""",234,3730000,90000,900000,3,0,88,88,80,75,74,44,37,30,26,67,50,48,58,50,45,90,78,77,81,38,36,53,41,45,34,28,41,46,41,39,35,30,34,30,27,30
Dallas Cowboys,Trikweze Bridges,CB,25,68,Normal,417,1,Florida,"6'3""",196,4190000,0,1000000,3,0,91,94,83,62,65,22,19,19,15,73,68,35,35,33,32,59,50,72,32,35,25,35,25,42,24,37,47,70,52,52,61,71,73,64,23,28
Dallas Cowboys,Drew Shelton,RT,22,68,Normal,264,0,Penn State,"6'5""",313,4370000,1160000,1170000,4,0,67,71,66,83,70,18,6,6,6,21,15,18,14,5,5,25,15,10,26,73,72,75,72,78,33,34,25,33,25,44,20,15,15,10,10,12
Dallas Cowboys,Otito Ogbonnia,DT,26,68,Normal,206,4,UCLA,"6'4""",320,1500000,890000,2390000,1,0,61,64,53,86,74,22,6,6,6,26,18,14,14,8,5,24,17,24,31,45,45,45,45,85,70,63,75,73,79,82,72,20,35,18,18,19
Dallas Cowboys,Sam Howell,QB,25,68,Normal,453,4,North Carolina,"6'1""",220,2000000,500000,2500000,1,0,82,87,78,64,52,91,83,85,76,61,51,15,15,14,12,66,71,72,53,23,22,15,18,27,10,10,24,33,29,23,13,12,14,10,36,37
Dallas Cowboys,Trevor Keegan,LG,26,67,Normal,228,2,Michigan,"6'6""",305,3730000,240000,1190000,2,0,64,72,60,85,71,22,15,11,11,31,15,20,10,5,5,25,13,19,29,72,70,73,72,80,15,15,21,23,34,35,21,10,10,10,26,24
Dallas Cowboys,Micah Abraham,CB,25,67,Normal,477,2,Marshall,"5'10""",185,0,0,0,0,0,91,92,80,53,61,25,15,10,6,78,69,25,25,23,21,55,61,70,34,35,31,33,24,38,30,34,45,67,54,51,66,72,68,57,21,22
Dallas Cowboys,Nathan Thomas,LT,25,66,Normal,452,2,UL Lafayette,"6'5""",332,0,0,0,0,0,66,74,52,85,62,25,20,15,10,53,59,50,43,40,35,57,44,41,47,76,72,69,72,85,10,10,32,34,28,31,10,12,12,10,25,15
Dallas Cowboys,Jamal Hill,WILL,25,66,Normal,330,2,Oregon,"6'0""",226,0,0,0,0,0,91,89,78,65,63,28,24,23,21,64,60,20,15,10,5,55,52,65,48,45,40,35,35,65,51,59,63,79,78,77,61,60,69,55,18,11
Dallas Cowboys,Brevyn Spann-Ford,TE,26,65,Normal,245,2,Minnesota,"6'7""",270,2820000,10000,1070000,1,0,80,83,71,72,65,25,15,10,5,77,76,63,63,59,51,70,62,63,67,64,65,61,62,64,46,40,51,59,55,58,31,29,38,31,29,22
Dallas Cowboys,Ajani Cornelius,RT,24,65,Normal,217,1,Oregon,"6'5""",312,4050000,200000,1050000,3,0,64,70,51,86,69,13,6,6,6,20,21,13,18,5,5,30,13,14,28,70,71,70,72,83,28,27,29,29,29,33,31,10,12,10,14,12
Dallas Cowboys,Jay Toia,DT,23,65,Normal,325,1,UCLA,"6'3""",341,0,0,0,0,0,65,72,53,86,72,19,14,10,7,20,18,13,17,15,12,41,28,17,30,45,45,45,45,83,68,60,73,71,73,74,71,11,16,13,21,21
Dallas Cowboys,Reddy Steward,CB,25,65,Normal,403,2,Troy,"5'11""",178,0,0,0,0,0,88,94,76,55,59,24,6,6,6,63,61,24,30,18,15,55,52,69,30,35,35,30,30,43,27,32,43,70,54,56,55,68,72,66,12,18
Dallas Cowboys,Isaiah Johnson,CB,26,65,Normal,382,2,Syracuse,"6'3""",205,0,0,0,0,0,92,91,89,60,57,25,6,6,6,62,61,28,24,23,21,59,45,70,25,35,35,35,35,43,26,28,43,71,55,57,59,66,69,68,15,13
Dallas Cowboys,Julius Wood,SS,25,64,Normal,286,2,East Carolina,"6'1""",193,0,0,0,0,0,88,87,90,63,55,21,6,6,6,70,68,25,35,25,18,68,57,72,48,35,35,35,35,61,35,29,59,80,72,79,57,66,63,67,17,19
Dallas Cowboys,Michael Trigg,TE,24,63,Normal,231,0,Baylor,"6'4""",240,2830000,310000,900000,3,0,85,88,80,73,57,31,20,15,13,75,81,65,63,57,57,70,64,70,61,56,55,55,56,61,43,40,43,40,50,57,44,18,22,18,26,28
Dallas Cowboys,Jahfari Harvey,REDG,25,63,Normal,366,1,SMU,"6'2""",255,0,0,0,0,0,80,84,77,78,53,19,6,6,6,33,24,15,13,7,5,35,23,28,29,45,45,45,45,66,67,66,68,77,77,77,52,36,49,30,15,13
Dallas Cowboys,Jahmal Banks,WR,24,63,Normal,347,1,Nebraska,"6'3""",205,0,0,0,0,0,87,86,77,64,66,61,50,49,46,83,80,71,67,66,62,72,67,71,48,43,29,30,20,40,15,18,27,30,25,27,23,19,24,23,18,16
Dallas Cowboys,Luke Kandra,RG,25,63,Normal,244,1,Cincinnati,"6'5""",320,0,0,0,0,0,67,72,43,93,56,15,6,6,6,20,11,15,14,5,5,25,9,10,32,70,69,69,68,80,16,10,27,26,25,25,13,11,12,10,15,11
