Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Jacksonville Jags,Travon Walker,LEDG,25,81,Superstar,905,4,Georgia,"6'5""",272,80190000,44910000,9410000,5,0,87,91,83,88,79,18,6,6,6,60,49,27,25,19,14,54,29,46,48,45,45,45,45,96,81,72,82,84,79,87,79,44,54,29,14,15
Jacksonville Jags,Ezra Cleveland,LG,28,80,Star,450,6,Boise State,"6'6""",312,10000000,12980000,11420000,1,0,76,77,70,88,79,10,6,6,6,30,15,15,15,5,5,34,5,10,25,79,77,84,86,83,50,37,56,51,55,52,42,11,12,10,11,11
Jacksonville Jags,Jarrian Jones,CB,25,79,Normal,778,2,Florida State,"6'0""",191,4530000,1040000,1520000,2,0,93,94,88,43,74,32,16,9,8,74,65,31,32,26,22,61,65,73,27,28,23,25,14,54,28,43,46,76,72,61,72,82,78,68,16,18
Jacksonville Jags,Bhayshul Tuten,HB,24,78,Star,687,1,Virginia Tech,"5'9""",206,4190000,1090000,1300000,3,0,95,96,90,75,63,29,21,15,10,65,56,59,59,52,49,85,81,87,78,35,28,51,36,37,28,30,38,38,37,34,29,26,30,22,35,23
Jacksonville Jags,Brenton Strange,TE,25,78,Star,594,3,Penn State,"6'3""",253,22170000,11720000,3330000,4,0,83,87,75,77,76,28,23,18,14,86,79,68,74,66,58,74,68,59,71,69,69,64,66,69,37,44,54,64,53,55,41,42,48,40,22,16
Jacksonville Jags,Anton Harrison,RT,24,78,Normal,416,3,Oklahoma,"6'5""",315,25640000,6570000,4180000,2,0,73,79,62,82,85,21,6,6,6,32,22,18,21,13,7,27,15,18,21,77,74,83,82,79,33,26,38,33,29,42,26,14,11,12,19,13
Jacksonville Jags,Arik Armstead,DT,32,77,Normal,271,11,Oregon,"6'7""",290,17500000,23500000,19380000,1,0,73,70,68,91,77,35,6,6,6,38,15,12,10,3,2,44,16,15,45,45,45,45,45,88,77,67,77,82,85,80,79,32,40,35,30,30
Jacksonville Jags,Walker Little,LT,27,77,Normal,427,5,Stanford,"6'7""",325,27790000,13910000,14490000,2,0,65,66,69,86,85,22,6,6,6,26,15,16,14,5,5,28,6,11,20,79,77,80,77,83,32,24,31,21,35,39,24,11,14,10,18,19
Jacksonville Jags,Kendre Miller,HB,24,77,Normal,557,3,TCU,"6'0""",220,3670000,0,1290000,2,0,90,90,84,75,79,36,34,26,21,64,48,43,53,44,38,89,83,86,82,36,24,49,27,35,40,34,55,58,57,62,49,33,38,48,18,15
Jacksonville Jags,Logan Cooke,P,31,76,Normal,207,8,Mississippi State,"6'5""",230,11960000,6910000,2690000,4,0,71,66,49,56,61,43,26,20,16,39,15,17,15,15,15,41,20,14,17,21,21,21,21,24,10,10,26,40,33,25,16,13,16,10,94,85
Jacksonville Jags,Emmanuel Pregnon,RG,24,76,Star,562,0,Oregon,"6'4""",314,5230000,1550000,1230000,4,0,65,68,60,93,74,14,6,6,6,24,24,13,14,5,5,22,10,10,24,78,80,76,78,85,41,39,28,35,35,38,22,11,16,10,25,27
Jacksonville Jags,Albert Regis,DT,23,76,Superstar,727,0,Texas A&M,"6'1""",295,5280000,1670000,1260000,4,0,76,78,59,91,77,25,6,6,6,39,24,33,31,27,21,45,17,23,45,45,45,45,45,89,74,67,77,79,85,80,75,25,16,18,15,21
Jacksonville Jags,Caleb Ransaw,FS,23,75,Superstar,627,1,Tulane,"6'0""",197,4840000,1350000,1420000,3,0,95,96,86,62,69,24,6,6,6,67,60,22,25,15,13,59,47,66,38,35,35,35,35,58,38,35,54,78,71,74,65,72,75,63,21,17
Jacksonville Jags,Jahlani Tavai,WILL,29,75,Normal,483,7,Hawaii,"6'2""",255,1080000,0,1080000,1,0,84,84,78,78,72,25,6,6,6,69,49,27,34,24,17,54,51,46,51,45,45,45,45,86,64,51,74,85,85,84,76,61,64,46,15,19
Jacksonville Jags,Robert Hainsey,C,28,75,Normal,300,5,Notre Dame,"6'4""",306,8960000,10980000,4520000,2,0,63,68,63,87,83,21,6,6,6,22,15,13,15,5,5,34,12,10,24,78,80,78,78,82,25,15,33,29,25,23,20,13,11,10,13,11
Jacksonville Jags,Montaric Brown,CB,27,75,Normal,408,4,Arkansas,"6'0""",190,20050000,11720000,3920000,3,0,87,90,78,57,78,23,6,6,6,70,67,39,41,36,32,61,49,68,31,35,35,35,35,53,27,34,49,71,61,52,76,77,83,73,17,14
Jacksonville Jags,Ruke Orhorhoro,DT,24,74,Normal,407,2,Clemson,"6'4""",290,5860000,2010000,1690000,2,0,76,83,71,90,64,22,6,6,6,48,12,17,13,6,3,34,16,32,33,45,44,45,45,87,76,66,78,80,82,83,66,23,29,22,21,19
Jacksonville Jags,Wesley Williams,REDG,21,74,Normal,668,0,Duke,"6'4""",256,4370000,1120000,1160000,4,0,76,82,79,80,79,36,21,17,17,42,32,15,17,15,10,48,43,37,31,45,45,45,45,79,74,69,76,79,83,84,79,31,39,49,27,20
Jacksonville Jags,Patrick Mekari,RG,29,73,Normal,206,7,California,"6'4""",305,15300000,20260000,7380000,2,0,71,67,58,85,86,22,6,6,6,22,12,12,10,5,5,33,9,12,23,75,77,75,76,83,15,15,25,31,34,30,30,9,12,10,22,20
Jacksonville Jags,DaVon Hamilton,DT,29,73,Normal,225,6,Ohio State,"6'4""",335,13660000,20760000,12440000,1,0,70,67,65,91,74,22,6,6,6,26,18,17,14,6,5,36,14,26,38,45,44,44,46,86,72,60,76,78,79,79,76,16,23,19,18,19
Jacksonville Jags,Chris Rodriguez Jr,HB,25,73,Normal,334,3,Kentucky,"5'11""",224,5390000,4540000,2240000,2,0,89,91,79,74,78,27,24,20,14,60,52,40,51,44,37,90,82,76,84,45,45,57,55,50,11,12,35,46,39,49,40,30,37,32,14,12
Jacksonville Jags,LeQuint Allen Jr,HB,22,72,Normal,454,1,Syracuse,"6'0""",204,4190000,90000,1020000,3,0,89,92,86,72,66,51,32,27,20,69,59,61,67,62,57,90,80,80,79,40,27,55,38,34,33,45,58,65,55,52,30,48,53,43,18,22
Jacksonville Jags,Dorian Strong,FS,24,72,Normal,387,1,Virginia Tech,"6'1""",185,2930000,930000,1220000,3,0,89,91,96,60,67,18,17,14,9,73,66,31,29,27,27,58,45,70,23,35,25,35,25,52,29,29,49,74,67,69,66,68,73,72,18,17
Jacksonville Jags,Wyatt Milum,RG,23,71,Normal,303,1,West Virginia,"6'7""",313,4910000,1350000,1420000,3,0,63,67,65,87,69,18,6,6,6,38,27,15,20,15,13,40,27,33,27,76,76,75,75,88,42,45,43,35,25,26,30,12,11,10,12,13
Jacksonville Jags,Jalen Huskey,FS,23,71,Normal,366,0,Maryland,"6'1""",192,5190000,1320000,1210000,4,0,87,93,77,57,72,28,6,6,6,65,62,42,46,43,36,58,59,64,52,35,35,35,35,51,35,43,53,77,67,73,71,66,74,66,23,26
Jacksonville Jags,Corey Ballentine,CB,30,71,Normal,376,7,Washburn,"5'11""",196,1080000,0,1080000,1,0,88,89,87,61,73,22,6,6,6,65,63,34,44,34,27,52,54,74,43,18,33,13,33,45,38,42,55,74,58,68,71,75,68,71,18,17
Jacksonville Jags,Ross Matiscik,LS,29,71,Normal,152,6,Baylor,"6'0""",240,3940000,1170000,1660000,3,0,70,66,68,73,66,33,11,11,11,55,49,40,46,42,38,60,15,20,35,47,40,55,47,70,52,47,62,72,62,73,56,47,50,30,22,36
Jacksonville Jags,Zach Durfee,LEDG,24,70,Normal,549,0,Washington,"6'5""",258,4370000,120000,910000,4,0,86,86,83,77,63,19,22,20,15,36,35,17,17,15,10,52,40,35,37,45,45,45,45,72,67,73,70,78,78,78,62,24,31,35,27,20
Jacksonville Jags,Josh Cameron,WR,23,70,Normal,513,0,Baylor,"6'2""",220,4370000,280000,950000,4,0,88,89,83,75,64,28,11,16,17,81,79,77,72,76,70,68,79,74,64,52,30,31,28,47,26,22,25,28,26,32,20,22,25,26,35,32
Jacksonville Jags,Jalin Hyatt,WR,24,70,Normal,397,3,Tennessee,"6'0""",190,6600000,0,1360000,3,0,94,95,84,57,64,25,15,10,6,82,77,70,72,73,76,75,69,76,35,47,15,28,13,38,10,10,20,25,17,17,15,10,10,10,19,19
Jacksonville Jags,Jack Kiser,MIKE,25,69,Star,321,1,Notre Dame,"6'2""",229,4130000,1040000,1260000,3,0,83,88,78,70,71,26,28,25,22,55,48,22,23,18,15,67,42,46,48,45,45,45,45,71,57,59,69,83,81,80,71,62,64,45,22,18
Jacksonville Jags,Nate Boerkircher,TE,24,68,Star,289,0,Texas A&M,"6'6""",245,5750000,2640000,1540000,4,0,80,89,83,78,67,31,20,15,12,77,76,60,63,54,48,72,62,68,66,63,61,60,59,64,40,38,47,50,50,45,40,36,40,22,32,27
Jacksonville Jags,C.J. Williams,WR,22,67,Normal,405,0,Stanford,"6'1""",203,4370000,240000,940000,4,0,88,91,83,65,75,27,26,19,13,78,80,70,66,67,67,71,73,75,53,51,35,29,27,45,24,22,23,26,24,25,25,24,28,24,41,38
Jacksonville Jags,Rayuan Lane III,FS,23,67,Normal,289,1,Navy,"5'11""",201,4190000,210000,1050000,3,0,87,85,79,59,72,24,6,6,6,64,57,25,28,21,17,63,52,64,45,35,35,35,35,52,30,36,46,75,65,77,72,60,68,71,19,15
Jacksonville Jags,Chuma Edoga,RT,29,67,Normal,157,7,USC,"6'3""",315,3400000,3420000,3910000,1,0,69,66,66,84,75,23,6,6,6,29,16,15,17,7,5,24,9,10,28,72,69,69,67,77,10,10,26,27,36,35,15,12,15,10,40,30
Jacksonville Jags,Chris Roland-Wallace,FS,24,67,Normal,372,2,USC,"6'0""",202,0,0,0,0,0,86,90,78,64,73,38,36,34,31,65,65,61,62,60,58,62,52,72,33,34,33,33,33,45,37,45,42,69,56,50,71,71,70,65,18,15
Jacksonville Jags,Gabriel Murphy,LEDG,25,67,Normal,509,2,UCLA,"6'2""",247,0,0,0,0,0,83,90,80,77,64,37,15,10,5,38,43,30,15,5,5,38,47,53,37,30,20,35,17,68,62,68,69,78,73,77,69,54,55,47,15,14
Jacksonville Jags,Jamree Kromah,LEDG,26,67,Normal,504,2,James Madison,"6'3""",268,0,0,0,0,0,79,85,73,82,60,23,9,9,9,38,27,24,22,19,14,42,20,32,39,45,45,45,45,84,69,58,75,79,78,82,64,20,27,19,15,18
Jacksonville Jags,Tanner Koziol,TE,23,66,Star,338,0,Houston,"6'6""",247,4370000,440000,990000,4,0,82,87,81,73,55,34,20,15,10,83,74,64,62,53,47,74,69,70,63,60,59,58,57,65,22,20,24,27,24,28,28,21,25,20,24,25
Jacksonville Jags,Kitan Crawford,SS,24,66,Normal,243,1,Nevada,"5'11""",202,1760000,500000,1100000,2,0,92,90,83,64,62,24,6,6,6,62,58,25,28,21,17,62,51,65,44,35,35,35,35,53,35,34,50,76,65,76,59,64,67,65,19,15
Jacksonville Jags,Jalen McLeod,MIKE,24,65,Normal,246,1,Auburn,"6'2""",241,3720000,210000,930000,3,0,81,86,72,77,66,21,18,10,10,34,25,13,15,10,5,44,25,34,25,45,45,45,45,76,66,70,69,79,78,79,67,55,60,43,27,25
Jacksonville Jags,Brady Boyd,WR,23,65,Normal,415,0,Utah State,"6'1""",195,0,0,0,0,0,92,92,84,59,50,31,21,18,15,75,75,68,66,68,69,69,73,79,46,48,13,25,10,41,15,14,21,24,24,27,32,18,23,21,23,17
Jacksonville Jags,Jonah Monheim,C,24,64,Normal,200,1,USC,"6'4""",310,4190000,130000,1030000,3,0,72,80,68,80,70,19,6,6,6,29,18,18,15,5,5,34,6,12,21,74,68,74,67,78,10,10,30,30,10,18,23,10,10,10,18,20
Jacksonville Jags,Yasir Abdullah,SAM,26,64,Normal,171,3,Louisville,"6'1""",240,3830000,370000,1230000,1,0,90,95,83,70,59,20,9,7,6,64,59,29,27,24,20,45,37,57,40,40,40,35,35,65,57,66,62,81,75,87,60,60,50,44,28,23
Jacksonville Jags,Matt Gulbin,C,23,64,Normal,270,0,Michigan State,"6'4""",312,0,0,0,0,0,64,71,60,79,66,17,6,6,6,28,19,11,10,5,5,32,10,15,37,77,70,77,69,80,39,32,41,37,37,43,36,19,19,10,14,15
Jacksonville Jags,Dylan McMahon,C,25,64,Normal,265,2,N.C. State,"6'4""",290,0,0,0,0,0,69,75,75,80,72,25,21,19,13,25,15,12,15,9,5,35,5,10,25,72,69,71,69,79,10,10,29,46,36,33,34,9,9,10,19,22
Jacksonville Jags,Devon Marshall,CB,22,64,Normal,388,0,N.C. State,"5'11""",200,0,0,0,0,0,89,90,83,56,59,24,6,6,6,67,72,35,21,18,15,49,56,72,34,35,35,35,35,54,35,25,46,73,61,58,56,69,71,68,15,31
Jacksonville Jags,Joey Aguilar,QB,25,63,Normal,489,0,Tennessee,"6'3""",225,2860000,250000,890000,3,0,80,83,75,63,45,88,80,80,76,34,25,17,23,20,17,66,64,62,51,20,10,15,15,21,20,20,22,24,20,23,27,18,23,11,27,29
Jacksonville Jags,Branson Combs,MIKE,26,63,Normal,255,1,Wake Forest,"6'3""",228,0,0,0,0,0,83,93,81,71,60,23,6,6,6,58,53,22,24,21,18,53,41,53,44,45,45,45,45,69,51,53,67,80,78,77,59,55,61,45,22,18
Jacksonville Jags,Garrett DiGiorgio,RG,23,62,Normal,185,0,UCLA,"6'7""",320,2860000,250000,890000,3,0,60,64,55,84,62,15,6,6,6,31,12,11,12,5,5,32,15,10,39,71,69,70,71,76,56,31,32,28,41,47,26,15,32,10,16,15
Jacksonville Jags,Reid Holskey,LT,24,62,Normal,329,1,Miami of Ohio,"6'6""",310,0,0,0,0,0,69,73,63,91,56,15,6,6,6,25,15,12,15,5,5,25,9,10,25,69,69,67,68,79,16,10,24,22,26,25,13,11,12,10,15,13
Jacksonville Jags,Esa Pole,LT,25,62,Normal,326,1,Washington State,"6'7""",319,0,0,0,0,0,63,65,52,83,58,17,6,6,6,27,19,16,16,5,5,24,6,11,27,72,70,70,72,78,14,10,25,25,25,25,13,11,12,10,12,13
Jacksonville Jags,Nick Mullens,QB,31,61,Normal,295,9,Southern Miss,"6'0""",210,2900000,1600000,2500000,1,0,74,78,71,57,60,84,81,78,74,34,32,24,21,16,10,57,49,57,42,28,20,16,25,38,10,26,29,19,26,28,15,15,20,10,18,13
