Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Los Angeles Bolts,Oronde Gadsden,TE,23,76,Star,709,1,Syracuse,"6'5""",241,4190000,360000,1090000,3,0,86,88,80,73,79,37,24,23,18,84,81,73,73,68,64,73,67,68,63,55,52,55,54,59,28,31,33,33,29,25,35,22,26,19,28,16
Los Angeles Bolts,Brenen Thompson,WR,23,75,Star,761,0,Mississippi State,"5'9""",170,4110000,1400000,1200000,4,0,97,93,91,55,63,58,38,34,30,82,83,72,70,74,79,73,72,84,40,46,22,28,20,39,21,23,33,47,33,28,40,37,43,37,47,33
Los Angeles Bolts,Justin Eboigbe,DT,25,75,Star,559,2,Alabama,"6'5""",292,4010000,810000,1270000,2,0,66,71,67,83,76,19,16,13,11,44,37,17,7,7,7,52,19,29,40,45,45,24,25,86,75,69,78,79,89,80,78,41,45,18,20,17
Los Angeles Bolts,Jake Slaughter,LG,23,75,Star,488,0,Florida,"6'5""",303,5680000,2200000,1430000,4,0,69,76,62,86,81,16,6,6,6,32,15,13,10,5,5,25,10,14,35,80,76,78,79,80,23,22,42,40,36,35,36,13,14,10,15,15
Los Angeles Bolts,Keaton Mitchell,HB,24,75,Normal,381,3,East Carolina,"5'8""",186,4500000,4740000,3120000,2,0,94,95,82,60,73,27,25,24,20,71,61,42,62,53,54,86,78,84,48,40,40,47,37,35,15,22,23,33,27,26,20,25,32,22,10,10
Los Angeles Bolts,Kei'Trel Clark,CB,25,75,Normal,550,3,Louisville,"5'10""",181,21600000,600000,1760000,6,0,92,95,90,51,75,26,6,6,6,73,65,26,42,35,36,59,77,79,25,21,21,20,20,39,21,30,39,68,46,55,72,77,71,63,15,11
Los Angeles Bolts,Genesis Smith,FS,21,74,Star,577,0,Arizona,"6'2""",205,4370000,1000000,1130000,4,0,89,93,83,62,73,26,6,6,6,65,61,48,46,43,36,64,54,68,55,35,35,35,35,56,35,45,56,72,68,72,72,74,73,63,22,26
Los Angeles Bolts,Alec Ingold,FB,30,74,Normal,236,7,Wisconsin,"6'1""",235,4820000,2670000,3270000,2,0,82,79,72,78,70,60,52,47,43,71,54,51,63,50,42,80,49,71,77,67,55,67,47,70,30,35,35,49,50,41,33,15,20,20,56,37
Los Angeles Bolts,Tre' Harris,WR,24,73,Normal,466,1,Ole Miss,"6'3""",210,5480000,2320000,1770000,3,0,88,91,82,68,76,64,51,44,40,82,85,75,75,73,76,71,74,81,46,49,27,21,21,45,31,33,38,37,21,30,36,24,27,25,33,25
Los Angeles Bolts,Cole Strange,RG,28,73,Star,269,4,Tenn-Chattanooga,"6'5""",305,8500000,4500000,5250000,2,0,71,78,68,87,77,21,6,6,6,43,39,44,36,34,30,47,32,30,36,74,77,72,72,81,38,37,34,43,42,45,39,10,10,10,20,20
Los Angeles Bolts,Junior Colson,MIKE,23,72,Normal,331,2,Michigan,"6'3""",247,4800000,1200000,1640000,2,0,86,90,77,75,66,25,24,21,11,55,55,15,15,9,5,57,41,63,51,45,45,40,37,83,54,45,76,83,84,83,61,65,73,69,20,15
Los Angeles Bolts,KeAndre Lambert-Smith,WR,24,72,Normal,540,1,Auburn,"6'1""",182,4190000,400000,1100000,3,0,93,94,92,60,67,21,13,19,25,81,79,68,75,72,70,75,71,72,44,40,23,20,30,32,28,28,33,41,44,33,46,57,66,30,22,30
Los Angeles Bolts,Nick Barrett,DT,23,72,Star,527,0,South Carolina,"6'3""",327,4370000,520000,1010000,4,0,69,81,53,89,69,28,6,6,6,22,24,28,18,12,2,40,14,24,47,45,45,45,45,83,73,64,77,75,84,80,68,27,20,21,18,25
Los Angeles Bolts,Travis Burke,RT,23,71,Star,392,0,Memphis,"6'9""",315,4370000,1160000,1170000,4,0,67,71,60,86,72,16,6,6,6,21,19,17,16,5,5,28,17,10,28,78,75,76,78,83,35,37,42,43,38,42,19,14,11,10,10,12
Los Angeles Bolts,Troy Dye,WILL,29,71,Normal,230,6,Oregon,"6'3""",225,3650000,2000000,3400000,1,0,86,86,81,71,75,30,15,10,10,61,52,26,37,31,25,55,46,62,40,45,45,45,45,72,48,57,68,81,81,80,74,61,66,59,15,19
Los Angeles Bolts,Trevor Penning,LG,27,71,Normal,226,4,Northern Iowa,"6'7""",325,2250000,1250000,3500000,1,0,75,81,74,89,59,23,11,10,7,41,35,28,31,23,17,38,28,20,35,76,78,68,73,88,26,31,33,41,27,40,21,10,11,12,17,15
Los Angeles Bolts,Kyle Kennard,REDG,24,70,Normal,448,1,South Carolina,"6'5""",254,4190000,920000,1230000,3,0,81,86,75,78,69,23,18,10,7,48,41,14,19,19,19,45,22,35,31,45,45,45,45,78,64,72,76,80,78,80,68,45,54,34,21,25
Los Angeles Bolts,R.J. Mickens,FS,25,70,Normal,367,1,Clemson,"6'0""",210,4190000,160000,1040000,3,0,89,91,81,63,67,24,6,6,6,66,60,31,33,28,24,60,51,61,43,35,35,35,35,50,36,35,53,76,67,76,63,70,75,69,19,15
Los Angeles Bolts,Trey Pipkins III,LT,29,69,Normal,250,7,Sioux Falls,"6'6""",307,5390000,4500000,3520000,2,0,69,73,63,83,82,16,6,6,6,47,32,37,26,20,15,42,5,10,21,73,72,72,74,82,40,30,40,35,40,35,24,12,12,10,21,11
Los Angeles Bolts,Jamari Thrash,WR,25,69,Normal,559,2,Louisville,"6'0""",188,0,0,0,0,0,90,93,84,56,62,28,20,18,13,82,79,70,74,72,71,73,71,79,43,41,19,27,20,38,10,10,29,31,28,22,14,18,23,15,20,20
Los Angeles Bolts,Alex Harkey,RG,25,68,Normal,302,0,Oregon,"6'6""",327,4370000,240000,940000,4,0,66,71,61,84,70,15,6,6,6,26,23,28,28,24,18,26,18,10,24,74,72,73,74,81,29,30,31,24,39,44,18,12,13,10,10,12
Los Angeles Bolts,Logan Taylor,LG,24,68,Normal,305,0,Boston College,"6'7""",314,4370000,240000,940000,4,0,66,68,60,88,64,14,6,6,6,27,27,15,16,5,5,21,10,10,28,73,72,72,72,80,29,30,24,37,32,34,24,17,17,10,37,36
Los Angeles Bolts,Charlie Kolar,TE,27,68,Normal,200,4,Iowa State,"6'6""",250,17300000,6990000,4330000,3,0,84,85,81,68,67,29,15,10,6,80,82,65,66,62,58,72,55,64,63,61,57,58,55,58,17,15,36,38,33,32,22,12,15,10,15,14
Los Angeles Bolts,Deane Leonard,CB,26,67,Normal,270,4,Ole Miss,"6'0""",195,1220000,180000,1400000,1,0,92,94,81,60,60,23,15,10,10,57,51,20,26,16,11,55,48,70,38,35,35,35,35,49,32,41,51,73,62,65,60,67,65,72,11,15
Los Angeles Bolts,George Holani,HB,26,67,Normal,348,2,Boise State,"5'10""",208,0,0,0,0,0,89,92,78,71,70,42,31,26,20,69,58,50,60,55,45,87,76,78,73,34,31,53,36,42,10,10,27,24,25,31,20,15,18,15,17,13
Los Angeles Bolts,Sincere Brown,WR,24,66,Normal,375,0,Colorado,"6'5""",190,3060000,40000,880000,3,0,93,90,79,65,56,27,26,22,19,77,78,71,69,71,72,74,76,77,55,50,23,30,10,44,10,12,26,28,28,27,27,21,25,26,23,19
Los Angeles Bolts,Del'Shawn Phillips,SAM,29,66,Normal,158,7,Illinois,"6'2""",230,3660000,3840000,2750000,2,0,87,82,75,72,68,25,6,6,6,65,60,19,15,10,6,58,43,62,46,45,45,45,45,75,46,52,68,77,78,84,69,54,63,46,15,14
Los Angeles Bolts,Jordan Colbert,SS,26,66,Normal,320,1,Rhode Island,"6'2""",218,0,0,0,0,0,86,91,86,64,60,25,6,6,6,65,58,25,33,25,15,58,50,62,45,35,35,35,35,58,33,35,53,76,71,76,58,66,68,65,18,15
Los Angeles Bolts,Trey Lance,QB,26,65,Normal,374,5,North Dakota State,"6'4""",226,1700000,800000,2500000,1,0,87,90,89,71,35,91,80,79,75,51,36,21,27,18,14,68,77,77,70,27,18,18,15,37,20,22,38,54,52,50,34,32,40,32,29,18
Los Angeles Bolts,Maxen Hook,FS,25,65,Normal,310,1,Toledo,"6'1""",201,0,0,0,0,0,88,91,86,64,61,24,6,6,6,66,58,31,34,29,24,60,52,68,46,35,35,35,35,52,34,34,48,74,64,75,58,66,68,66,19,15
Los Angeles Bolts,Nikko Reed,CB,23,64,Normal,297,1,Oregon,"5'10""",180,2940000,0,1000000,2,0,90,91,85,62,56,26,6,6,6,65,64,24,28,18,11,57,50,72,28,35,35,30,30,48,23,34,42,71,53,57,55,67,70,71,17,15
Los Angeles Bolts,Marlowe Wax,MIKE,23,64,Normal,221,1,Syracuse,"6'1""",236,2960000,0,1000000,2,0,85,91,84,71,57,24,6,6,6,55,46,18,24,22,20,56,34,50,44,45,45,45,45,69,52,53,61,80,82,77,55,55,63,45,19,22
Los Angeles Bolts,LaDarius Henderson,RG,24,64,Normal,268,2,Michigan,"6'4""",309,0,0,0,0,0,64,60,51,83,60,16,5,5,5,29,19,13,20,13,11,24,13,10,10,71,69,67,72,83,12,18,31,34,31,33,13,12,12,10,18,12
Los Angeles Bolts,Garmon Randolph,REDG,25,63,Normal,302,1,Baylor,"6'8""",260,880000,0,880000,1,0,80,88,78,78,51,19,6,6,6,34,21,15,16,7,5,33,23,31,31,45,45,45,45,86,63,67,68,78,76,75,50,33,44,32,15,13
Los Angeles Bolts,Treven Ma'ae,DT,25,63,Normal,271,1,Baylor,"6'3""",291,0,0,0,0,0,77,86,69,83,56,20,6,6,6,34,21,15,15,7,5,36,14,19,31,45,45,45,45,85,64,61,70,70,77,76,54,16,20,17,18,12
Los Angeles Bolts,Emani Bailey,HB,24,63,Normal,267,2,TCU,"5'8""",206,0,0,0,0,0,85,91,82,64,68,38,29,26,24,61,54,45,51,45,38,84,69,78,65,28,27,37,28,44,10,10,32,35,34,39,28,15,20,22,14,13
Los Angeles Bolts,Jah Joyner,LEDG,25,63,Normal,366,1,Minnesota,"6'4""",262,0,0,0,0,0,86,83,73,76,52,20,6,6,6,34,21,15,15,7,5,32,22,31,30,45,45,45,45,66,66,69,70,79,75,76,51,34,44,30,15,13
Los Angeles Bolts,Jacob Spomer,C,23,62,Normal,189,0,Fresno State,"6'3""",290,3080000,20000,880000,3,0,68,70,69,86,61,19,6,6,6,26,13,13,12,5,5,31,6,10,25,71,71,72,71,76,31,27,29,27,30,37,10,12,12,10,15,21
Los Angeles Bolts,Tommy Mellott,WR,24,62,Normal,321,1,Montana State,"6'0""",205,0,0,0,0,0,92,95,86,63,59,82,75,71,68,76,69,54,63,61,61,71,73,70,58,40,26,21,25,31,30,32,33,39,35,30,29,24,48,22,39,37
Los Angeles Bolts,Jaxson Moi,DT,22,62,Normal,258,0,Tennessee,"6'2""",305,0,0,0,0,0,66,68,59,81,63,17,6,6,6,24,15,10,15,7,4,32,25,10,36,45,45,45,45,82,65,57,71,74,77,75,62,14,16,12,13,12
Los Angeles Bolts,Jarius Monroe,FS,25,62,Normal,243,1,Tulane,"6'2""",205,0,0,0,0,0,86,89,78,59,60,27,6,6,6,63,57,25,25,20,17,59,50,64,41,35,35,35,35,54,32,35,48,72,65,77,58,66,67,66,18,17
Los Angeles Bolts,Rohan Jones,TE,23,62,Normal,268,0,Arkansas,"6'3""",236,0,0,0,0,0,81,78,79,75,64,25,20,15,10,77,75,62,62,56,52,69,64,65,60,58,58,56,56,60,10,10,19,25,33,12,21,15,13,10,19,14
