Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Los Angeles Rams,Alaric Jackson,LT,28,85,Star,834,5,Iowa,"6'7""",338,36890000,21350000,25370000,2,0,63,66,60,88,93,26,6,6,6,22,27,21,20,15,10,34,29,21,33,90,88,84,85,87,46,34,47,45,42,43,21,10,12,10,13,11
Los Angeles Rams,Kam Curl,SS,27,84,Star,621,6,Arkansas,"6'2""",207,24120000,11860000,7410000,3,0,89,89,83,70,84,20,10,10,10,65,62,30,38,31,27,55,51,69,34,35,35,35,35,57,44,53,62,86,83,79,86,73,77,73,22,17
Los Angeles Rams,Byron Young,LEDG,28,84,Superstar,1129,3,Tennessee,"6'2""",260,52160000,20570000,6020000,4,0,92,93,77,74,86,25,6,6,6,53,47,25,41,34,29,61,54,56,55,45,45,40,40,71,85,80,78,87,87,83,88,47,54,47,13,11
Los Angeles Rams,Poona Ford,DT,30,83,Star,568,8,Texas,"5'11""",310,13750000,13850000,11430000,2,0,71,67,63,88,90,26,6,6,6,37,15,15,15,7,3,31,10,10,20,45,45,45,45,84,67,79,86,82,86,79,92,25,30,15,17,12
Los Angeles Rams,Braden Fiske,DT,26,83,Star,814,2,Florida State,"6'5""",297,5730000,3650000,2560000,2,0,80,82,67,93,87,22,6,6,6,45,17,17,14,7,3,33,40,51,49,45,44,45,45,83,82,78,83,83,83,82,85,39,51,22,20,19
Los Angeles Rams,Quentin Lake,SS,27,82,Star,517,4,UCLA,"6'1""",201,30350000,11030000,11690000,3,0,89,91,80,57,87,30,21,17,13,70,67,22,21,16,12,60,50,64,41,35,35,35,35,51,30,35,55,78,75,65,87,74,82,67,21,18
Los Angeles Rams,Ethan Evans,P,25,80,Normal,373,3,Wingate,"6'4""",253,3830000,90000,1160000,1,0,68,71,57,55,66,39,30,28,25,29,12,12,10,10,10,35,10,10,10,15,15,14,14,20,11,11,14,30,24,29,19,10,10,10,96,89
Los Angeles Rams,Blake Corum,HB,25,79,Normal,598,2,Michigan,"5'8""",202,4730000,1010000,1560000,2,0,93,91,90,75,75,27,25,18,10,66,54,57,68,62,57,89,80,83,82,40,32,49,37,42,10,10,24,33,32,26,20,10,20,16,10,10
Los Angeles Rams,Jaylen Watson,CB,27,79,Normal,519,4,Washington State,"6'2""",197,32730000,18190000,6940000,3,0,92,92,81,66,78,25,17,14,12,64,55,41,39,36,32,59,52,73,40,34,34,29,29,53,33,41,55,73,67,64,78,81,82,77,16,17
Los Angeles Rams,Steve Avila,C,26,79,Star,508,3,TCU,"6'3""",330,7180000,3730000,4600000,1,0,65,71,56,88,82,17,5,5,5,23,21,15,20,10,6,35,10,10,20,82,85,80,82,90,10,10,16,18,30,35,18,9,10,10,27,25
Los Angeles Rams,Coleman Shelton,C,31,78,Normal,310,7,Washington,"6'4""",292,8000000,6010000,9500000,1,0,72,69,63,83,88,26,6,6,6,31,12,12,10,5,5,39,5,10,25,87,86,74,72,82,10,10,10,15,33,20,10,12,12,10,22,22
Los Angeles Rams,Omar Speights,WILL,25,78,Normal,650,2,LSU,"6'1""",234,2820000,10000,1070000,1,0,84,91,81,78,76,29,15,10,5,50,41,21,15,5,5,50,63,63,60,35,21,35,21,72,48,50,71,86,85,83,79,69,73,57,24,12
Los Angeles Rams,Harrison Mevis,K,24,77,Normal,368,2,Missouri,"6'0""",241,1000000,0,1000000,1,0,70,77,67,44,62,28,30,28,22,31,10,11,10,10,10,29,19,27,28,20,10,15,10,10,10,10,15,26,25,20,10,10,9,10,96,85
Los Angeles Rams,Elic Ayomanor,WR,23,77,Normal,856,1,Stanford,"6'2""",206,4190000,0,1000000,3,0,91,92,84,68,79,13,27,19,10,83,84,78,78,79,80,74,73,71,49,52,27,23,24,52,30,35,39,43,27,42,34,28,32,25,31,16
Los Angeles Rams,Ty Simpson,QB,23,76,Star,993,0,Alabama,"6'1""",211,10360000,15200000,4620000,4,0,79,83,81,62,72,90,88,86,78,29,15,16,18,15,13,61,65,72,49,15,15,15,15,16,22,29,28,32,22,26,21,20,24,15,19,16
Los Angeles Rams,Tyler Scott,WR,24,76,Star,887,3,Cincinnati,"5'11""",185,2260000,0,1070000,2,0,92,93,84,53,77,26,15,10,6,83,83,73,73,79,79,75,75,77,41,38,15,25,10,40,14,18,34,43,40,37,34,31,40,32,20,15
Los Angeles Rams,Emmanuel Forbes Jr,CB,25,76,Normal,550,3,Mississippi State,"6'0""",173,19830000,8210000,2850000,2,0,94,95,89,44,76,24,15,12,10,78,75,28,50,44,40,65,77,80,30,35,35,35,35,35,20,31,41,68,50,52,73,76,75,58,11,12
Los Angeles Rams,Tyler Davis,DT,25,75,Normal,534,2,Clemson,"6'2""",306,4010000,170000,1110000,2,0,72,78,60,89,66,12,13,16,17,22,15,13,4,4,4,40,35,37,25,45,45,23,25,86,72,67,78,79,87,84,72,17,19,10,23,17
Los Angeles Rams,Keagen Trost,RT,25,74,Superstar,563,0,Missouri,"6'5""",311,5380000,1400000,1230000,4,0,66,72,62,87,74,14,6,6,6,23,14,17,17,5,5,24,18,10,28,85,76,82,76,86,10,10,23,21,28,43,21,14,17,10,10,12
Los Angeles Rams,Josaiah Stewart,LEDG,23,74,Normal,593,1,Michigan,"6'1""",249,5060000,1200000,1420000,3,0,82,88,77,79,75,22,20,10,8,31,15,13,20,15,10,41,34,36,36,45,45,45,45,82,78,74,73,79,79,81,71,32,41,31,24,22
Los Angeles Rams,Tyler Higbee,TE,33,74,Normal,256,10,W. Kentucky,"6'6""",255,5200000,2860000,5060000,2,0,82,79,80,79,74,26,22,18,16,85,82,71,68,62,60,78,68,68,73,64,59,60,59,65,17,17,32,33,34,27,22,14,21,17,21,19
Los Angeles Rams,Colby Parkinson,TE,27,73,Normal,248,6,Stanford,"6'7""",265,12250000,10250000,9080000,1,0,85,84,78,73,78,23,15,10,6,87,83,68,71,66,58,78,52,58,61,63,59,62,58,64,20,20,47,47,48,46,46,16,22,19,21,16
Los Angeles Rams,Warren McClendon Jr,RT,25,73,Normal,393,3,Georgia,"6'4""",317,3830000,250000,1200000,1,0,69,77,53,88,72,10,5,5,5,25,22,17,20,15,10,24,13,10,10,80,77,75,78,84,41,33,35,42,40,39,23,10,10,10,12,12
Los Angeles Rams,Shaun Dolac,MIKE,24,72,Normal,442,1,Buffalo,"6'1""",225,2960000,10000,1000000,2,0,88,93,86,73,68,24,6,6,6,46,48,25,32,25,20,59,37,41,45,45,45,45,45,72,49,53,65,81,81,80,76,57,67,46,23,17
Los Angeles Rams,Jordan Whittington,WR,25,72,Normal,536,2,Texas,"6'1""",205,4010000,130000,1100000,2,0,89,90,90,64,73,22,20,15,15,86,78,71,74,74,71,73,77,79,54,51,31,34,28,53,10,10,28,34,28,16,17,13,18,15,19,15
Los Angeles Rams,Jarquez Hunter,HB,23,72,Normal,391,1,Auburn,"5'9""",211,4190000,970000,1240000,3,0,91,91,78,73,74,54,33,29,22,65,49,47,57,52,40,88,82,76,85,39,32,48,38,37,29,31,42,49,42,41,46,40,47,44,21,21
Los Angeles Rams,Bo Melton,WR,27,72,Normal,343,4,Rutgers,"5'11""",189,2400000,0,2900000,1,0,94,93,89,65,63,32,20,15,10,81,80,69,73,72,74,68,75,79,60,50,27,28,24,49,25,30,42,61,55,53,60,64,69,63,20,20
Los Angeles Rams,Beaux Limmer,LG,25,71,Normal,352,2,Arkansas,"6'5""",318,4010000,130000,1100000,2,0,65,75,67,85,75,21,7,6,6,24,15,15,15,5,5,20,5,13,25,77,75,71,70,81,10,10,35,22,30,29,17,8,7,8,20,21
Los Angeles Rams,Max Klare,TE,23,71,Star,406,0,Ohio State,"6'5""",246,5710000,2280000,1450000,4,0,84,85,84,74,66,29,21,15,12,79,78,70,72,68,59,67,68,70,64,59,58,58,57,66,35,29,47,49,40,45,34,32,36,28,33,28
Los Angeles Rams,Terrance Ferguson,TE,23,70,Normal,282,1,Oregon,"6'5""",247,6000000,3680000,2200000,3,0,85,87,78,73,73,29,10,11,18,79,80,70,68,62,56,76,70,61,69,57,54,55,55,65,41,45,46,48,39,33,37,39,46,22,36,21
Los Angeles Rams,Tre Hawkins III,FS,26,69,Normal,208,3,Old Dominion,"6'3""",195,2200000,0,2700000,1,0,92,94,91,63,66,30,6,6,6,70,66,43,40,37,35,55,62,73,44,35,35,34,34,47,32,43,55,73,60,67,65,67,66,72,24,22
Los Angeles Rams,CJ Daniels,WR,24,68,Normal,433,0,Miami,"6'2""",200,4370000,240000,940000,4,0,87,90,83,61,71,38,36,33,25,82,79,70,68,69,71,74,74,79,51,49,30,34,25,40,24,25,40,44,36,40,37,30,36,29,28,26
Los Angeles Rams,Will Levis,QB,27,68,Normal,647,3,Kentucky,"6'4""",229,3830000,0,1140000,1,0,80,85,83,69,58,94,81,79,77,47,16,14,16,13,11,62,72,66,68,20,12,13,10,26,10,10,18,22,25,20,12,10,15,10,27,16
Los Angeles Rams,Monty Rice,MIKE,27,67,Normal,261,5,Georgia,"6'0""",233,1080000,0,1080000,1,0,85,89,75,72,65,20,6,6,6,48,34,25,20,10,6,55,33,35,37,45,45,45,45,81,44,42,65,81,82,87,66,55,65,54,14,15
Los Angeles Rams,De'Antre Prince,CB,25,67,Normal,478,2,Ole Miss,"6'0""",183,0,0,0,0,0,93,93,85,53,59,27,10,8,6,72,61,29,42,40,31,57,59,72,32,30,25,31,23,42,22,29,40,72,63,67,61,64,67,71,21,13
Los Angeles Rams,Desjuan Johnson,REDG,26,66,Normal,318,3,Toledo,"6'2""",278,3830000,50000,1150000,1,0,72,80,62,79,69,10,6,7,6,46,41,15,18,8,6,46,13,43,34,45,45,40,40,84,74,70,72,79,74,80,68,22,29,25,11,8
Los Angeles Rams,Cory Trice Jr,FS,26,66,Normal,164,3,Purdue,"6'3""",206,1900000,0,2400000,1,0,90,91,92,67,57,25,12,11,10,72,71,48,34,33,31,64,60,70,55,35,35,35,35,58,42,38,57,73,70,81,59,60,68,78,15,13
Los Angeles Rams,Jacob Saylors,HB,26,66,Normal,321,1,East Tennessee State,"5'11""",195,0,0,0,0,0,88,90,77,73,73,36,18,15,10,67,50,47,61,53,44,87,78,79,75,39,28,49,30,34,10,20,33,36,34,25,20,22,25,20,15,10
Los Angeles Rams,Wesley Bailey,WILL,25,65,Normal,248,0,Louisville,"6'5""",265,3070000,50000,900000,3,0,83,87,83,77,55,25,6,6,6,60,27,18,15,5,5,52,17,29,25,45,45,45,45,72,64,55,67,79,81,80,51,61,65,48,19,14
Los Angeles Rams,Corey Thornton,CB,25,65,Normal,403,1,Louisville,"6'1""",193,0,0,0,0,0,85,91,77,55,65,27,6,6,6,67,67,24,22,17,11,56,52,72,29,35,35,30,30,41,29,34,42,70,56,57,63,69,72,65,14,15
Los Angeles Rams,Nate Valcarcel,SS,24,64,Normal,241,1,Northern Illinois,"6'0""",194,1930000,0,880000,2,0,88,92,87,58,60,24,6,6,6,65,57,23,26,21,16,62,53,63,50,35,35,35,35,59,33,33,50,74,64,76,59,62,66,59,18,14
Los Angeles Rams,Al'Zillion Hamilton,CB,24,64,Normal,309,0,Fresno State,"5'11""",186,3090000,20000,890000,3,0,90,90,84,48,60,25,6,6,6,68,70,39,21,18,15,64,58,78,35,35,35,35,35,46,30,34,47,70,51,56,60,66,68,66,15,17
Los Angeles Rams,Grant Stuard,WILL,27,64,Normal,151,5,Houston,"5'11""",230,3500000,950000,1850000,2,0,84,87,68,76,67,26,6,6,6,47,25,20,15,5,5,46,10,21,35,45,45,45,45,68,42,46,60,83,78,85,59,58,55,32,26,26
Los Angeles Rams,Amari Burney,MIKE,26,64,Normal,156,3,Florida,"6'2""",228,1380000,0,1380000,1,0,89,88,83,70,58,34,32,27,23,65,58,44,47,45,36,53,45,62,48,40,40,40,40,65,64,58,61,83,78,83,59,59,61,45,15,13
Los Angeles Rams,Jared Harrison-Hunte,DT,26,64,Normal,292,1,SMU,"6'3""",290,0,0,0,0,0,77,81,59,84,61,20,6,6,6,32,23,15,15,4,2,41,16,22,33,45,45,45,45,86,66,63,71,69,77,77,59,18,25,16,17,16
Los Angeles Rams,Cam Lampkin,CB,25,64,Normal,372,2,Washington State,"5'10""",176,0,0,0,0,0,87,90,81,53,67,21,16,11,7,60,57,13,22,10,10,56,50,68,33,27,27,23,23,49,32,38,46,66,52,51,65,63,68,62,15,12
Los Angeles Rams,Nikhai Hill-Green,WILL,25,63,Normal,213,0,Alabama,"6'2""",235,3090000,10000,880000,3,0,84,88,81,71,54,24,6,6,6,64,50,15,15,5,5,50,37,65,41,45,45,45,45,70,52,47,61,81,73,82,56,68,73,49,26,19
Los Angeles Rams,Austin Keys,WILL,24,63,Normal,260,1,Auburn,"6'2""",247,0,0,0,0,0,85,86,70,71,62,21,6,6,6,35,46,20,22,19,16,58,42,49,45,45,45,45,45,71,56,57,62,80,80,79,58,56,62,44,21,17
Los Angeles Rams,John Humphrey,CB,24,63,Normal,347,1,USC,"6'2""",193,0,0,0,0,0,88,92,73,57,55,26,6,6,6,65,60,22,21,15,12,53,48,72,28,35,35,30,30,43,26,34,43,72,57,59,51,66,67,68,16,15
Los Angeles Rams,Clay Webb,LG,26,63,Normal,242,1,Jacksonville State,"6'4""",290,0,0,0,0,0,69,78,51,87,61,13,6,6,6,21,15,15,13,5,5,24,9,10,21,70,69,69,68,80,16,10,23,22,21,24,13,11,12,10,15,13
Los Angeles Rams,Jacobian Guillory,DT,25,62,Normal,251,0,LSU,"6'2""",318,0,0,0,0,0,60,62,54,82,62,15,6,6,6,22,13,12,15,5,3,34,14,16,35,45,45,45,45,82,66,58,72,74,80,77,61,13,15,14,15,15
Los Angeles Rams,Drey Norwood,CB,23,62,Normal,326,0,Missouri,"6'0""",187,0,0,0,0,0,89,90,80,63,61,24,6,6,6,64,65,32,22,19,15,59,52,69,32,35,35,35,35,43,35,38,46,69,59,57,55,64,65,67,14,12
Los Angeles Rams,Ethan Driskell,LT,26,62,Normal,323,2,Marshall,"6'8""",313,0,0,0,0,0,64,58,69,87,56,15,20,15,10,28,24,17,15,10,5,26,34,33,25,71,72,67,68,79,10,10,37,31,34,25,22,11,10,12,29,25
Los Angeles Rams,Jay Higgins IV,MIKE,24,61,Normal,227,1,Iowa,"6'0""",230,0,0,0,0,0,78,84,83,68,62,23,6,6,6,53,51,26,28,25,22,56,31,51,42,45,45,45,45,73,53,51,63,78,79,80,60,53,61,42,23,19
Los Angeles Rams,Joe Cardona,LS,34,58,Normal,55,11,Navy,"6'3""",245,2700000,750000,1650000,2,0,74,72,68,80,48,35,10,10,10,56,45,42,35,30,25,70,15,25,29,45,40,57,50,69,10,10,40,35,44,61,24,15,25,25,11,14
