Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
New England Pats,Harold Landry III,REDG,30,83,Star,745,8,Boston College,"6'2""",252,27000000,16350000,16350000,2,0,84,87,83,78,87,23,6,6,6,56,52,12,20,15,10,47,36,52,36,45,45,45,45,81,68,81,81,86,88,82,83,48,58,39,18,14
New England Pats,TreVeyon Henderson,HB,23,83,Star,821,1,Ohio State,"5'10""",202,6380000,4730000,2520000,3,0,95,92,86,71,75,18,24,15,10,67,47,51,66,61,56,95,81,87,80,42,31,51,38,46,25,28,32,39,33,31,46,28,24,29,27,18
New England Pats,Craig Woodson,SS,25,83,Star,921,1,California,"6'0""",200,4190000,1050000,1260000,3,0,91,92,85,59,85,24,6,6,6,71,62,34,36,31,27,62,55,66,48,35,35,35,35,60,33,32,60,79,77,79,82,73,81,68,20,17
New England Pats,Reggie Gilliam,FB,29,83,Normal,495,6,Toledo,"6'1""",255,6300000,4500000,2800000,3,0,87,89,83,81,85,34,26,21,16,74,57,59,64,60,55,70,61,65,72,69,62,73,52,76,31,22,39,57,54,84,42,31,36,14,17,12
New England Pats,Alijah Vera-Tucker,LG,27,83,Star,637,5,USC,"6'5""",308,21300000,16440000,4780000,3,0,75,73,61,91,82,25,6,6,6,25,12,12,10,5,5,35,5,10,15,85,81,83,85,93,10,10,25,30,36,24,10,12,12,10,20,20
New England Pats,Marcus Jones,CB,27,83,Star,778,4,Houston,"5'8""",188,23660000,12950000,6320000,3,0,92,95,92,48,81,24,16,12,8,77,66,29,54,45,42,65,75,87,26,31,31,30,29,41,25,36,46,74,66,60,83,83,82,71,14,13
New England Pats,Will Campbell,LT,22,81,Star,764,1,LSU,"6'6""",319,4190000,39440000,9910000,3,0,73,78,71,87,87,11,6,6,6,21,21,29,16,5,5,30,13,10,28,84,83,81,81,85,22,11,22,22,29,34,30,12,12,10,16,15
New England Pats,Romeo Doubs,WR,26,80,Normal,572,4,Nevada,"6'2""",204,45000000,23000000,8600000,4,0,91,94,85,60,82,24,20,15,10,85,86,84,78,80,82,68,72,77,36,35,17,26,20,38,18,22,33,39,35,26,32,19,31,22,22,17
New England Pats,Kayshon Boutte,WR,24,80,Normal,726,3,LSU,"6'0""",195,6360000,170000,3710000,1,0,91,90,86,58,82,28,20,15,10,87,85,80,79,81,83,73,77,80,44,51,28,29,22,42,10,10,27,30,26,23,16,11,16,13,16,11
New England Pats,Rhamondre Stevenson,HB,28,79,Normal,371,5,Oklahoma,"6'0""",230,24610000,14440000,7420000,3,0,88,87,82,82,85,32,25,20,15,72,52,48,66,60,47,84,87,86,87,55,43,62,36,53,10,10,33,39,41,32,18,10,16,18,20,18
New England Pats,Christian Barmore,DT,27,79,Star,456,5,Alabama,"6'5""",315,59820000,25880000,17100000,3,0,74,74,63,89,87,24,6,6,6,37,25,16,15,12,9,41,20,24,32,45,45,45,45,89,78,82,76,84,83,82,86,17,25,13,11,12
New England Pats,Caleb Lomu,LT,21,77,Star,712,0,Utah,"6'6""",313,9460000,9440000,3440000,4,0,73,76,67,85,80,18,6,6,6,25,15,16,11,5,5,26,16,10,21,81,74,76,75,84,10,10,21,21,24,47,23,15,14,10,10,12
New England Pats,Gabe Jacas,LEDG,22,77,Star,847,0,Illinois,"6'4""",261,5640000,3000000,1570000,4,0,83,87,76,87,73,24,25,24,10,37,36,16,17,15,10,48,45,36,29,45,45,45,45,81,77,70,78,83,84,83,71,43,50,35,25,20
New England Pats,Dre'Mont Jones,LEDG,29,77,Normal,482,7,Ohio State,"6'3""",265,21900000,14580000,7040000,3,0,82,81,75,82,81,24,6,6,6,51,37,26,24,21,17,50,35,37,34,45,45,45,45,87,67,77,75,83,88,81,80,34,48,25,18,10
New England Pats,DeMario Douglas,WR,25,77,Normal,569,3,Liberty,"5'8""",192,15830000,6420000,3700000,4,0,91,93,88,57,79,25,24,15,10,91,82,72,78,77,76,74,73,83,51,49,17,30,19,37,10,10,32,48,41,32,32,32,41,34,21,18
New England Pats,Bryce Baringer,P,27,77,Normal,299,3,Michigan State,"6'3""",215,3830000,170000,1180000,1,0,73,75,67,50,63,38,33,31,26,28,21,15,15,15,15,40,15,23,15,14,14,12,12,18,10,10,26,29,32,33,17,10,10,10,95,83
New England Pats,Andres Borregales,K,23,76,Normal,340,1,Miami,"5'11""",202,4190000,240000,1060000,3,0,75,75,67,46,63,28,32,29,22,32,12,13,12,10,10,35,15,13,16,12,11,16,13,15,10,10,10,22,23,16,15,11,12,10,94,84
New England Pats,Kyle Williams,WR,23,75,Star,682,1,Washington State,"6'0""",190,5170000,1490000,1510000,3,0,94,95,87,66,71,59,48,43,38,82,79,79,75,76,77,72,76,76,61,46,20,27,24,42,25,28,31,33,29,29,40,29,36,28,32,21
New England Pats,Christian Elliss,WILL,27,74,Normal,252,5,Idaho,"6'3""",231,9750000,3650000,8550000,1,0,88,86,83,74,76,21,6,6,6,58,51,12,15,5,5,59,29,39,40,45,45,45,45,75,68,59,73,83,83,86,78,56,60,44,11,12
New England Pats,Joshua Farmer,DT,23,72,Star,480,1,Florida State,"6'3""",312,4150000,650000,1160000,3,0,69,74,67,88,69,20,27,15,25,40,39,38,39,33,28,55,40,36,40,45,45,45,45,84,73,58,77,75,82,81,69,20,16,16,27,22
New England Pats,Jack Westover,FB,27,72,Normal,396,2,Washington,"6'2""",245,0,0,0,0,0,80,85,81,78,59,38,20,15,10,73,68,63,67,63,57,73,61,63,66,64,55,64,52,67,14,10,41,45,43,39,25,12,14,17,21,16
New England Pats,Jared Wilson,C,23,71,Star,354,1,Georgia,"6'3""",310,5040000,1130000,1400000,3,0,78,79,70,86,70,18,6,6,6,28,18,14,11,5,5,34,6,13,20,74,73,79,74,83,13,14,25,20,28,16,24,11,14,10,16,13
New England Pats,Dell Pettus,SS,25,70,Normal,365,2,Troy,"5'11""",200,2820000,10000,1070000,1,0,89,91,83,64,68,26,15,12,10,67,64,40,36,32,27,65,53,69,42,35,35,35,35,58,33,44,56,77,70,73,68,69,70,64,19,12
New England Pats,Bradyn Swinson,LEDG,24,70,Normal,535,1,LSU,"6'4""",255,4190000,0,1000000,3,0,84,88,78,82,61,8,13,16,8,30,15,13,15,8,7,40,28,40,30,45,45,45,45,84,70,75,72,77,78,78,58,39,49,33,27,20
New England Pats,Jeremiah Pharms Jr,DT,29,70,Normal,331,4,Friends University,"6'3""",300,1140000,0,1140000,1,0,74,75,74,83,73,13,9,7,6,33,25,12,10,3,2,30,13,22,26,45,45,44,45,78,61,70,73,73,82,79,72,12,14,10,14,11
New England Pats,Troy Andersen,MIKE,27,70,Normal,271,4,Montana State,"6'4""",245,4800000,750000,1540000,3,0,90,93,86,68,76,53,51,46,44,67,57,37,35,30,24,76,71,65,63,56,54,53,54,79,40,45,68,80,81,84,72,54,58,55,24,21
New England Pats,Karon Prunty,CB,24,69,Normal,466,0,Wake Forest,"6'2""",190,4230000,400000,980000,4,0,91,93,89,59,60,27,6,6,6,57,64,30,27,30,28,58,56,68,33,35,35,35,35,41,33,38,46,70,57,53,64,72,71,68,18,16
New England Pats,Jam Miller,HB,22,69,Normal,380,0,Alabama,"5'10""",209,4370000,120000,910000,4,0,91,89,87,77,55,24,22,18,15,63,54,51,60,52,45,90,78,81,76,40,32,51,27,41,27,31,38,41,40,39,36,32,37,36,33,28
New England Pats,Chad Muma,SAM,27,69,Normal,282,4,Wyoming,"6'3""",239,2310000,20000,1230000,1,0,84,88,85,76,71,21,15,10,10,66,59,15,21,14,10,63,36,48,32,45,45,45,45,70,48,46,61,84,82,82,68,61,62,42,22,18
New England Pats,Elijah Ponder,REDG,24,68,Normal,452,1,Cal Poly SLO,"6'3""",261,2960000,10000,1000000,2,0,85,88,82,76,65,20,6,6,6,38,38,16,10,5,5,42,22,38,28,45,45,45,45,78,66,68,68,77,76,76,64,34,43,35,21,22
New England Pats,Cory Durden,DT,27,68,Normal,290,3,N.C. State,"6'4""",305,2170000,0,1140000,1,0,65,63,66,79,76,19,6,6,6,40,31,13,16,8,4,40,16,26,36,45,45,35,35,78,74,78,70,77,82,85,74,26,29,23,15,15
New England Pats,Efton Chism III,WR,24,68,Normal,527,1,Eastern Washington,"5'11""",193,0,0,0,0,0,84,87,90,66,60,42,31,26,20,81,77,67,75,74,70,73,74,76,50,47,24,29,24,45,22,25,37,44,33,35,22,15,21,20,19,13
New England Pats,Jakobie Keeney-James,WR,25,68,Normal,519,1,Massachusetts,"6'0""",190,0,0,0,0,0,91,93,87,63,62,30,23,18,13,79,76,69,72,71,71,71,71,74,45,42,20,29,20,40,10,10,27,28,25,21,23,11,17,14,19,15
New England Pats,Quintayvious Hutchins,REDG,23,67,Normal,431,0,Boston College,"6'3""",245,4370000,120000,910000,4,0,81,80,72,74,64,21,23,19,10,66,55,41,48,43,39,60,39,55,50,45,45,45,45,73,66,75,69,76,78,77,61,26,33,52,27,20
New England Pats,Namdi Obiazor,WILL,24,67,Normal,297,0,TCU,"6'3""",229,4370000,200000,930000,4,0,88,89,76,71,62,15,6,6,6,63,37,11,23,18,13,55,35,35,43,45,60,62,43,73,49,62,70,79,81,80,60,53,62,44,15,14
New England Pats,Dametrious Crownover,RT,24,67,Normal,280,0,Texas A&M,"6'7""",319,4370000,240000,940000,4,0,68,71,51,85,66,18,6,6,6,33,26,25,34,32,29,25,18,10,22,74,72,69,76,83,41,42,35,42,39,42,18,12,12,10,10,12
New England Pats,Ben Brown,C,28,66,Normal,155,5,Ole Miss,"6'5""",312,4130000,1890000,1960000,2,0,60,62,58,85,75,22,6,6,6,25,15,15,15,5,5,34,14,10,16,71,70,68,68,83,10,10,14,24,15,20,15,10,10,10,20,15
New England Pats,Tejhaun Palmer,WR,26,66,Normal,417,2,UAB,"6'1""",210,0,0,0,0,0,91,94,80,69,63,25,20,15,15,80,79,67,70,69,68,66,75,76,61,39,30,23,15,45,10,10,20,28,29,26,16,18,16,15,19,15
New England Pats,Marcellas Dial Jr,CB,25,66,Normal,439,2,South Carolina,"6'0""",190,0,0,0,0,0,91,90,78,62,66,27,17,9,8,67,65,27,26,16,11,57,63,69,42,25,16,15,14,62,26,33,59,66,70,74,62,66,64,67,22,21
New England Pats,John Saunders Jr,FS,24,65,Normal,246,1,Ole Miss,"6'2""",210,1000000,0,1000000,1,0,88,89,90,64,58,23,6,6,6,64,60,21,25,22,19,59,47,64,42,35,35,35,35,60,32,34,46,72,65,74,57,67,70,61,18,15
New England Pats,Eli Raridon,TE,22,65,Star,250,0,Notre Dame,"6'6""",245,5360000,1360000,1220000,4,0,85,90,78,74,56,28,20,15,10,77,81,63,61,58,53,73,65,68,65,60,61,59,60,63,20,18,23,25,27,29,25,16,17,19,31,28
New England Pats,Nick DeGennaro,WR,25,65,Normal,403,0,James Madison,"6'1""",196,0,0,0,0,0,92,90,84,61,50,66,54,53,51,85,76,67,65,67,68,70,72,76,48,47,19,32,33,38,28,29,39,40,46,45,31,31,35,30,29,25
New England Pats,Charles Woods,CB,26,65,Normal,383,2,SMU,"5'11""",185,0,0,0,0,0,86,85,87,55,68,21,20,14,13,70,65,32,30,28,23,65,63,68,54,35,31,27,21,64,34,29,45,70,53,52,65,68,69,72,14,15
New England Pats,Kobee Minor,CB,24,65,Normal,409,1,Memphis,"5'11""",188,0,0,0,0,0,87,90,78,55,68,20,12,29,27,64,58,26,23,24,24,50,44,68,25,35,25,35,25,40,30,24,43,68,50,48,69,64,69,67,24,23
New England Pats,Terrell Jennings,HB,25,65,Normal,310,1,Florida A&M,"6'1""",217,0,0,0,0,0,88,91,75,74,69,32,39,37,28,65,52,49,58,53,48,88,77,77,79,39,26,50,38,46,20,27,35,38,31,27,30,24,24,23,20,16
New England Pats,Leonard Taylor III,DT,24,65,Normal,322,2,Miami,"6'4""",303,0,0,0,0,0,68,75,58,84,65,10,15,10,5,28,24,16,15,10,5,33,44,27,25,30,28,33,28,77,72,76,73,71,75,73,67,25,32,30,26,20
New England Pats,Marcus Bryant,LT,24,64,Normal,288,1,Missouri,"6'7""",317,4190000,130000,1030000,3,0,68,73,66,85,65,22,6,6,6,23,29,18,16,5,5,34,10,10,25,69,70,69,71,81,11,10,24,21,22,28,29,27,14,10,14,13
New England Pats,Julian Ashby,LS,24,64,Normal,112,1,Vanderbilt,"6'1""",231,4190000,90000,1020000,3,0,74,83,72,68,60,29,10,11,10,45,47,34,47,40,35,62,51,45,45,51,51,45,41,56,32,32,37,52,50,22,34,17,20,15,24,24
New England Pats,Andrew Rupcich,LG,27,64,Normal,190,4,Culver-Stockton,"6'6""",325,1070000,0,1070000,1,0,61,68,53,85,70,21,8,6,5,25,15,12,10,7,5,22,9,10,19,67,70,70,69,80,31,21,21,22,25,32,21,10,10,9,12,10
New England Pats,Tommy DeVito,QB,28,64,Normal,352,3,Illinois,"6'2""",210,2750000,1220000,1550000,2,0,84,87,82,62,65,83,82,79,69,32,15,10,15,14,11,65,57,66,45,12,12,10,10,23,10,10,14,26,21,20,20,10,10,9,22,21
New England Pats,Casey Rogers,DT,27,64,Normal,289,2,Oregon,"6'4""",305,0,0,0,0,0,77,75,69,83,59,19,16,13,11,33,14,17,7,7,7,32,19,18,34,29,22,24,11,81,66,58,74,71,73,79,59,13,18,15,20,17
New England Pats,Eric Gregory,DT,25,64,Normal,294,1,Arkansas,"6'3""",319,0,0,0,0,0,68,74,62,86,56,20,6,6,6,35,20,15,15,7,5,37,16,20,32,45,45,45,45,83,69,61,75,72,76,77,54,16,21,17,16,14
New England Pats,Behren Morton,QB,24,62,Normal,446,0,Texas Tech,"6'1""",218,4370000,120000,910000,4,0,76,81,78,61,51,86,83,80,72,44,30,18,25,20,15,66,61,53,59,15,15,15,15,42,20,20,23,27,29,22,19,10,13,15,20,22
New England Pats,Jacob Rizy,C,24,62,Normal,187,0,Florida State,"6'5""",306,3010000,90000,880000,3,0,66,79,71,89,60,16,6,6,6,31,13,14,11,5,5,32,12,10,21,70,69,72,71,72,10,10,10,15,33,25,18,12,12,10,19,14
New England Pats,CJ Dippre,TE,24,62,Normal,202,1,Alabama,"6'5""",256,1840000,0,1000000,1,0,83,85,75,78,61,35,25,20,16,74,72,67,58,52,47,67,62,60,62,67,63,60,60,67,11,14,31,35,34,32,25,13,14,16,17,14
