Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Tennessee Titans,Cam Ward,QB,24,79,X-Factor,1488,1,Miami,"6'2""",219,4190000,44620000,11090000,3,0,82,85,83,66,72,93,89,83,84,49,33,25,35,17,19,65,63,62,41,32,33,26,36,30,38,39,40,24,35,34,32,33,35,33,24,28
Tennessee Titans,Carnell Tate,WR,21,79,Star,662,0,Ohio State,"6'2""",192,17460000,33640000,9290000,4,0,91,90,89,68,82,31,25,20,15,87,86,79,78,81,80,74,75,80,53,47,35,23,23,46,15,18,22,24,25,21,22,24,23,17,29,25
Tennessee Titans,Keldric Faulk,LEDG,21,79,Star,876,0,Auburn,"6'6""",276,5720000,8840000,3090000,4,0,83,82,76,84,74,35,20,18,10,37,42,18,17,15,10,51,45,46,41,45,45,45,45,87,77,73,85,86,87,88,75,21,25,41,27,20
Tennessee Titans,John Franklin-Myers,LEDG,29,78,Normal,465,8,Stephen F. Austin,"6'4""",288,44840000,18090000,14950000,3,0,77,79,71,90,85,20,9,9,9,38,15,15,15,8,4,26,24,31,32,45,45,45,45,88,74,81,81,79,82,84,82,25,33,25,16,12
Tennessee Titans,Amani Hooker,SS,28,78,Normal,309,7,Iowa,"5'11""",210,34000000,17090000,11950000,3,0,87,89,87,62,86,42,34,28,24,78,70,35,37,33,24,65,55,74,32,35,35,35,35,58,45,55,52,72,73,80,83,68,74,65,55,44
Tennessee Titans,Cody Barton,MIKE,29,78,Normal,358,7,Utah,"6'2""",237,14820000,6180000,8230000,2,0,85,85,82,78,83,22,6,6,6,74,50,31,29,24,18,49,38,55,39,45,45,45,45,78,61,55,70,86,85,78,80,60,72,50,16,20
Tennessee Titans,Jermaine Johnson II,REDG,27,78,Normal,492,4,Florida State,"6'5""",254,19770000,6680000,13410000,1,0,85,88,81,82,76,21,6,6,6,48,27,23,19,12,9,44,28,43,42,45,46,45,44,87,79,74,78,85,81,84,78,32,43,26,17,15
Tennessee Titans,Zach Ertz,TE,35,78,Normal,355,13,Stanford,"6'5""",250,4160000,0,4160000,1,0,82,78,78,74,91,42,15,10,6,81,86,79,74,66,62,80,69,73,69,55,52,62,61,68,10,10,44,36,36,12,17,19,18,10,22,22
Tennessee Titans,Joey Slye,K,30,77,Normal,267,7,Virginia Tech,"5'11""",213,1500000,500000,2000000,1,0,71,72,61,66,60,29,31,30,24,35,12,12,10,10,10,40,15,21,15,19,10,16,10,10,10,10,24,29,31,11,10,12,12,10,98,84
Tennessee Titans,Tommy Townsend,P,29,77,Normal,242,6,Florida,"6'1""",191,3660000,1340000,2100000,2,0,81,83,64,43,64,58,49,41,33,20,15,15,15,15,15,40,12,10,10,14,14,11,11,14,10,10,32,23,35,12,28,16,24,10,95,83
Tennessee Titans,Jacob Martin,REDG,30,76,Normal,503,8,Temple,"6'2""",242,5480000,3520000,3500000,2,0,86,84,79,77,82,23,6,6,6,48,28,25,15,5,5,50,22,37,34,45,45,45,45,69,66,78,75,79,78,78,79,38,43,31,17,11
Tennessee Titans,Chimere Dike,WR,24,76,Star,756,1,Florida,"6'1""",196,4290000,1080000,1370000,3,0,94,94,88,65,80,11,21,10,14,87,81,72,74,76,77,73,69,75,37,51,27,26,24,50,31,31,38,43,49,40,39,53,47,26,20,18
Tennessee Titans,Anthony Hill Jr.,MIKE,21,76,Superstar,663,0,Texas,"6'2""",238,5740000,2360000,1470000,4,0,93,91,82,73,73,32,6,6,6,65,61,15,25,20,15,57,36,50,46,45,54,50,48,72,58,57,73,83,85,82,80,62,69,47,14,13
Tennessee Titans,Tony Adams,SS,27,76,Normal,400,4,Illinois,"6'0""",205,1210000,800000,2010000,1,0,89,93,83,62,75,25,15,10,10,68,54,41,43,42,39,59,51,72,42,35,35,35,35,54,25,33,48,75,65,77,77,77,75,67,15,11
Tennessee Titans,Keeanu Benton,DT,25,76,Normal,373,3,Wisconsin,"6'4""",309,4720000,0,4720000,1,0,70,75,69,89,79,19,6,6,6,46,36,15,15,7,6,38,10,25,35,45,45,40,40,87,81,67,76,77,84,84,78,15,21,10,13,10
Tennessee Titans,Kevin Winston Jr,FS,22,75,Star,539,1,Penn State,"6'2""",213,5040000,1280000,1450000,3,0,89,94,84,64,69,24,6,6,6,66,59,21,24,14,12,62,56,65,52,35,35,35,35,55,38,40,58,86,78,83,70,62,71,70,20,17
Tennessee Titans,Joshua Williams,CB,26,75,Normal,467,4,Fayetteville State,"6'3""",193,5730000,2200000,3060000,2,0,92,93,86,59,76,30,6,6,6,71,66,43,40,37,35,64,62,72,42,35,35,34,34,55,32,38,46,70,60,66,73,70,75,76,14,13
Tennessee Titans,Oluwafemi Oladejo,REDG,22,74,Star,627,1,UCLA,"6'3""",261,5640000,2760000,1910000,3,0,85,87,83,81,73,26,20,15,10,55,47,16,17,10,5,51,32,37,32,45,45,45,45,81,75,74,77,80,80,81,72,49,57,41,27,24
Tennessee Titans,Dan Moore,LT,27,73,Normal,306,5,Texas A&M,"6'5""",315,54460000,27500000,26340000,3,0,64,64,64,88,83,13,6,6,6,27,15,12,13,5,5,36,8,10,35,77,76,74,72,83,21,16,29,25,36,31,31,12,13,10,19,12
Tennessee Titans,Cole Van Lanen,LT,28,73,Normal,426,5,Wisconsin,"6'4""",312,2490000,0,2490000,1,0,67,78,71,79,71,30,6,6,6,22,15,14,15,5,5,22,8,10,23,78,81,78,79,83,25,15,35,29,26,22,21,13,15,10,14,10
Tennessee Titans,Gunnar Helm,TE,23,72,Normal,416,1,Texas,"6'5""",241,4190000,960000,1240000,3,0,78,80,79,74,79,21,13,7,15,82,77,69,67,63,60,71,65,65,66,60,61,59,60,62,40,34,44,45,41,34,21,24,24,10,25,20
Tennessee Titans,Fernando Carmona,LG,24,72,Star,469,0,Arkansas,"6'5""",316,4370000,560000,1020000,4,0,65,65,67,86,72,16,6,6,6,37,38,25,34,28,22,24,10,10,27,76,77,80,74,87,10,10,15,24,31,29,23,14,16,10,21,25
Tennessee Titans,Cordell Volson,RG,28,72,Normal,271,4,North Dakota State,"6'6""",315,1450000,1000000,2450000,1,0,63,69,55,85,78,25,10,8,6,37,35,33,34,31,28,44,30,33,40,78,78,70,73,79,38,37,42,42,42,40,39,15,20,10,40,37
Tennessee Titans,Nazeeh Johnson,CB,28,72,Normal,463,4,Marshall,"5'10""",199,1080000,0,1080000,1,0,92,93,84,56,73,25,15,10,10,68,58,24,36,31,26,61,63,72,52,35,35,30,30,59,40,46,52,71,55,72,75,69,73,64,15,14
Tennessee Titans,Marcus Harris,CB,25,71,Normal,514,1,California,"5'11""",188,4150000,240000,1060000,3,0,93,92,79,59,63,13,16,12,7,74,67,31,31,30,29,60,44,67,25,33,25,35,25,50,27,26,48,73,71,57,62,73,69,68,23,23
Tennessee Titans,Nick Singleton,HB,22,71,Normal,431,0,Penn State,"6'0""",219,4370000,440000,990000,4,0,93,94,87,78,67,28,22,18,15,70,62,50,64,56,49,89,76,79,73,44,33,50,33,46,15,16,25,23,24,23,27,16,24,25,26,23
Tennessee Titans,K.J. Osborn,WR,29,71,Normal,370,6,Miami,"5'11""",203,1210000,0,1210000,1,0,88,89,82,64,76,29,15,10,6,86,83,74,76,76,73,75,73,79,50,44,32,37,20,45,10,10,39,41,39,35,14,12,17,16,18,12
Tennessee Titans,Daniel Bellinger,TE,25,71,Normal,232,4,San Diego State,"6'5""",253,15970000,7980000,5130000,3,0,84,88,78,79,73,25,15,10,6,84,77,68,67,60,54,74,57,63,64,62,61,61,57,66,34,31,49,55,44,40,39,23,31,24,16,16
Tennessee Titans,Mohamoud Diabate,WILL,25,71,Normal,324,3,Utah,"6'4""",225,1140000,210000,1350000,1,0,87,86,79,69,72,26,6,6,6,49,45,23,15,9,7,47,34,55,45,45,45,35,35,68,62,69,71,82,82,88,72,53,60,41,15,16
Tennessee Titans,Kalel Mullings,HB,23,70,Normal,377,1,Michigan,"6'2""",226,3890000,210000,1050000,3,0,87,91,79,79,66,42,37,32,25,61,48,41,51,44,35,93,78,76,83,45,32,50,49,50,46,40,63,70,62,62,23,55,62,53,26,30
Tennessee Titans,Jackson Slater,RG,23,69,Normal,303,2,Sacramento State,"6'3""",311,4190000,360000,1090000,3,0,72,72,61,89,69,24,5,5,5,25,24,15,13,5,5,29,8,11,26,74,72,70,72,81,35,33,36,31,35,22,24,12,14,10,17,12
Tennessee Titans,Austin Schlottmann,C,30,69,Normal,177,8,TCU,"6'6""",300,4980000,2020000,3000000,2,0,69,74,57,86,77,17,6,6,6,36,20,32,16,10,8,29,5,10,15,72,66,73,71,79,10,10,25,31,35,15,10,12,12,10,20,21
Tennessee Titans,Xavier Restrepo,WR,24,69,Normal,489,1,Miami,"5'10""",202,1930000,0,880000,2,0,84,85,89,61,70,47,33,29,23,82,79,67,76,73,70,70,71,76,49,46,21,25,27,44,29,30,37,40,36,37,34,38,43,27,28,24
Tennessee Titans,Jackie Marshall,DT,23,68,Normal,340,0,Baylor,"6'2""",293,4370000,320000,960000,4,0,76,81,62,87,66,12,6,6,6,34,29,25,18,16,3,35,14,32,46,45,45,45,45,85,72,64,74,75,77,79,64,25,24,29,11,22
Tennessee Titans,Andre James,C,29,68,Star,298,7,UCLA,"6'4""",300,1080000,0,1080000,1,0,66,67,56,83,71,25,6,6,6,29,15,16,15,5,5,37,7,10,20,72,70,78,75,83,25,15,39,29,32,20,20,13,15,10,22,21
Tennessee Titans,James Williams Sr,MIKE,23,67,Normal,265,2,Miami,"6'4""",231,4010000,90000,1090000,2,0,84,89,79,71,67,35,34,27,24,69,71,42,33,28,23,65,62,66,65,35,35,35,35,67,54,47,57,78,71,88,65,69,71,81,15,14
Tennessee Titans,Micah Robinson,CB,24,67,Normal,483,1,Tulane,"5'11""",183,0,0,0,0,0,92,94,79,58,64,22,15,13,10,75,70,26,20,20,17,65,45,74,27,35,25,35,25,40,25,23,48,74,64,49,63,65,67,65,21,29
Tennessee Titans,Andre Fuller,CB,24,67,Normal,483,0,Toledo,"6'1""",200,0,0,0,0,0,89,92,84,64,60,24,6,6,6,65,61,30,26,28,23,57,55,71,32,35,35,35,35,48,36,40,46,68,57,59,58,72,66,71,16,14
Tennessee Titans,Jude McAtamney,K,26,66,Normal,191,2,Rutgers,"6'2""",205,0,0,0,0,0,73,72,66,47,50,29,34,32,27,33,15,12,10,10,10,32,5,10,10,12,12,16,15,14,10,10,13,15,31,12,10,9,11,10,89,76
Tennessee Titans,Morgan Cox,LS,40,65,Normal,72,17,Tennessee,"6'4""",233,1300000,180000,1480000,1,0,70,61,61,73,73,22,10,10,10,58,42,25,47,40,35,67,26,14,33,50,40,56,50,57,56,55,63,63,63,59,29,15,20,15,29,18
Tennessee Titans,Pat Coogan,C,23,65,Normal,234,0,Indiana,"6'5""",310,4370000,240000,940000,4,0,66,63,57,82,67,17,6,6,6,36,14,12,10,5,5,33,10,17,36,74,73,74,73,79,23,22,43,32,36,37,37,16,13,10,18,18
Tennessee Titans,Austin Deculus,LT,27,65,Normal,266,4,LSU,"6'5""",321,1140000,50000,1190000,1,0,69,76,50,84,74,18,6,6,6,19,17,13,20,16,8,24,7,16,26,72,74,64,67,81,10,10,29,21,27,35,20,8,9,10,19,16
Tennessee Titans,Bryce Oliver,WR,26,65,Normal,383,2,Youngstown State,"6'1""",214,0,0,0,0,0,87,86,80,60,68,30,15,10,6,79,78,64,70,69,68,70,75,77,57,48,31,31,28,44,10,10,27,28,29,26,14,10,10,10,17,15
Tennessee Titans,Demani Richardson,SS,25,65,Normal,310,2,Texas A&M,"6'1""",214,0,0,0,0,0,86,92,78,64,65,27,20,16,13,67,65,34,40,38,24,62,56,72,47,35,35,33,33,59,36,48,52,78,69,76,63,62,66,65,25,24
Tennessee Titans,Hendon Hooker,QB,28,64,Normal,430,3,Tennessee,"6'3""",221,2400000,0,1140000,2,0,86,90,86,67,35,89,80,77,73,44,18,21,28,20,16,53,72,75,52,23,18,15,17,28,10,10,21,25,21,19,16,9,14,10,18,14
Tennessee Titans,Joe Giles-Harris,SAM,29,64,Normal,152,7,Duke,"6'2""",234,1300000,0,1300000,1,0,82,80,78,69,60,25,6,6,6,53,47,33,27,24,20,45,37,45,43,45,45,45,45,81,61,62,70,80,81,82,58,48,57,31,18,13
Tennessee Titans,Garrett Dellinger,RG,24,64,Normal,267,1,LSU,"6'5""",320,0,0,0,0,0,67,77,63,88,65,22,6,6,6,26,32,12,12,5,5,24,13,10,24,68,68,67,67,78,10,10,25,25,18,24,22,10,11,10,18,15
Tennessee Titans,Loren Strickland,SS,26,64,Normal,271,2,Ball State,"5'9""",202,0,0,0,0,0,87,90,85,62,63,25,6,6,6,65,62,21,25,17,10,58,32,68,29,35,35,35,35,56,37,46,54,75,63,73,61,61,66,66,17,12
Tennessee Titans,Rashad Wisdom,FS,25,64,Normal,286,2,UTSA,"5'9""",210,0,0,0,0,0,87,92,87,57,61,25,23,12,10,68,64,27,28,18,10,63,66,74,66,23,23,20,20,56,33,39,56,73,67,77,66,52,63,64,13,13
Tennessee Titans,Brandon Crenshaw-Dickson,RT,25,62,Normal,171,1,Florida,"6'7""",316,1840000,0,1000000,1,0,61,63,60,86,59,12,8,6,6,19,18,12,17,5,5,25,12,10,25,68,67,70,68,78,13,10,24,23,25,25,14,11,15,10,16,11
Tennessee Titans,Jack Cochrane,SAM,27,62,Normal,142,4,South Dakota,"6'3""",236,1210000,0,1210000,1,0,83,89,74,70,51,35,29,26,24,62,50,45,47,44,39,63,52,61,52,45,45,50,45,67,45,51,62,82,78,74,55,49,62,36,21,15
Tennessee Titans,David Martin-Robinson,TE,26,62,Normal,261,2,Temple,"6'3""",247,0,0,0,0,0,85,87,81,70,52,20,25,20,14,78,75,64,60,54,52,72,65,68,65,60,56,60,56,68,10,10,39,37,39,30,18,14,21,17,21,19
Tennessee Titans,Drew Moss,LG,23,62,Normal,230,1,Colorado State,"6'3""",303,0,0,0,0,0,72,80,63,84,57,12,6,6,6,21,14,15,13,5,5,27,9,11,22,69,67,68,66,77,10,10,28,29,24,23,15,11,12,10,13,14
Tennessee Titans,Dorian Mausi Jr,WILL,24,62,Normal,240,1,Auburn,"6'1""",234,0,0,0,0,0,83,83,77,68,61,21,6,6,6,53,52,18,24,19,14,57,35,55,47,45,45,45,45,70,48,51,63,79,78,77,58,54,60,45,27,21
Tennessee Titans,Jaren Kanak,TE,22,60,Normal,242,0,Oklahoma,"6'2""",234,0,0,0,0,0,88,88,77,76,56,54,39,34,30,79,75,60,58,51,46,68,63,65,63,55,56,55,55,57,47,43,55,62,66,66,61,56,62,52,25,30
