Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
San Francisco Niners,Ashtyn Davis,FS,29,73,Normal,363,6,California,"6'1""",202,1080000,0,1080000,1,0,92,92,88,60,76,37,6,6,14,74,68,29,44,35,30,64,61,78,47,35,33,30,33,63,26,32,49,71,61,83,75,68,73,64,18,17
San Francisco Niners,Jake Tonges,TE,27,73,Normal,364,4,California,"6'4""",240,2400000,3820000,2050000,2,0,86,88,81,73,77,36,37,33,29,84,80,67,69,67,61,75,51,68,66,59,54,58,57,56,15,17,29,38,35,38,26,15,20,15,20,22
San Francisco Niners,Keion White,REDG,27,73,Normal,482,3,Georgia Tech,"6'5""",285,5110000,1980000,1810000,1,0,82,81,75,85,66,20,7,6,5,61,66,51,53,49,41,65,51,51,54,50,50,47,47,86,76,68,74,84,84,85,64,32,41,41,15,15
San Francisco Niners,Isaac Guerendo,HB,26,72,Normal,359,2,Louisville,"6'0""",221,4010000,690000,1240000,2,0,92,92,84,71,72,23,20,15,10,68,49,55,66,62,60,88,74,79,72,33,19,55,35,33,10,10,39,47,40,40,27,29,36,35,20,18
San Francisco Niners,Nick Martin,WILL,23,72,Normal,346,1,Oklahoma State,"6'0""",221,4920000,1550000,1480000,3,0,88,93,79,74,73,22,6,6,6,60,54,27,29,26,23,68,43,61,47,45,45,45,45,73,55,61,71,83,79,76,71,58,63,48,23,21
San Francisco Niners,Jacob Cowing,WR,25,71,Normal,466,2,Arizona,"5'8""",168,3560000,530000,1200000,2,0,93,93,83,52,52,25,25,20,15,79,77,74,77,76,76,71,73,81,49,36,17,25,12,34,10,10,24,27,26,21,17,17,25,15,19,19
San Francisco Niners,Darrick Forrest,FS,27,71,Normal,321,5,Cincinnati,"5'11""",200,1210000,0,1210000,1,0,90,92,85,67,66,24,14,12,10,73,68,47,36,34,32,55,49,69,37,35,35,35,35,62,37,44,56,79,73,86,65,66,70,67,18,17
San Francisco Niners,Robert Jones,RG,27,71,Normal,275,5,Middle Tennessee State,"6'4""",325,1300000,360000,1660000,1,0,64,67,48,88,81,15,6,6,6,24,12,12,10,5,5,37,32,20,34,74,72,73,74,84,15,10,35,27,32,42,10,10,11,10,22,20
San Francisco Niners,Tatum Bethune,MIKE,25,70,Normal,454,2,Florida State,"6'0""",227,0,0,0,0,0,81,87,83,67,73,20,31,23,21,67,60,23,15,10,10,55,40,64,50,42,35,30,25,68,54,64,67,82,81,80,73,63,69,63,16,14
San Francisco Niners,Jordan Watkins,WR,24,69,Normal,404,1,Ole Miss,"5'11""",196,4190000,640000,1160000,3,0,93,93,82,66,68,29,25,22,15,84,75,67,70,71,73,75,70,71,45,39,18,20,26,36,28,29,36,40,42,33,35,60,32,25,30,22
San Francisco Niners,CJ West,DT,24,69,Normal,300,1,Indiana,"6'1""",316,4190000,1000000,1250000,3,0,74,77,64,84,67,25,15,10,8,19,18,17,17,15,12,40,23,20,29,45,45,45,45,83,75,62,79,76,75,76,66,13,16,12,24,16
San Francisco Niners,Jon Weeks,LS,40,68,Normal,101,16,Baylor,"5'10""",242,1300000,180000,1480000,1,0,69,71,68,69,68,40,12,12,12,64,44,21,41,36,31,65,20,21,33,47,40,55,50,55,59,55,66,65,67,67,55,26,34,21,29,18
San Francisco Niners,Connor Colby,LG,23,68,Normal,296,1,Iowa,"6'6""",309,4190000,80000,1020000,3,0,69,73,66,84,72,17,6,6,6,32,13,15,15,6,6,28,10,26,26,75,74,70,70,80,10,10,20,25,28,34,30,10,10,10,16,19
San Francisco Niners,Jaden Dugger,MIKE,22,68,Normal,323,0,UL Lafayette,"6'5""",242,4370000,480000,1000000,4,0,86,89,83,71,68,11,6,6,6,61,64,33,45,43,41,56,33,46,43,48,67,62,43,73,55,61,66,82,80,78,67,66,62,47,17,18
San Francisco Niners,Enrique Cruz Jr.,RT,23,68,Normal,306,0,Kansas,"6'6""",313,4370000,360000,970000,4,0,74,76,62,85,69,11,6,6,6,20,14,15,14,5,5,26,18,10,25,73,71,72,77,79,40,41,33,35,35,41,19,15,14,10,10,12
San Francisco Niners,Brenden Rice,WR,24,68,Normal,526,2,USC,"6'3""",210,0,0,0,0,0,89,90,84,61,60,38,25,20,15,79,81,70,77,76,72,71,73,76,44,46,20,27,21,41,11,13,20,36,20,27,22,21,16,21,23,17
San Francisco Niners,Carver Willis,LG,24,67,Normal,243,0,Washington,"6'5""",303,4370000,1040000,1140000,4,0,69,66,63,83,58,25,35,32,28,28,26,24,24,20,14,25,14,10,29,77,71,72,72,81,10,10,22,21,27,40,21,11,12,10,10,12
San Francisco Niners,Vederian Lowe,LT,27,67,Normal,238,4,Illinois,"6'6""",320,3000000,6240000,2290000,2,0,64,74,56,82,79,19,6,6,6,50,16,13,32,15,5,24,13,20,28,74,71,75,71,85,24,21,33,31,29,37,25,8,9,10,12,11
San Francisco Niners,Jaylan Ford,MIKE,24,67,Normal,363,2,Texas,"6'3""",242,0,0,0,0,0,82,84,81,73,69,24,11,9,6,73,67,15,24,21,14,64,42,61,51,45,40,35,30,80,64,60,76,79,79,85,66,54,57,52,24,21
San Francisco Niners,Jalen Graham,SAM,25,66,Normal,229,3,Purdue,"6'3""",220,1140000,0,1140000,1,0,84,90,75,65,67,54,48,45,41,66,63,32,30,24,19,50,45,63,45,25,25,25,25,66,39,46,65,82,77,79,68,49,65,55,20,15
San Francisco Niners,Justin Rogers,DT,25,66,Normal,347,2,Auburn,"6'3""",346,0,0,0,0,0,59,64,52,87,54,26,6,6,6,40,18,13,16,8,4,42,22,27,29,45,45,45,45,85,65,64,77,75,84,81,57,16,27,15,18,12
San Francisco Niners,Luke Farrell,TE,28,65,Normal,173,5,Ohio State,"6'5""",250,4210000,9820000,3300000,2,0,77,79,78,77,64,25,15,10,6,78,73,65,63,56,49,75,54,56,65,64,64,61,60,67,17,12,44,43,45,44,18,12,17,19,24,19
San Francisco Niners,Kobe Hudson,WR,24,65,Normal,409,1,UCF,"6'1""",200,0,0,0,0,0,87,88,77,64,68,39,23,20,15,76,78,69,70,70,72,74,70,76,41,42,23,26,22,39,29,31,34,37,32,28,37,25,34,23,27,23
San Francisco Niners,Kevin Knowles,CB,23,64,Normal,383,1,Florida State,"5'10""",190,0,0,0,0,0,90,93,82,54,54,25,6,6,6,64,63,23,22,12,12,59,45,71,31,35,35,35,35,42,26,33,44,70,54,57,52,66,67,70,15,18
San Francisco Niners,Kurtis Rourke,QB,25,63,Normal,602,1,Indiana,"6'4""",220,0,0,0,0,0,76,78,75,67,67,90,80,75,71,49,18,27,18,18,17,59,57,52,45,23,33,24,35,30,28,30,30,24,35,30,48,20,21,17,25,30
San Francisco Niners,Myles Purchase,CB,23,63,Normal,352,1,Iowa State,"5'11""",205,0,0,0,0,0,89,92,71,61,57,25,6,6,6,64,62,24,22,19,17,55,49,70,30,35,35,30,30,48,29,35,43,72,50,57,56,69,68,69,14,13
San Francisco Niners,Jared Bartlett,WILL,25,63,Normal,257,1,Cincinnati,"6'2""",237,0,0,0,0,0,84,90,81,71,59,23,6,6,6,54,47,20,15,24,15,52,35,51,51,45,45,45,45,71,51,54,63,80,77,78,57,54,61,46,20,11
San Francisco Niners,C.J. Ravenell,DT,26,63,Normal,268,2,Missouri Western State,"6'5""",300,0,0,0,0,0,70,75,60,82,59,20,6,6,6,36,22,15,15,7,5,33,18,17,28,45,45,45,45,85,68,62,73,69,78,77,57,17,23,15,14,22
San Francisco Niners,Brett Toth,C,30,62,Normal,120,7,Army,"6'6""",304,1210000,1280000,2490000,1,0,67,68,67,81,68,30,6,6,6,33,15,15,15,15,15,40,8,10,25,72,70,66,65,79,10,10,20,24,32,24,15,12,15,10,20,15
San Francisco Niners,Maema Njongmeta,MIKE,25,62,Normal,238,2,Wisconsin,"6'0""",232,0,0,0,0,0,80,84,73,66,64,23,6,6,6,53,41,20,10,6,5,46,23,37,30,45,45,45,45,77,48,44,65,78,79,83,67,52,63,49,18,14
San Francisco Niners,Andrew Meyer,C,26,62,Normal,224,2,UTEP,"6'3""",295,0,0,0,0,0,70,73,52,86,58,17,6,6,6,22,13,10,12,7,5,21,8,10,25,69,71,72,73,79,10,10,29,33,25,30,10,10,10,10,10,10
