Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Cincinnati Bengals,Dax Hill,CB,25,78,Star,546,4,Michigan,"6'0""",195,19640000,5300000,12680000,3,0,92,94,95,56,74,22,12,10,8,71,66,30,33,30,27,63,55,73,45,35,35,35,35,56,40,53,52,75,67,78,73,76,76,72,18,15
Cincinnati Bengals,Calvin Ridley,WR,31,78,Normal,389,8,Alabama,"6'1""",190,5170000,0,5170000,1,0,92,93,91,59,76,32,28,23,18,82,86,80,76,78,75,75,74,88,30,49,28,30,15,44,10,10,24,33,29,20,17,17,25,24,19,16
Cincinnati Bengals,Mike Gesicki,TE,30,77,Normal,355,8,Penn State,"6'6""",245,16000000,9400000,7580000,2,0,84,87,86,76,70,50,15,10,6,88,88,74,70,66,64,79,70,78,76,58,55,57,51,66,10,10,32,37,30,38,20,10,15,17,18,14
Cincinnati Bengals,Amarius Mims,RT,23,77,Star,450,2,Georgia,"6'8""",350,4730000,10610000,4180000,2,0,70,73,70,91,82,13,12,11,6,49,51,44,35,31,24,48,30,43,50,77,79,78,80,86,42,31,45,42,35,45,28,12,11,15,34,26
Cincinnati Bengals,Kyle Dugger,SS,30,77,Normal,407,6,Lenoir-Rhyne,"6'2""",220,1210000,180000,1390000,1,0,88,87,86,77,78,25,10,6,6,75,64,26,40,32,29,70,60,78,49,35,35,35,35,82,48,53,72,83,71,88,75,69,73,75,18,13
Cincinnati Bengals,Jordan Battle,SS,25,77,Star,490,3,Alabama,"6'1""",215,21290000,10580000,3880000,6,0,88,92,77,63,79,34,27,21,14,72,71,35,38,33,25,65,70,70,47,35,35,25,35,64,34,40,66,85,73,85,79,67,77,70,15,15
Cincinnati Bengals,Orlando Brown Jr,LT,30,76,Star,398,8,Oklahoma,"6'8""",350,20020000,33960000,19290000,3,0,59,56,57,94,87,25,6,6,6,23,12,12,12,12,12,28,14,11,39,76,79,75,77,90,10,10,32,18,33,36,15,12,15,10,19,13
Cincinnati Bengals,Shemar Stewart,REDG,22,76,X-Factor,859,1,Texas A&M,"6'5""",267,4190000,14760000,4300000,3,0,91,91,86,87,72,19,7,6,5,40,21,15,15,8,7,42,30,42,34,45,45,45,45,85,77,72,77,81,72,82,70,17,24,29,21,20
Cincinnati Bengals,Ted Karras,C,33,76,Normal,275,10,Illinois,"6'4""",310,7050000,3860000,4500000,2,0,68,60,51,86,79,29,6,6,6,26,23,18,22,12,6,31,6,10,25,75,75,82,82,82,31,27,29,37,30,67,10,12,12,10,25,21
Cincinnati Bengals,Tress Way,P,36,76,Normal,210,13,Oklahoma,"6'1""",220,1760000,0,1760000,1,0,72,72,61,44,68,54,54,50,47,45,12,12,10,10,10,51,10,10,10,14,14,11,11,14,10,10,10,25,29,12,19,13,27,10,92,75
Cincinnati Bengals,Samaje Perine,HB,30,75,Normal,309,10,Oklahoma,"5'11""",240,2800000,800000,2000000,1,0,86,90,79,84,76,31,28,23,19,73,45,41,64,55,45,95,78,78,84,54,44,61,37,53,10,10,37,45,40,42,21,15,13,10,20,22
Cincinnati Bengals,Kris Jenkins Jr,DT,24,75,Star,488,2,Michigan,"6'3""",310,5300000,2530000,2130000,2,0,75,80,67,87,70,22,13,10,7,46,38,12,10,5,3,44,35,38,50,45,45,40,40,86,72,66,79,78,84,82,72,24,28,20,24,23
Cincinnati Bengals,Ar'Darius Washington,CB,26,75,Normal,461,5,TCU,"5'8""",176,3370000,0,3370000,1,0,84,86,80,57,83,27,24,20,15,71,71,12,30,25,15,59,50,73,30,35,35,35,35,52,25,30,48,82,68,74,84,77,81,62,10,11
Cincinnati Bengals,Drake Thomas,MIKE,26,75,Normal,375,3,N.C. State,"5'11""",228,2790000,0,2790000,1,0,82,87,80,66,78,27,15,11,10,57,50,16,23,13,6,53,25,51,48,45,45,35,35,68,45,54,69,87,83,81,82,61,73,46,24,22
Cincinnati Bengals,Demetrius Knight Jr,WILL,26,74,Star,420,1,South Carolina,"6'2""",240,5790000,3170000,2030000,3,0,86,87,80,72,75,35,31,28,25,65,59,32,34,31,26,63,37,55,43,45,45,45,45,76,62,65,74,83,83,86,75,59,65,47,22,20
Cincinnati Bengals,Dalton Risner,RG,31,74,Normal,266,7,Kansas State,"6'5""",312,1650000,2070000,3720000,1,0,69,62,60,86,81,26,6,6,6,31,16,15,15,6,5,34,10,19,27,76,73,78,80,85,31,24,36,42,44,41,29,12,12,10,18,12
Cincinnati Bengals,Myles Murphy,LEDG,24,74,Star,512,3,Clemson,"6'5""",275,6420000,6130000,3990000,1,0,88,90,77,82,68,51,42,32,27,40,35,16,15,8,7,45,25,39,42,45,45,40,40,88,78,65,74,80,79,85,65,28,37,31,15,14
Cincinnati Bengals,Dennis Gardeck,SAM,32,74,Normal,311,8,Sioux Falls,"6'0""",232,1930000,0,1930000,1,0,86,85,73,81,74,28,6,6,6,50,37,15,14,10,6,45,20,44,37,45,45,45,45,78,70,77,76,84,82,77,72,50,59,34,14,17
Cincinnati Bengals,Dylan Fairchild,LG,23,73,Star,413,1,Georgia,"6'5""",318,5100000,1290000,1450000,3,0,71,78,60,86,77,23,6,6,6,27,25,12,14,12,10,39,18,16,26,76,76,76,76,83,37,34,43,30,18,43,25,11,10,10,19,12
Cincinnati Bengals,Tacario Davis,CB,22,73,Normal,538,0,Washington,"6'4""",194,5500000,1720000,1310000,4,0,92,90,89,58,73,21,6,6,6,63,62,45,49,46,43,61,52,68,33,35,35,35,35,50,39,36,49,74,63,64,73,73,68,72,15,13
Cincinnati Bengals,Andrei Iosivas,WR,26,73,Normal,371,3,Princeton,"6'3""",210,6360000,130000,3700000,1,0,92,91,89,67,76,30,20,15,10,82,78,66,74,75,77,73,76,75,50,34,18,22,19,35,10,11,28,31,28,22,15,10,10,16,24,21
Cincinnati Bengals,Joe Flacco,QB,41,73,Normal,568,18,Delaware,"6'6""",245,1300000,4690000,3330000,1,0,75,70,68,66,75,89,87,83,79,31,12,12,10,10,10,59,40,44,40,15,20,15,25,30,10,10,24,30,29,12,15,15,20,10,25,24
Cincinnati Bengals,Josh Oliver,TE,29,73,Normal,348,7,San Jose State,"6'5""",259,2060000,0,2060000,1,0,85,83,77,75,68,24,15,10,6,84,79,65,67,61,56,76,59,60,69,71,69,61,59,73,26,32,48,49,47,46,33,17,26,23,20,15
Cincinnati Bengals,Josh Newton,CB,25,72,Normal,520,2,TCU,"5'11""",190,4010000,330000,1150000,2,0,89,90,85,61,68,31,29,24,19,76,72,57,55,56,51,63,65,75,33,35,35,30,25,54,32,38,43,70,55,61,66,77,69,75,15,18
Cincinnati Bengals,Tahj Brooks,HB,24,72,Normal,439,1,Texas Tech,"5'9""",220,4190000,210000,1050000,3,0,88,92,87,68,67,21,16,17,25,70,50,55,61,57,51,91,81,79,73,41,33,52,46,44,28,23,35,37,35,29,37,24,27,26,24,23
Cincinnati Bengals,Colbie Young,WR,24,71,Normal,522,0,Georgia,"6'5""",218,4370000,760000,1070000,4,0,89,90,85,67,70,32,24,19,15,80,81,76,72,75,74,72,77,77,56,53,29,26,24,46,17,17,23,25,22,21,21,21,23,25,29,25
Cincinnati Bengals,Barrett Carter,MIKE,23,70,Normal,316,1,Clemson,"6'0""",231,4190000,960000,1240000,3,0,85,90,76,72,73,23,6,6,6,61,55,28,30,27,24,68,43,61,47,45,45,45,45,72,54,61,67,83,83,80,69,57,63,46,22,18
Cincinnati Bengals,Connor Lew,C,21,70,Normal,329,0,Auburn,"6'4""",310,4370000,1040000,1140000,4,0,68,75,59,87,74,17,6,6,6,35,13,14,10,5,5,24,10,18,31,76,72,77,74,79,26,27,43,35,38,34,33,15,11,10,14,17
Cincinnati Bengals,Jack Browning,P,24,70,Normal,243,2,San Diego State,"5'11""",190,0,0,0,0,0,77,74,59,40,53,32,32,26,23,24,15,14,16,14,12,24,10,24,10,17,16,12,12,12,10,10,19,23,22,16,17,11,12,10,95,74
Cincinnati Bengals,Erick All Jr,TE,25,69,Normal,310,2,Iowa,"6'5""",255,3560000,770000,1260000,2,0,86,87,83,72,61,24,15,10,6,81,76,65,66,62,64,73,66,67,67,60,58,58,56,63,10,10,41,42,46,48,16,16,22,19,19,12
Cincinnati Bengals,Cedric Johnson,REDG,23,69,Normal,453,2,Ole Miss,"6'3""",264,3810000,130000,1100000,2,0,85,89,69,79,68,23,6,6,6,43,28,13,12,7,3,38,20,19,32,45,45,45,45,81,68,72,74,77,76,75,67,40,46,21,16,10
Cincinnati Bengals,Russ Yeast,FS,27,69,Normal,283,4,Kansas State,"5'10""",195,1140000,0,1140000,1,0,86,90,89,62,71,25,15,10,10,67,60,30,25,23,18,59,57,73,46,30,30,30,30,46,43,54,47,73,62,65,69,64,71,65,15,12
Cincinnati Bengals,Jordan Jefferson,DT,24,69,Normal,449,2,LSU,"6'3""",317,0,0,0,0,0,69,72,67,91,60,15,6,6,6,22,13,12,10,5,3,24,14,16,35,45,45,52,55,87,71,65,73,73,81,83,64,13,18,14,15,15
Cincinnati Bengals,McKinnley Jackson,DT,24,69,Normal,449,2,Texas A&M,"6'2""",330,0,0,0,0,0,64,72,55,84,71,12,13,16,17,22,15,12,4,4,4,40,41,38,25,45,45,23,25,87,66,65,76,75,80,77,74,17,19,10,23,17
Cincinnati Bengals,Jalen Rivers,RG,23,68,Normal,276,1,Miami,"6'6""",319,4190000,400000,1100000,3,0,63,65,56,83,68,23,6,6,6,21,18,18,16,5,5,40,12,15,32,71,73,70,74,87,34,23,23,21,24,27,29,11,13,10,13,23
Cincinnati Bengals,Antwaun Powell-Ryland,LEDG,24,68,Normal,479,1,Virginia Tech,"6'3""",252,880000,0,880000,1,0,82,84,84,74,60,27,15,10,5,42,24,14,15,10,5,45,25,36,22,45,45,45,45,68,73,75,69,81,74,74,56,34,44,32,26,17
Cincinnati Bengals,Brian Parker II,LG,22,68,Normal,311,0,Duke,"6'5""",309,4370000,280000,950000,4,0,68,72,62,89,68,18,6,6,6,33,16,17,15,5,5,24,16,10,27,74,76,72,68,80,10,10,21,24,26,47,19,12,12,10,10,12
Cincinnati Bengals,Javon Foster,LT,26,67,Normal,389,2,Missouri,"6'5""",319,1000000,0,1000000,1,0,62,71,61,83,72,15,12,9,6,25,18,12,10,5,5,40,5,10,19,76,72,70,72,81,42,35,37,38,44,40,34,20,26,10,18,14
Cincinnati Bengals,Ricky White III,WR,24,67,Normal,484,1,UNLV,"6'1""",181,0,0,0,0,0,89,91,79,65,70,20,14,21,26,78,81,72,71,69,69,72,72,75,50,50,18,24,21,47,26,30,34,42,46,35,42,55,53,28,25,21
Cincinnati Bengals,Jack Endries,TE,22,66,Normal,305,0,Texas,"6'5""",245,4370000,160000,920000,4,0,84,88,75,72,61,30,31,23,17,84,79,65,64,58,54,75,66,69,62,57,56,56,55,59,35,34,50,53,49,46,43,39,41,30,37,32
Cincinnati Bengals,Landon Robinson,DT,23,66,Normal,354,0,Navy,"5'11""",293,0,0,0,0,0,77,85,71,86,61,21,6,6,6,38,30,25,15,13,3,46,15,27,45,45,45,45,45,86,66,58,70,75,77,76,60,21,23,33,16,25
Cincinnati Bengals,Ke'Shawn Williams,WR,24,66,Normal,445,1,Indiana,"5'9""",188,0,0,0,0,0,89,90,84,53,61,29,15,10,10,80,76,73,74,72,68,71,72,73,40,41,21,29,20,38,10,10,26,33,31,28,36,13,18,17,20,20
Cincinnati Bengals,Jase McClellan,HB,24,66,Normal,342,2,Alabama,"5'11""",212,0,0,0,0,0,87,88,82,76,66,24,20,15,10,67,53,51,58,51,43,91,76,78,80,31,20,52,32,38,10,10,34,36,37,35,13,10,16,14,16,10
Cincinnati Bengals,Swayze Bozeman,MIKE,27,65,Normal,220,1,Southern Miss,"6'2""",224,1070000,0,1070000,1,0,89,91,78,72,59,23,6,6,6,51,50,27,23,20,17,43,33,52,43,45,45,45,45,74,51,55,67,80,81,80,57,56,62,43,21,18
Cincinnati Bengals,Brady Russell,FB,28,65,Normal,143,3,Colorado,"6'3""",247,1250000,0,1250000,1,0,80,83,75,71,62,24,19,10,7,75,74,64,57,59,55,74,59,66,62,58,53,55,51,63,41,29,44,45,41,39,40,13,16,15,14,11
Cincinnati Bengals,Kendall Milton,HB,24,65,Normal,314,2,Georgia,"6'1""",230,0,0,0,0,0,86,93,82,72,66,27,20,15,10,66,51,53,61,53,48,86,76,78,73,26,18,47,23,33,10,10,27,35,31,24,13,13,17,13,17,12
Cincinnati Bengals,Liam Anderson,WILL,26,63,Normal,195,3,Holy Cross,"6'3""",226,1000000,0,1000000,1,0,87,88,80,70,56,22,6,6,6,65,56,21,17,14,8,62,50,58,44,45,45,45,45,70,57,49,64,77,77,79,58,57,66,58,14,13
Cincinnati Bengals,William Wagner,LS,25,63,Normal,105,1,Michigan,"6'2""",240,2960000,0,1000000,2,0,73,75,66,71,54,35,10,6,6,51,47,21,39,31,25,61,15,27,34,47,44,52,48,64,10,10,38,49,52,46,32,15,19,11,14,15
Cincinnati Bengals,PJ Jules,SS,25,63,Normal,263,2,Southern Illinois,"6'0""",203,0,0,0,0,0,89,92,78,65,60,25,6,6,6,67,60,30,33,29,24,61,46,61,35,35,35,35,35,59,32,34,47,74,61,73,58,65,67,66,18,14
Cincinnati Bengals,Howard Cross III,DT,25,61,Normal,236,1,Notre Dame,"6'1""",285,0,0,0,0,0,64,70,66,85,57,20,6,6,6,35,25,15,15,7,5,43,17,19,30,45,45,45,45,86,65,59,69,68,79,78,56,18,23,16,18,14
Cincinnati Bengals,Cam Grandy,TE,26,61,Normal,246,2,Illinois State,"6'5""",253,0,0,0,0,0,76,84,72,77,53,23,13,10,6,78,77,65,59,53,47,73,68,66,69,60,57,60,60,63,14,16,29,32,38,32,32,18,25,25,24,22
Cincinnati Bengals,Sean Clifford,QB,28,60,Normal,344,3,Penn State,"6'2""",212,1070000,0,1070000,1,0,84,87,87,59,51,84,76,78,67,43,22,17,26,16,12,61,55,61,42,19,10,18,14,26,10,12,22,28,28,18,14,12,18,12,26,22
Cincinnati Bengals,Corey Robinson II,RT,23,59,Normal,156,0,Arkansas,"6'5""",311,3080000,30000,890000,3,0,60,56,51,83,60,14,6,6,6,23,14,12,12,5,5,24,18,10,28,68,67,70,69,74,10,10,23,21,28,43,21,14,17,10,10,12
Cincinnati Bengals,Andrew Coker,RT,25,59,Normal,191,2,TCU,"6'7""",315,0,0,0,0,0,60,66,54,84,61,12,13,11,10,29,16,13,20,15,10,29,18,21,17,63,67,66,68,78,19,10,29,30,30,36,31,10,10,10,7,8
