Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
New York G-Men,Arvell Reese,WILL,21,82,X-Factor,849,0,Ohio State,"6'4""",241,4370000,31240000,8690000,4,0,90,92,85,80,80,24,6,6,6,65,43,17,23,18,13,55,37,59,47,45,60,64,42,71,73,72,80,87,87,86,80,54,65,50,14,16
New York G-Men,Tyrone Tracy Jr,HB,26,81,Normal,707,2,Purdue,"6'1""",210,4010000,290000,1140000,2,0,93,92,90,72,79,24,20,15,10,67,50,59,68,63,60,92,79,86,75,29,15,50,32,33,10,10,24,32,29,25,18,13,19,20,25,32
New York G-Men,Jermaine Eluemunor,RT,31,80,Normal,391,9,Texas A&M,"6'4""",338,25050000,13920000,5920000,3,0,68,61,56,92,82,24,6,6,6,27,17,12,17,7,5,22,12,25,36,78,79,85,87,82,10,10,15,26,33,37,10,12,12,10,25,25
New York G-Men,Dru Phillips,CB,24,80,Star,1021,2,Kentucky,"5'11""",180,3930000,1120000,1310000,2,0,90,91,90,62,79,25,26,25,22,59,51,32,34,29,21,55,63,72,35,30,25,26,14,52,33,40,57,77,69,66,83,80,81,77,26,27
New York G-Men,Colton Hood,CB,21,80,Star,938,0,Tennessee,"6'0""",193,7010000,5760000,2320000,4,0,93,93,89,57,77,26,18,15,12,71,62,34,42,39,36,64,57,70,33,35,35,35,35,49,35,43,50,74,67,65,81,80,72,76,17,15
New York G-Men,Paulson Adebo,CB,27,80,Star,548,5,Stanford,"6'1""",192,29790000,23940000,24190000,2,0,92,91,91,64,78,30,6,6,6,77,70,38,37,34,28,63,51,70,41,35,35,35,35,44,37,44,50,73,74,61,78,73,80,87,32,31
New York G-Men,Greg Newsome II,CB,26,80,Star,658,5,Northwestern,"6'0""",192,4000000,4000000,8000000,1,0,91,92,90,60,83,22,6,6,6,70,60,38,39,32,26,61,53,75,32,35,35,35,35,49,28,40,49,73,45,64,82,80,75,82,19,12
New York G-Men,Francis Mauigoa,RG,21,80,Star,563,0,Miami,"6'6""",315,4370000,18960000,4710000,4,0,68,72,59,91,80,17,6,6,6,23,15,15,18,5,5,23,14,10,24,82,81,87,84,88,41,40,32,45,45,46,24,13,15,10,10,12
New York G-Men,Kayvon Thibodeaux,REDG,25,79,Normal,546,4,Oregon,"6'5""",258,26600000,17210000,14750000,3,0,88,89,84,81,77,22,10,6,6,46,40,30,26,23,19,48,23,38,34,45,45,45,45,85,81,73,78,85,80,83,76,51,58,43,15,17
New York G-Men,Jaxson Dart,QB,23,79,Superstar,1606,1,Ole Miss,"6'2""",221,7980000,8980000,3560000,3,0,84,88,82,63,78,88,90,87,79,44,21,25,23,20,20,65,80,79,57,30,31,25,32,26,16,18,15,19,25,24,28,8,9,9,27,30
New York G-Men,Theo Johnson,TE,25,78,Normal,644,2,Penn State,"6'6""",264,4010000,810000,1270000,2,0,87,90,79,75,82,29,27,15,10,82,80,71,70,65,63,76,69,69,69,63,59,60,59,65,20,20,27,31,31,15,15,12,14,10,18,12
New York G-Men,Micah McFadden,WILL,26,77,Normal,437,4,Indiana,"6'2""",232,1400000,1640000,3040000,1,0,84,90,83,72,77,22,6,6,6,63,39,12,23,14,8,50,33,47,35,45,45,45,45,88,64,59,75,86,83,84,79,64,67,41,16,16
New York G-Men,Deonte Banks,SS,25,77,Superstar,551,3,Maryland,"6'2""",205,19320000,6850000,4310000,2,0,94,97,90,60,70,25,17,14,12,66,61,41,39,36,32,55,64,77,48,34,34,29,29,51,33,41,55,74,69,69,70,69,78,76,16,17
New York G-Men,Graham Glasgow,C,34,77,Normal,277,10,Michigan,"6'6""",310,5220000,0,5220000,1,0,63,66,62,87,85,24,6,6,6,20,14,15,13,5,5,27,8,17,28,82,80,77,79,79,12,13,26,31,29,31,19,12,14,8,20,20
New York G-Men,Jerome Baker,SAM,29,77,Normal,416,8,Ohio State,"6'2""",232,2930000,0,2930000,1,0,89,86,83,74,79,22,6,6,6,66,65,18,20,15,10,61,33,64,24,45,44,45,43,75,58,69,74,85,86,78,76,66,66,46,18,12
New York G-Men,Tyler Nubin,SS,25,76,Star,503,2,Minnesota,"6'2""",210,5290000,2870000,2220000,2,0,87,85,82,62,80,25,10,8,7,77,72,21,15,15,13,63,61,68,55,45,41,40,36,76,48,49,69,76,70,85,82,74,76,72,20,20
New York G-Men,Devin Singletary,HB,28,76,Normal,360,7,FAU,"5'7""",203,8300000,4250000,2550000,1,0,86,88,88,70,78,24,21,15,12,70,48,50,60,54,47,86,80,87,78,31,24,63,38,41,10,10,25,37,37,21,12,13,15,15,14,10
New York G-Men,Darnell Mooney,WR,28,76,Normal,457,6,Tulane,"5'10""",173,1210000,1780000,2990000,1,0,90,91,83,58,77,23,10,10,10,81,88,82,79,79,78,73,76,84,35,55,34,26,13,46,10,10,28,34,30,27,27,20,28,24,17,15
New York G-Men,Calvin Austin,WR,27,76,Normal,559,4,Memphis,"5'9""",162,1200000,300000,1500000,1,0,94,96,91,53,75,35,35,28,19,82,78,66,74,75,76,72,71,80,34,45,12,26,19,39,10,10,30,41,32,28,30,22,33,21,20,17
New York G-Men,Isaiah Likely,TE,26,76,Star,418,4,Coastal Carolina,"6'4""",241,24850000,15050000,6080000,3,0,84,86,81,66,62,24,21,15,11,90,81,75,73,69,67,73,69,78,68,64,60,53,49,54,20,30,33,36,36,31,36,25,30,34,18,12
New York G-Men,Riley Dixon,P,33,76,Normal,239,10,Syracuse,"6'4""",221,1340000,0,1340000,1,0,76,81,67,56,65,43,37,33,22,38,20,15,10,10,10,50,34,51,41,20,16,10,10,22,10,10,24,62,34,58,25,13,22,10,92,83
New York G-Men,Malachi Fields,WR,23,75,Star,722,0,Notre Dame,"6'4""",218,5480000,1680000,1300000,4,0,87,88,85,73,80,64,56,44,42,83,84,79,75,77,78,69,77,76,61,53,32,33,24,48,17,18,22,26,25,29,25,21,24,24,27,27
New York G-Men,Daniel Faalele,RG,26,75,Normal,423,4,Minnesota,"6'8""",380,1210000,180000,1390000,1,0,57,47,39,90,77,29,15,12,9,34,30,15,24,16,10,44,37,23,45,79,82,77,81,87,15,13,35,32,44,48,16,7,7,10,21,15
New York G-Men,Jason Pinnock,SS,27,74,Normal,382,5,Pittsburgh,"6'0""",205,1210000,180000,1390000,1,0,90,93,86,61,75,35,6,6,6,72,69,51,47,44,40,56,51,72,41,39,39,35,35,55,33,37,52,70,64,61,77,68,74,73,20,20
New York G-Men,Evan Neal,RG,25,74,Normal,422,4,Alabama,"6'7""",340,1210000,0,1210000,1,0,75,78,61,91,66,26,6,6,6,30,24,12,14,8,5,29,24,32,35,80,82,70,75,87,30,33,34,31,35,39,30,10,12,10,18,17
New York G-Men,John Michael Schmitz Jr,C,27,74,Normal,278,3,Minnesota,"6'4""",320,6920000,1670000,4330000,1,0,61,72,57,84,81,26,28,24,18,35,31,15,10,8,5,33,30,20,30,81,78,76,79,80,26,25,28,34,35,39,15,10,10,10,19,15
New York G-Men,Josh Paschal,LEDG,26,74,Normal,496,4,Kentucky,"6'3""",278,2480000,0,2480000,1,0,79,91,72,85,70,20,6,6,6,38,36,31,33,29,25,42,31,34,43,45,45,45,45,87,74,57,79,82,83,82,70,32,41,37,19,12
New York G-Men,Darius Alexander,DT,26,73,Normal,376,1,Toledo,"6'4""",305,5040000,1680000,1520000,3,0,74,79,73,86,68,22,9,6,6,50,44,14,16,13,10,50,37,39,42,45,45,45,45,85,78,74,82,75,78,76,70,31,37,17,23,21
New York G-Men,Dominic Zvada,K,22,73,Normal,291,0,Michigan,"6'3""",187,3090000,20000,890000,3,0,72,75,64,44,56,27,22,21,28,28,13,12,11,10,10,39,13,14,12,11,14,12,12,14,10,10,10,15,21,15,15,13,14,14,95,81
New York G-Men,Lucas Patrick,LG,33,72,Normal,256,10,Duke,"6'3""",313,1300000,180000,1480000,1,0,69,80,59,84,72,21,6,6,6,24,16,12,13,5,5,26,8,17,31,76,74,76,75,80,10,10,20,23,34,35,14,12,12,10,16,21
New York G-Men,Jameis Winston,QB,32,71,Normal,458,11,Florida State,"6'4""",231,5900000,2100000,5000000,1,0,76,71,75,72,66,90,85,82,80,54,20,15,31,16,12,59,71,66,64,37,30,15,15,20,10,10,45,50,45,28,19,12,13,10,30,26
New York G-Men,Leki Fotu,DT,28,70,Normal,309,6,Utah,"6'5""",334,1210000,70000,1280000,1,0,71,67,60,88,73,19,6,6,6,36,22,12,18,14,12,42,27,23,46,45,45,45,45,89,68,55,74,76,78,82,74,13,24,14,15,15
New York G-Men,Ben Sauls,K,25,70,Normal,265,1,Pittsburgh,"5'10""",186,0,0,0,0,0,73,73,60,46,53,24,31,28,25,19,14,11,10,10,10,26,10,35,12,12,24,10,10,17,10,10,13,24,20,16,14,11,13,16,93,77
New York G-Men,Zacch Pickens,DT,26,69,Normal,320,3,South Carolina,"6'4""",300,1140000,0,1140000,1,0,76,83,69,81,68,20,6,6,6,45,42,34,36,31,25,58,42,43,47,40,40,35,35,80,71,61,72,79,80,82,70,19,26,32,15,14
New York G-Men,Curtis Jacobs,WILL,24,69,Normal,425,2,Penn State,"6'2""",235,0,0,0,0,0,87,88,79,68,76,44,15,10,5,56,55,18,15,5,5,56,38,68,40,35,21,35,21,78,42,44,61,79,74,75,78,67,64,55,24,22
New York G-Men,Jaylen McCollough,SS,25,69,Normal,430,2,Tennessee,"6'0""",211,0,0,0,0,0,85,88,77,63,73,28,15,10,10,75,64,42,35,32,29,66,50,73,38,35,35,30,30,60,39,45,56,73,67,73,72,68,74,67,14,11
New York G-Men,Marcus Mbow,RT,23,68,Normal,275,1,Purdue,"6'4""",302,4190000,400000,1100000,3,0,71,73,68,84,66,22,6,6,6,23,23,20,21,5,5,44,15,13,24,75,74,73,73,81,37,24,28,23,32,37,32,11,14,10,11,14
New York G-Men,Khalid Kareem,LEDG,28,68,Normal,412,6,Notre Dame,"6'4""",255,1070000,0,1070000,1,0,78,81,71,84,65,18,6,6,6,37,18,12,14,7,3,39,13,25,29,45,45,45,45,80,74,59,75,78,75,80,62,19,28,19,18,13
New York G-Men,JT Woods,FS,26,68,Normal,283,4,Baylor,"6'2""",193,1080000,0,1080000,1,0,92,92,85,62,66,23,15,10,10,75,72,34,33,30,27,66,71,74,42,35,35,35,35,52,27,32,54,69,60,61,66,62,71,67,19,16
New York G-Men,Trey Taylor,SS,25,68,Normal,397,2,Air Force,"6'1""",206,0,0,0,0,0,86,88,87,70,64,37,35,33,28,72,65,34,33,29,24,66,63,74,57,35,35,30,25,65,35,45,64,73,70,79,65,61,71,60,18,14
New York G-Men,Korie Black,CB,24,68,Normal,524,1,Oklahoma State,"6'0""",192,0,0,0,0,0,94,91,83,58,62,22,27,18,9,68,62,30,23,23,24,53,45,68,24,35,25,35,25,39,32,27,46,73,60,62,61,70,72,63,25,22
New York G-Men,British Brooks,FB,26,68,Normal,304,2,North Carolina,"5'11""",225,0,0,0,0,0,86,89,81,78,61,25,6,6,6,69,51,53,51,47,41,73,65,69,69,59,51,58,49,64,25,21,33,51,39,40,32,23,32,21,20,14
New York G-Men,J.C. Davis,LT,22,67,Normal,409,0,Illinois,"6'4""",322,4370000,280000,950000,4,0,67,72,58,84,64,18,6,6,6,22,17,13,16,5,5,27,17,10,27,75,74,71,75,80,39,41,35,22,38,43,17,13,11,10,10,12
New York G-Men,Isaiah Williams,WR,25,67,Normal,476,2,Illinois,"5'10""",185,0,0,0,0,0,87,92,91,59,64,67,61,58,53,81,78,71,69,67,64,76,73,77,48,41,26,30,15,40,10,10,23,29,24,22,17,10,15,13,28,30
New York G-Men,Bobby Jamison-Travis,DT,25,66,Normal,278,0,Auburn,"6'3""",328,4370000,280000,950000,4,0,64,70,57,83,66,13,6,6,6,30,27,29,17,15,3,41,14,27,46,48,49,47,48,80,70,65,74,75,83,77,64,28,21,17,13,26
New York G-Men,Jack Kelly,MIKE,23,66,Normal,270,0,BYU,"6'2""",240,4370000,280000,950000,4,0,87,90,80,69,67,27,6,6,6,64,54,36,42,39,36,53,29,58,43,45,46,35,44,75,56,62,72,80,77,76,65,58,62,45,14,15
New York G-Men,Kobe King,WILL,23,66,Normal,336,1,Penn State,"6'1""",250,0,0,0,0,0,83,91,77,76,66,23,6,6,6,49,48,21,23,20,17,60,37,46,40,45,45,45,45,78,52,51,64,79,76,79,65,55,61,45,22,18
New York G-Men,Thomas Fidone II,TE,23,65,Normal,341,1,Nebraska,"6'5""",255,0,0,0,0,0,81,89,83,71,63,29,24,17,22,77,73,63,66,61,57,69,61,66,66,56,56,62,63,64,38,42,45,45,42,35,32,28,30,18,26,27
New York G-Men,Jake Kubas,RG,26,65,Normal,284,2,North Dakota State,"6'4""",308,0,0,0,0,0,65,72,61,86,65,23,6,6,6,28,12,12,19,5,5,40,6,12,25,69,67,72,69,78,22,17,31,33,34,37,27,12,12,10,22,17
New York G-Men,Beau Brade,SS,24,64,Normal,212,2,Maryland,"6'0""",209,2820000,0,1070000,1,0,84,91,87,61,63,36,42,37,39,69,60,24,32,30,27,63,72,68,58,24,22,29,25,51,60,50,50,68,70,56,60,63,67,62,26,18
New York G-Men,Joshua Ezeudu,LT,26,64,Normal,231,4,North Carolina,"6'4""",308,1140000,100000,1240000,1,0,65,71,56,81,70,16,6,6,6,23,15,10,10,5,5,35,12,10,20,69,67,71,70,78,10,10,20,19,21,31,24,9,10,10,24,23
New York G-Men,BJ Adams,CB,23,64,Normal,383,1,UCF,"6'2""",187,0,0,0,0,0,90,91,88,55,56,29,28,22,18,66,65,27,33,23,16,62,48,69,27,35,35,30,30,41,26,33,44,70,58,59,52,67,65,72,15,18
New York G-Men,Ben Mann,LS,24,63,Normal,114,0,Boston College,"6'5""",232,3080000,20000,880000,3,0,72,82,70,65,53,20,9,8,7,55,41,22,37,30,25,62,26,14,33,48,38,52,48,54,56,55,63,63,53,59,27,15,20,15,14,13
New York G-Men,Mason Richman,RT,24,63,Normal,246,1,Iowa,"6'5""",307,0,0,0,0,0,60,72,65,84,65,26,6,6,6,26,17,29,26,25,23,33,13,24,30,68,70,69,71,81,37,33,40,29,28,33,31,11,12,10,12,12
