Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Baltimore Ravens,Roger Rosengarten,RT,24,79,Normal,544,2,Washington,"6'6""",316,4920000,1490000,1750000,2,0,75,77,69,82,83,17,9,6,5,12,14,12,10,10,8,32,25,33,25,80,81,83,79,85,10,10,28,33,28,29,22,15,10,10,16,11
Baltimore Ravens,Malaki Starks,FS,22,79,Normal,525,1,Georgia,"6'1""",203,7870000,8680000,3760000,3,0,90,91,90,63,78,40,33,29,26,72,62,29,32,25,21,62,60,72,49,35,35,35,35,56,36,37,58,82,76,79,74,73,78,72,21,18
Baltimore Ravens,Zion Young,LEDG,22,78,Superstar,1008,0,Missouri,"6'6""",267,6570000,4560000,2020000,4,0,81,78,75,88,72,18,20,18,10,33,31,17,17,15,10,49,39,31,38,45,45,45,45,86,76,69,85,83,86,84,76,18,24,31,27,20
Baltimore Ravens,Jaylinn Hawkins,FS,29,78,Normal,387,6,California,"6'1""",208,6050000,3950000,3150000,2,0,87,87,82,63,81,27,6,6,6,74,72,32,40,37,30,55,45,66,48,30,35,30,35,62,50,44,61,79,73,87,79,71,80,68,28,24
Baltimore Ravens,Rashod Bateman,WR,26,78,Normal,503,5,Minnesota,"6'1""",197,31750000,17670000,6180000,4,0,90,91,88,60,76,28,15,10,10,84,87,83,79,79,81,74,77,80,48,44,27,36,21,46,10,10,29,34,29,25,17,12,16,17,22,20
Baltimore Ravens,Trenton Simpson,WILL,25,78,Normal,446,3,Clemson,"6'2""",234,10930000,10490000,3900000,4,0,91,95,81,77,76,35,36,31,27,47,51,23,25,21,15,64,56,72,55,45,45,35,35,70,59,69,75,84,83,90,75,62,69,64,16,14
Baltimore Ravens,Mike Green,REDG,23,76,Star,755,1,Marshall,"6'3""",251,5370000,2010000,1670000,3,0,88,92,88,79,66,16,6,8,6,37,25,12,15,8,7,42,27,35,26,45,45,45,45,77,71,77,75,79,81,75,67,28,39,25,24,24
Baltimore Ravens,Ja'Whaun Bentley,MIKE,30,76,Normal,362,8,Purdue,"6'2""",255,3080000,0,3080000,1,0,80,82,77,86,70,25,5,5,5,60,31,18,15,5,5,45,28,29,40,45,44,45,45,87,67,53,79,86,88,88,70,52,60,35,19,14
Baltimore Ravens,Teddye Buchanan,WILL,23,75,Normal,484,1,California,"6'2""",240,4130000,890000,1220000,3,0,86,89,82,78,73,28,29,26,23,61,54,26,28,25,22,65,37,49,40,40,40,40,40,76,54,60,69,84,86,81,71,61,67,44,23,18
Baltimore Ravens,Ryan Eckley,P,22,74,Normal,279,0,Michigan State,"6'1""",207,4370000,240000,940000,4,0,75,82,64,47,61,29,16,21,26,28,28,16,11,12,14,55,28,21,10,20,17,14,17,19,10,10,23,32,29,26,23,10,12,10,92,83
Baltimore Ravens,Tavius Robinson,LEDG,27,74,Normal,437,3,Ole Miss,"6'6""",258,6360000,730000,3850000,1,0,84,91,71,79,74,20,6,6,6,35,35,12,20,15,10,36,31,50,32,45,45,45,45,81,75,60,73,80,85,82,73,31,38,32,13,14
Baltimore Ravens,Ja'Kobi Lane,WR,22,73,Star,625,0,USC,"6'4""",200,5440000,1560000,1270000,4,0,90,91,86,62,78,35,27,23,19,79,86,72,74,74,77,74,71,74,51,46,28,30,28,41,18,20,24,23,27,25,24,18,20,22,27,24
Baltimore Ravens,Adisa Isaac,LEDG,24,73,Normal,516,2,Penn State,"6'4""",254,4700000,930000,1530000,2,0,81,86,77,72,73,19,6,6,6,25,22,12,10,7,5,24,13,41,26,49,45,49,48,78,73,77,72,81,80,74,71,42,49,42,22,21
Baltimore Ravens,Elijah Sarratt,WR,23,73,Star,653,0,Indiana,"6'2""",207,4370000,1160000,1170000,4,0,89,91,83,62,69,33,30,26,20,84,83,76,74,78,77,75,76,78,56,52,31,34,32,48,14,18,25,26,23,27,25,20,23,27,32,28
Baltimore Ravens,Foster Moreau,TE,29,73,Normal,352,7,LSU,"6'4""",250,1910000,0,1910000,1,0,83,84,80,76,72,25,20,15,10,86,80,66,67,61,57,75,63,59,71,62,62,62,59,68,10,10,37,42,33,31,15,12,15,15,17,13
Baltimore Ravens,Ethan Pocic,C,31,72,Normal,337,9,LSU,"6'6""",320,1080000,0,1080000,1,0,70,63,55,88,74,24,6,6,6,34,17,16,23,13,7,28,7,20,34,80,77,75,75,83,10,10,33,27,36,40,32,12,12,10,12,12
Baltimore Ravens,Chandler Rivers,CB,22,72,Normal,604,0,Duke,"5'10""",185,4370000,480000,1000000,4,0,92,94,85,57,64,24,6,6,6,64,65,42,45,40,36,59,52,69,32,35,35,35,35,43,35,38,44,73,58,54,66,74,70,73,14,12
Baltimore Ravens,Andrew Vorhees,LG,27,72,Normal,246,3,USC,"6'6""",320,5940000,90000,3690000,1,0,65,74,51,97,72,15,5,5,5,30,25,15,22,16,14,32,15,10,25,77,73,75,74,82,40,25,35,21,29,39,23,8,9,8,11,10
Baltimore Ravens,Devin Neal,HB,23,72,Normal,339,1,Kansas,"5'11""",213,1700000,0,1700000,1,0,87,89,81,71,69,45,36,29,23,68,53,53,60,55,49,91,79,83,74,40,30,49,43,42,28,30,34,40,40,36,36,26,30,25,23,18
Baltimore Ravens,Emery Jones Jr,RT,22,71,Normal,306,1,LSU,"6'5""",315,4920000,1200000,1420000,3,0,70,74,57,88,71,20,6,6,6,21,21,13,20,5,5,33,13,10,30,74,75,78,76,85,42,23,35,33,31,33,26,11,12,10,14,16
Baltimore Ravens,Jakob Johnson,FB,31,71,Normal,225,7,Tennessee,"6'3""",255,1300000,0,1300000,1,0,76,71,69,82,82,30,6,6,6,60,38,40,50,42,34,75,30,52,75,68,53,69,52,71,68,58,57,68,71,70,56,41,48,23,25,25
Baltimore Ravens,K.J. Britt,MIKE,27,71,Normal,279,5,Auburn,"6'0""",235,1880000,0,1880000,1,0,80,81,71,74,76,30,6,6,6,49,25,15,15,5,5,55,21,35,42,45,45,45,45,82,52,49,68,84,83,87,75,62,69,47,20,20
Baltimore Ravens,Robert Longerbeam,CB,25,70,Normal,504,1,Rutgers,"5'11""",175,3720000,160000,920000,3,0,93,92,85,57,65,48,48,44,41,73,66,25,20,18,15,60,52,73,34,35,25,35,25,42,23,27,42,71,47,46,64,71,70,68,24,30
Baltimore Ravens,T.J. Tampa,CB,24,70,Normal,611,2,Iowa State,"6'2""",200,0,0,0,0,0,88,88,86,60,68,40,33,32,23,73,71,53,54,51,47,62,66,70,44,25,20,15,12,56,35,43,51,69,54,72,72,71,70,75,20,15
Baltimore Ravens,Lajohntay Wester,WR,24,70,Normal,611,1,Colorado,"5'10""",170,0,0,0,0,0,90,91,88,62,63,15,15,15,16,79,83,71,75,73,72,68,71,74,39,41,12,20,18,34,19,22,26,24,28,21,34,66,22,24,20,21
Baltimore Ravens,Bilhal Kone,CB,24,69,Normal,568,1,W. Michigan,"6'1""",190,0,0,0,0,0,91,92,87,58,66,29,24,27,24,69,65,27,18,17,16,54,44,72,28,35,25,35,25,46,26,25,45,72,58,51,65,70,66,70,22,27
Baltimore Ravens,Evan Beerntsen,RG,25,68,Normal,307,0,Northwestern,"6'4""",301,4370000,120000,910000,4,0,64,69,63,80,64,16,6,6,6,35,23,24,28,25,22,24,10,10,26,77,74,75,75,84,10,10,32,44,25,29,24,12,14,10,23,24
Baltimore Ravens,Carson Vinson,RT,24,68,Normal,269,1,Alabama A&M,"6'7""",321,4190000,450000,1110000,3,0,68,70,63,81,71,15,6,6,6,28,29,17,15,5,5,26,14,10,25,74,71,74,72,83,23,14,37,31,24,25,22,11,14,10,14,11
Baltimore Ravens,Aeneas Peebles,DT,24,68,Normal,321,1,Virginia Tech,"6'1""",289,4190000,160000,1040000,3,0,73,81,64,81,71,23,6,6,6,27,22,18,15,12,10,38,23,20,26,45,45,45,45,80,74,72,76,76,79,78,66,16,21,22,20,19
Baltimore Ravens,Nick Moore,LS,33,68,Normal,114,6,Georgia,"6'2""",260,6300000,1350000,1450000,4,0,70,73,73,70,64,39,10,10,10,70,58,44,48,43,38,68,20,48,34,51,40,54,50,56,19,24,43,58,57,53,42,36,42,33,25,24
Baltimore Ravens,Tyler Huntley,QB,28,68,Normal,459,6,Utah,"6'1""",204,2800000,2200000,2150000,2,0,85,90,85,53,66,86,83,80,72,46,45,20,29,21,18,60,60,68,38,11,10,11,10,15,10,10,17,24,17,12,13,10,12,10,17,11
Baltimore Ravens,Cornelius Johnson,WR,25,67,Normal,476,2,Michigan,"6'3""",208,0,0,0,0,0,91,91,86,63,59,23,15,10,10,77,81,71,73,72,69,71,71,75,50,43,24,26,15,40,10,10,34,40,37,30,18,17,21,17,18,12
Baltimore Ravens,Rayshaun Benny,DT,24,67,Normal,381,0,Michigan,"6'3""",298,0,0,0,0,0,70,78,61,86,60,14,6,6,6,35,30,21,15,13,2,36,15,30,37,52,51,53,51,85,71,68,73,76,82,81,58,27,28,25,15,28
Baltimore Ravens,Daijahn Anthony,FS,25,67,Normal,366,2,Ole Miss,"6'0""",200,0,0,0,0,0,88,92,87,56,59,31,21,20,15,69,62,26,30,20,15,58,62,71,54,35,35,35,35,60,37,44,53,77,70,85,59,64,72,63,17,15
Baltimore Ravens,Matthew Hibner,TE,24,66,Star,317,0,SMU,"6'4""",251,4370000,760000,1070000,4,0,87,89,73,75,59,29,20,15,13,82,78,66,63,58,56,72,64,66,64,59,59,58,57,62,30,25,52,57,51,49,43,33,37,19,33,28
Baltimore Ravens,Adam Randall,HB,22,66,Normal,280,0,Clemson,"6'3""",232,4370000,360000,970000,4,0,90,89,83,70,69,26,23,18,12,64,62,59,68,63,58,84,74,81,71,30,23,48,26,34,15,18,26,27,26,24,23,18,26,25,24,22
Baltimore Ravens,Jabril Cox,SAM,28,66,Normal,196,5,LSU,"6'3""",233,1280000,0,1280000,1,0,86,90,82,65,64,48,45,37,31,69,62,12,18,9,5,45,36,53,34,45,45,43,45,69,48,61,62,77,78,76,63,64,69,63,20,20
Baltimore Ravens,Josh Cuevas,TE,22,65,Normal,272,0,Alabama,"6'3""",245,4370000,360000,970000,4,0,83,86,74,74,69,30,30,22,18,80,78,62,61,57,50,73,64,66,60,60,58,57,57,61,40,38,49,48,54,53,47,41,45,32,26,29
Baltimore Ravens,Kaimon Rucker,REDG,24,65,Normal,364,1,North Carolina,"6'1""",265,880000,0,880000,1,0,81,84,72,81,56,19,6,6,6,33,24,15,13,7,5,35,23,28,34,45,45,45,45,66,70,67,69,80,77,77,53,36,45,30,15,13
Baltimore Ravens,Jovaughn Gwyn,C,27,65,Normal,184,3,South Carolina,"6'2""",301,1140000,50000,1190000,1,0,68,77,57,89,72,19,7,6,5,26,14,11,12,8,5,30,7,12,17,66,62,71,68,74,32,33,30,26,40,40,38,12,11,10,22,20
Baltimore Ravens,Aaron Graves,DT,26,65,Normal,316,0,Iowa,"6'5""",292,0,0,0,0,0,62,71,67,82,64,19,6,6,6,36,20,14,15,7,3,35,19,24,41,45,45,45,45,84,71,63,75,73,80,77,62,17,19,18,15,16
Baltimore Ravens,Keyon Martin,CB,25,65,Normal,403,1,UL Lafayette,"5'9""",170,0,0,0,0,0,92,93,85,54,54,25,6,6,6,62,61,26,29,17,12,55,52,70,29,35,35,30,30,40,27,35,44,69,51,55,51,67,66,67,14,13
Baltimore Ravens,Marquise Robinson,CB,24,64,Normal,377,1,Arkansas,"6'0""",192,0,0,0,0,0,91,93,79,64,56,22,6,6,6,66,66,25,28,15,12,58,50,68,30,35,35,30,30,53,25,33,42,72,54,56,54,67,70,68,13,15
Baltimore Ravens,Jamon Dumas-Johnson,SAM,24,63,Normal,194,1,Kentucky,"6'1""",238,1010000,0,1010000,1,0,86,90,78,66,58,25,6,6,6,57,54,22,24,21,18,54,34,51,43,45,45,45,45,75,48,53,68,78,78,79,56,55,60,46,22,18
Baltimore Ravens,C.J. Okoye,DT,24,63,Normal,274,1,No College,"6'6""",370,0,0,0,0,0,58,61,56,89,62,20,6,6,6,35,19,15,15,7,5,32,15,21,32,45,45,45,45,89,69,62,70,71,78,79,60,16,20,15,17,11
Baltimore Ravens,Silas Walters,FS,24,63,Normal,267,0,Miami of Ohio,"5'11""",199,0,0,0,0,0,88,89,85,62,56,23,6,6,6,61,62,22,25,23,21,54,53,64,53,35,35,35,35,56,33,44,51,76,66,71,57,62,67,68,24,14
Baltimore Ravens,Keondre Jackson,SS,24,61,Normal,176,1,Illinois State,"6'2""",215,1840000,0,1000000,1,0,83,83,86,65,57,28,6,6,6,64,64,24,30,23,18,60,51,75,29,35,35,30,30,53,30,36,45,68,59,61,60,71,67,72,15,16
Baltimore Ravens,Diego Pounds,LT,23,61,Normal,251,0,Ole Miss,"6'6""",335,3060000,50000,890000,3,0,67,73,55,81,61,11,6,6,6,24,17,15,15,5,5,31,14,10,22,67,70,72,71,72,60,24,26,25,42,33,26,14,14,10,19,13
Baltimore Ravens,Joe Fagnano,QB,25,59,Normal,472,0,Connecticut,"6'3""",226,0,0,0,0,0,78,82,82,64,55,86,80,75,71,33,22,18,23,20,18,67,60,56,50,21,15,15,15,21,15,20,24,27,24,24,20,18,19,10,30,26
